number,state,created_at,merged_at,closed_at,title
3532,closed,2020-11-22 16:34:33+00:00,2020-11-22 19:24:51+00:00,2020-11-22 19:24:51+00:00,unitBuildSpeedMultiplier | UnitSpawnAbility.java
3531,closed,2020-11-22 16:31:45+00:00,,2020-11-22 20:28:08+00:00,Mouse Control For Desktop
3526,closed,2020-11-22 15:27:43+00:00,2020-11-22 22:00:36+00:00,2020-11-22 22:00:36+00:00,Update bundle_fr_BE.properties
3524,closed,2020-11-22 13:18:06+00:00,2020-12-01 14:24:23+00:00,2020-12-01 14:24:23+00:00,Vietnamese translations
3522,closed,2020-11-22 11:14:54+00:00,2020-11-22 13:58:26+00:00,2020-11-22 13:58:26+00:00,Missing Vietnamese characters bugfix
3516,closed,2020-11-21 17:51:57+00:00,2020-11-22 22:00:28+00:00,2020-11-22 22:00:28+00:00,Remove stray newline
3513,closed,2020-11-21 16:03:08+00:00,2020-11-21 20:22:25+00:00,2020-11-21 20:22:25+00:00,Sync construction blocks
3511,closed,2020-11-21 15:18:10+00:00,,2020-11-30 17:58:07+00:00,New menu music
3510,closed,2020-11-21 14:33:32+00:00,2020-11-22 22:00:21+00:00,2020-11-22 22:00:21+00:00,Polish language update.
3508,closed,2020-11-21 13:11:24+00:00,2020-11-21 20:22:44+00:00,2020-11-21 20:22:44+00:00,unified extend and extendContent to work for any class
3507,closed,2020-11-21 13:01:28+00:00,,2020-12-01 00:09:42+00:00,Add remote call for world.endMapLoad
3506,closed,2020-11-21 12:29:58+00:00,,2020-11-22 22:00:12+00:00,v6 fuse sprite
3504,closed,2020-11-21 09:49:37+00:00,,2020-11-23 14:15:41+00:00,Prevent RhinoJS from having a stroke when you try to use `range()` on bullets
3503,closed,2020-11-21 09:00:43+00:00,,2020-11-21 22:04:04+00:00,Only command if there are units to command
3502,closed,2020-11-21 07:31:21+00:00,2020-11-21 13:59:31+00:00,2020-11-21 13:59:31+00:00,[Typo] communitycommunity servers
3491,closed,2020-11-20 14:01:41+00:00,,2020-11-20 15:44:51+00:00,Slight buffing of walls
3490,closed,2020-11-20 13:17:32+00:00,,2020-11-30 23:09:28+00:00,edit bundle_ru overgrowth desc
3486,closed,2020-11-20 11:02:18+00:00,,2020-12-11 16:48:42+00:00,Create prefilled issue template prototype
3485,closed,2020-11-20 10:46:09+00:00,,2020-11-20 15:33:10+00:00,Remove two stray spaces
3483,closed,2020-11-20 10:00:50+00:00,2020-11-20 15:31:36+00:00,2020-11-20 15:31:36+00:00,Added missed log argument
3482,closed,2020-11-20 09:55:09+00:00,2020-11-20 14:05:08+00:00,2020-11-20 14:05:08+00:00,Remove double whiteline from under package
3476,closed,2020-11-20 00:50:55+00:00,,2020-11-20 00:56:57+00:00,testing PR failure on github actions
3475,closed,2020-11-20 00:43:50+00:00,,2021-01-19 16:58:14+00:00,Disable certain condition-based turning.
3474,closed,2020-11-19 23:36:23+00:00,2020-11-22 21:59:21+00:00,2020-11-22 21:59:21+00:00,Czech translation for v116
3473,closed,2020-11-19 23:20:53+00:00,,2020-11-30 23:20:47+00:00,show public ip when hosting in-game
3472,closed,2020-11-19 19:17:59+00:00,2020-11-19 20:13:59+00:00,2020-11-19 20:13:59+00:00,upload pr jar
3471,closed,2020-11-19 19:10:11+00:00,2021-01-19 22:46:02+00:00,2021-01-19 22:46:02+00:00,hitColor colored beam effects.
3470,closed,2020-11-19 18:54:23+00:00,2020-11-19 21:17:05+00:00,2020-11-19 21:17:05+00:00,Allow for plugins to trigger the same alerts as sectors and guardians
3469,closed,2020-11-19 18:40:24+00:00,,2021-01-19 16:39:18+00:00,"add Fonts.addIcon, Fonts.setIcon"
3468,closed,2020-11-19 17:42:54+00:00,2020-11-19 17:44:52+00:00,2020-11-19 17:44:52+00:00,Remove space in ban message & added @ for argument
3467,closed,2020-11-19 17:33:24+00:00,2020-11-19 17:45:05+00:00,2020-11-19 17:45:05+00:00,Give some techtree brackets a new line
3466,closed,2020-11-19 17:21:40+00:00,2020-11-19 17:22:50+00:00,2020-11-19 17:22:50+00:00,Remove leading space from console kick message
3463,closed,2020-11-19 16:35:19+00:00,,2020-11-21 11:34:57+00:00,Finishing pt br translation
3462,closed,2020-11-19 16:12:48+00:00,2020-11-22 21:59:09+00:00,2020-11-22 21:59:09+00:00,[Bundle][RU] actual L10n
3458,closed,2020-11-19 00:36:59+00:00,,2020-11-19 00:49:33+00:00,Sort blocks in PlacementFragment
3456,closed,2020-11-18 23:23:54+00:00,2020-11-19 15:12:33+00:00,2020-11-19 15:12:33+00:00,add @mapx/y to logic processor
3454,closed,2020-11-18 23:17:25+00:00,,2020-11-18 23:28:23+00:00,fix #3453
3451,closed,2020-11-18 19:48:45+00:00,2020-11-28 14:46:31+00:00,2020-11-28 14:46:31+00:00,[Bundle][ES] Translation update
3448,closed,2020-11-18 15:48:05+00:00,,2020-11-20 07:54:31+00:00,A few updates to the Spanish translation
3443,closed,2020-11-18 07:16:03+00:00,2020-11-30 23:09:15+00:00,2020-11-30 23:09:15+00:00,[Bundle][ID] Updated translation
3433,closed,2020-11-17 11:21:52+00:00,,2020-11-17 16:21:41+00:00,MenuRenderer Clean Up
3426,closed,2020-11-17 00:13:00+00:00,2020-11-17 16:05:18+00:00,2020-11-17 16:05:18+00:00,Begin reloading continuous weapons  after the bullet finishes.
3421,closed,2020-11-16 20:29:26+00:00,2020-11-16 20:41:37+00:00,2020-11-16 20:41:37+00:00,Lasers cannot and should not collide with anything.
3419,closed,2020-11-16 11:52:01+00:00,,2020-11-16 22:08:03+00:00,Separation Between Contributors And Translators
3412,closed,2020-11-15 17:41:50+00:00,,2020-11-15 20:29:43+00:00,say to press [c] when first toggling ui
3408,closed,2020-11-15 13:32:38+00:00,,2020-12-09 07:03:12+00:00,Better Team Indicator For Unit Factory
3407,closed,2020-11-15 12:59:29+00:00,,2020-11-15 14:40:53+00:00,potential bugfix
3406,closed,2020-11-15 12:41:41+00:00,,2020-11-15 15:37:24+00:00,sprite load mod support
3397,closed,2020-11-14 21:02:44+00:00,,2020-11-16 20:45:17+00:00,Enum for Editor Bindings
3396,closed,2020-11-14 18:12:03+00:00,2020-11-14 18:37:48+00:00,2020-11-14 18:37:48+00:00,add mining/mineX/mineY sensors
3395,closed,2020-11-14 17:46:12+00:00,,2020-11-14 17:57:37+00:00,Discord Banner Texture Cleanup
3394,closed,2020-11-14 14:59:50+00:00,,2020-11-14 17:57:28+00:00,Discord Button In Desktop Menu
3393,closed,2020-11-14 13:41:20+00:00,2020-11-19 15:37:05+00:00,2020-11-19 15:37:05+00:00,Ukrainian translation
3388,closed,2020-11-14 06:00:11+00:00,2020-11-15 16:07:49+00:00,2020-11-15 16:07:49+00:00,protected->public for mod supports
3387,closed,2020-11-14 03:00:38+00:00,2020-11-14 19:28:55+00:00,2020-11-14 19:28:55+00:00,Remove extra Omura cannon image.
3386,closed,2020-11-13 23:33:17+00:00,,2020-11-13 23:34:44+00:00,Added affinity for solar panels
3384,closed,2020-11-13 22:26:27+00:00,,2020-11-13 22:28:08+00:00,Lead and titanium bullets for duos and salvos
3383,closed,2020-11-13 22:13:45+00:00,,2020-11-13 22:15:48+00:00,Lets duo use lead. Also lets salvos use lead and titanium
3377,closed,2020-11-13 11:11:35+00:00,2020-11-13 15:47:37+00:00,2020-11-13 15:47:37+00:00,Knockback for Spectre
3374,closed,2020-11-13 07:17:27+00:00,2020-11-13 15:34:49+00:00,2020-11-13 15:34:49+00:00,Formation of the CAMS
3372,closed,2020-11-12 19:55:45+00:00,2020-11-12 23:28:49+00:00,2020-11-12 23:28:49+00:00,Add Chaotic Neutral's name and new attack server
3371,closed,2020-11-12 18:26:04+00:00,,2020-11-12 18:27:40+00:00,allow empty lines
3367,closed,2020-11-12 16:43:12+00:00,,2020-11-12 23:46:12+00:00,"add some boolean logic ops, tweak others"
3365,closed,2020-11-12 11:53:06+00:00,2020-11-12 14:35:53+00:00,2020-11-12 14:35:53+00:00,little java mod support
3361,closed,2020-11-12 08:37:47+00:00,,2020-11-22 12:59:50+00:00,Vietnamese Transalation.
3360,closed,2020-11-12 08:17:41+00:00,,2020-11-18 00:31:46+00:00,Any unit builder
3354,closed,2020-11-11 20:46:45+00:00,2020-11-19 15:39:16+00:00,2020-11-19 15:39:16+00:00,[Bundle][RU] actual L10n
3353,closed,2020-11-11 20:26:36+00:00,,2020-11-11 21:38:18+00:00,mfw quad still has no sound
3351,closed,2020-11-11 20:13:09+00:00,,2020-11-11 21:38:51+00:00,allow binding to a Unit variable
3350,closed,2020-11-11 19:51:30+00:00,2020-11-22 21:58:37+00:00,2020-11-22 21:58:37+00:00,[Bundle][RO] Translation Update
3345,closed,2020-11-11 18:31:19+00:00,2020-11-11 20:01:36+00:00,2020-11-11 20:01:36+00:00,nothing
3343,closed,2020-11-11 17:15:20+00:00,,2020-12-23 15:34:08+00:00,Complete translation and full italian bundle
3339,closed,2020-11-11 15:36:29+00:00,,2020-11-11 17:08:40+00:00,Complete translation and full italian bundle
3335,closed,2020-11-10 22:50:13+00:00,2020-11-10 23:47:38+00:00,2020-11-10 23:47:38+00:00,add more info to schematic errors
3334,closed,2020-11-10 22:20:32+00:00,2020-11-10 22:37:35+00:00,2020-11-10 22:37:35+00:00,Small grammar fix
3333,closed,2020-11-10 21:21:34+00:00,2020-11-10 22:04:34+00:00,2020-11-10 22:04:34+00:00,Fix bleeding edge updater
3332,closed,2020-11-10 20:14:40+00:00,2020-11-11 14:42:16+00:00,2020-11-11 14:42:16+00:00,Better and more complete swedish translations.
3326,closed,2020-11-10 10:02:23+00:00,,2021-01-19 16:58:59+00:00,Update bundle_tr.properties
3323,closed,2020-11-10 08:33:29+00:00,2020-11-15 16:51:51+00:00,2020-11-15 16:51:51+00:00,add file picker interface for mods
3321,closed,2020-11-10 00:25:25+00:00,,2020-12-09 23:38:22+00:00,Offset lightning spawn location in ability
3319,closed,2020-11-09 23:50:08+00:00,2020-11-09 23:51:15+00:00,2020-11-09 23:51:15+00:00,Add Movement Lightning to bundle
3316,closed,2020-11-09 19:45:37+00:00,,2021-10-07 16:54:56+00:00,[settings] Discord RPC
3315,closed,2020-11-09 18:34:40+00:00,2020-11-11 14:42:04+00:00,2020-11-11 14:42:04+00:00,[Bundle][RU] actual L10n
3303,closed,2020-11-09 01:24:51+00:00,2020-11-13 19:43:16+00:00,2020-11-13 19:43:16+00:00,Unit Weapon Stats
3301,closed,2020-11-09 00:49:03+00:00,,2020-11-10 13:57:49+00:00,Add new logic categories
3299,closed,2020-11-08 21:19:03+00:00,2020-11-08 21:28:48+00:00,2020-11-08 21:28:48+00:00,[readme] Better Discord Badge.
3298,closed,2020-11-08 21:06:25+00:00,,2020-11-08 22:49:21+00:00,Flying AI in the case that a unit has MoveLightningAbility but no weapons
3292,closed,2020-11-08 13:41:05+00:00,,2020-11-09 23:41:45+00:00,Addition of over/underflow chain warning to the main bundle
3290,closed,2020-11-08 10:38:27+00:00,,2020-11-08 15:26:01+00:00,Update of russian translation
3289,closed,2020-11-07 17:36:27+00:00,,2020-11-09 20:25:03+00:00,[load screen] Show Revision Version Number
3288,closed,2020-11-07 16:34:13+00:00,,2020-11-07 16:34:25+00:00,Update to 11010
3286,closed,2020-11-07 12:02:35+00:00,2020-11-08 22:50:04+00:00,2020-11-08 22:50:04+00:00,type.speed -> speed()
3284,closed,2020-11-07 09:31:57+00:00,2020-11-09 17:38:03+00:00,2020-11-09 17:38:03+00:00,Cleanup
3282,closed,2020-11-07 01:39:14+00:00,2020-11-07 02:35:41+00:00,2020-11-07 02:35:41+00:00,use realSpeed in input stuff
3281,closed,2020-11-07 01:24:25+00:00,,2020-11-07 01:56:08+00:00,Building self-heal ability
3280,closed,2020-11-06 23:37:51+00:00,,2020-11-06 23:50:24+00:00,Update bundle_it.properties
3279,closed,2020-11-06 21:19:16+00:00,,2021-01-19 20:14:29+00:00,New server for 6.0.
3278,closed,2020-11-06 20:42:01+00:00,,2020-11-06 21:16:05+00:00,New server for 6.0.
3277,closed,2020-11-06 17:52:01+00:00,2020-11-06 18:25:59+00:00,2020-11-06 18:25:59+00:00,Tractor Beam Status Effects
3276,closed,2020-11-06 17:40:56+00:00,,2020-11-06 19:33:30+00:00,bundle_ar.properties
3275,closed,2020-11-06 06:36:43+00:00,2020-11-09 23:44:24+00:00,2020-11-09 23:44:24+00:00,New 6.0 server(Now with DDNS)
3274,closed,2020-11-05 18:39:29+00:00,,2020-11-05 19:02:18+00:00,Make Core units hidden
3273,closed,2020-11-05 18:29:04+00:00,2020-11-05 19:57:43+00:00,2020-11-05 19:57:43+00:00,Log cleanup
3271,closed,2020-11-05 11:30:22+00:00,2020-11-11 14:48:13+00:00,2020-11-11 14:48:13+00:00,Update bundle_in_ID.properties
3269,closed,2020-11-05 06:17:36+00:00,2020-11-05 13:43:07+00:00,2020-11-05 13:43:07+00:00,[Bundle] Power void is sandbox only
3268,closed,2020-11-05 02:04:52+00:00,2020-11-05 13:42:42+00:00,2020-11-05 13:42:42+00:00,delete repeated line
3267,closed,2020-11-04 20:44:05+00:00,2020-12-26 16:22:11+00:00,2020-12-26 16:22:11+00:00,SearchBar class - add search bars to mods
3265,closed,2020-11-04 16:27:43+00:00,2020-11-06 14:54:35+00:00,2020-11-06 14:54:35+00:00,[editor] Searchable Blocks Implementation
3262,closed,2020-11-04 11:55:15+00:00,,2020-11-30 23:08:58+00:00,Create bundle_vi.properties
3261,closed,2020-11-04 01:01:47+00:00,,2021-01-18 23:18:36+00:00,Merge shooting methods
3260,closed,2020-11-03 19:43:08+00:00,2020-11-03 19:57:07+00:00,2020-11-03 19:57:07+00:00,Tooltips for Editor Blocks.
3259,closed,2020-11-03 17:10:26+00:00,2020-11-11 14:41:25+00:00,2020-11-11 14:41:25+00:00,[Bundle][RO] Translation Update
3253,closed,2020-11-03 12:18:38+00:00,,2020-11-30 16:58:22+00:00,Create bundle_vi.properties
3252,closed,2020-11-03 04:45:06+00:00,,2020-11-09 01:54:21+00:00,Unit Deflect Bullet Ability
3251,closed,2020-11-03 03:14:28+00:00,2020-11-03 14:24:57+00:00,2020-11-03 14:24:57+00:00,Removed 6.0 server from 5.0 serverlist
3249,closed,2020-11-02 23:40:32+00:00,,2020-11-09 01:53:41+00:00,Make Glass Frag Size = Other Frag Size
3247,closed,2020-11-02 20:40:52+00:00,,2020-11-06 08:36:51+00:00,"add LogicBuild LExecutor,Assembler#processor"
3243,closed,2020-11-02 07:36:54+00:00,,2021-02-28 20:57:10+00:00,Boosted Range Visuals
3241,closed,2020-11-02 01:20:06+00:00,2020-11-02 23:10:21+00:00,2020-11-02 23:10:21+00:00,Update bundle_pt_BR.properties
3239,closed,2020-11-01 23:02:55+00:00,2020-11-02 00:16:41+00:00,2020-11-02 00:16:41+00:00,properly log logic build errors
3236,closed,2020-11-01 19:38:09+00:00,2020-11-01 20:18:37+00:00,2020-11-01 20:18:37+00:00,make logic stuff public and clean up
3233,closed,2020-11-01 15:54:08+00:00,,2020-11-05 14:07:30+00:00,New 6.0 server
3230,closed,2020-11-01 13:16:46+00:00,2020-11-02 01:11:42+00:00,2020-11-02 01:11:42+00:00,Translates few keys in french
3229,closed,2020-11-01 13:01:14+00:00,2020-11-02 22:59:49+00:00,2020-11-02 22:59:49+00:00,Cleanup and code formatting
3227,closed,2020-11-01 12:48:22+00:00,,2021-01-19 16:11:52+00:00,[scripts] Cleanup
3226,closed,2020-11-01 10:46:37+00:00,2020-11-02 22:58:32+00:00,2020-11-02 22:58:32+00:00,Some fixes and additions for NL language file
3225,closed,2020-11-01 10:37:38+00:00,2020-11-02 20:31:44+00:00,2020-11-02 20:31:44+00:00,New Texture For Blast Mixer
3221,closed,2020-11-01 07:46:53+00:00,,2020-11-29 11:09:58+00:00,Merge ChargeTurret into Turret
3219,closed,2020-11-01 05:33:29+00:00,,2020-11-30 16:11:32+00:00,More Vietnamese language
3215,closed,2020-10-31 19:37:21+00:00,2020-10-31 20:11:28+00:00,2020-10-31 20:11:28+00:00,[QoL] Add Unit Factories to the Common Block Group.
3214,closed,2020-10-31 19:20:05+00:00,,2021-01-19 15:58:41+00:00,Visual Mass Driver Item Indicator
3213,closed,2020-10-31 18:45:16+00:00,,2021-01-22 17:05:37+00:00,"""Per Second"" Consumer Stat Display (Iteration 2)"
3211,closed,2020-10-31 17:38:32+00:00,,2020-10-31 18:48:00+00:00,[maps] Author: Anuke.
3209,closed,2020-10-31 16:31:55+00:00,2020-10-31 16:57:45+00:00,2020-10-31 16:57:45+00:00,Show Core Database Button in Custom Game.
3207,closed,2020-10-31 15:36:52+00:00,2020-10-31 15:56:36+00:00,2020-10-31 15:56:36+00:00,fix modded bullets
3202,closed,2020-10-31 12:44:39+00:00,2020-10-31 12:55:04+00:00,2020-10-31 12:55:04+00:00,Make the Downloads section a bit more pretty
3201,closed,2020-10-31 10:28:34+00:00,,2020-10-31 13:06:20+00:00,bugFixing
3195,closed,2020-10-30 21:58:49+00:00,2020-11-02 22:58:14+00:00,2020-11-02 22:58:14+00:00,Turkish translation and some fixes
3194,closed,2020-10-30 20:05:53+00:00,,2021-01-19 16:05:44+00:00,send mindustry to brazil
3192,closed,2020-10-30 11:25:16+00:00,2020-10-30 13:21:58+00:00,2020-10-30 13:21:58+00:00,Full Unit In Menu
3191,closed,2020-10-30 10:06:41+00:00,,2020-10-31 16:01:32+00:00,Add shield bar to force projector
3190,closed,2020-10-30 09:19:01+00:00,2020-11-02 22:58:01+00:00,2020-11-02 22:58:01+00:00,Update bundle_fi.properties
3188,closed,2020-10-30 07:47:09+00:00,2020-10-30 13:17:41+00:00,2020-10-30 13:17:41+00:00,Field for LiquidTurrets that do not care about the fires around it
3186,closed,2020-10-30 00:20:04+00:00,,2020-11-01 12:45:07+00:00,keep ground() in Effect so older code is still valid
3185,closed,2020-10-29 22:32:38+00:00,,2020-10-30 14:10:05+00:00,New Logo
3184,closed,2020-10-29 17:40:45+00:00,2020-10-29 17:58:56+00:00,2020-10-29 17:58:56+00:00,Any Layer Effects
3182,closed,2020-10-29 11:43:13+00:00,,2021-01-19 20:30:28+00:00,Update servers.json
3181,closed,2020-10-29 10:06:49+00:00,2020-10-29 14:22:27+00:00,2020-10-29 14:22:27+00:00,Make LiquidTurret not need to have water as an ammo(bugfix)
3177,closed,2020-10-29 08:09:58+00:00,2020-11-02 22:57:47+00:00,2020-11-02 22:57:47+00:00,Czech translation for latest version
3175,closed,2020-10-29 06:03:04+00:00,,2021-01-08 21:18:41+00:00,Make Healing Missiles Home onto Healable Tiles
3174,closed,2020-10-29 03:21:47+00:00,2020-10-30 13:30:59+00:00,2020-10-30 13:30:59+00:00,"Change ""Alternate"" calculation in Turret.java"
3168,closed,2020-10-28 13:36:58+00:00,2020-10-28 20:40:11+00:00,2020-10-28 20:40:11+00:00,Update bundle_tr.properties
3167,closed,2020-10-28 12:26:27+00:00,,2020-11-30 16:10:46+00:00,how to translate viet (WIP)
3165,closed,2020-10-28 11:17:39+00:00,2020-10-28 13:53:03+00:00,2020-10-28 13:53:03+00:00,Add transportation group to payload conveyors.
3163,closed,2020-10-28 07:21:35+00:00,2020-11-07 17:04:44+00:00,2020-11-07 17:04:44+00:00,"""Controlled"" property for logic"
3156,closed,2020-10-27 19:22:17+00:00,2020-10-30 13:26:56+00:00,2020-10-30 13:26:56+00:00,Lots Of Cleanup
3155,closed,2020-10-27 17:39:32+00:00,2020-10-27 17:42:38+00:00,2020-10-27 17:42:38+00:00,Hovering over a processor will show the unit it's controlling.
3151,closed,2020-10-27 14:55:29+00:00,,2021-01-19 15:58:17+00:00,even more mod support
3150,closed,2020-10-27 13:53:12+00:00,,2020-10-27 14:06:05+00:00,Don't show map colors in RPC.
3148,closed,2020-10-27 10:42:17+00:00,,2020-11-02 22:56:43+00:00,Update bundle_tr.properties
3146,closed,2020-10-27 09:14:16+00:00,,2020-11-25 13:17:34+00:00,Adds Stat.none
3143,closed,2020-10-27 02:02:22+00:00,,2021-01-08 21:18:04+00:00,Allow Force Projectors to Repel Small Units
3141,closed,2020-10-26 21:27:15+00:00,,2020-10-26 22:11:55+00:00,Allow control of bigger routers
3139,closed,2020-10-26 19:02:56+00:00,,2020-10-30 14:35:33+00:00,click player icon to respawn
3138,closed,2020-10-26 19:01:53+00:00,,2020-10-26 19:06:02+00:00,[political] remove router control size check
3134,closed,2020-10-26 16:19:47+00:00,2020-11-02 22:55:56+00:00,2020-11-02 22:55:56+00:00,Add Chaotic Neutral to the V6 Server list
3130,closed,2020-10-26 14:16:09+00:00,,2020-10-27 03:55:05+00:00,LegsUnit can play step sound if given one
3129,closed,2020-10-26 13:33:23+00:00,2020-10-26 15:19:23+00:00,2020-10-26 15:19:23+00:00,minor serverside optimisation in roomba
3127,closed,2020-10-26 07:18:57+00:00,,2020-10-27 08:59:06+00:00,allowing customized info for mods
3125,closed,2020-10-26 04:01:00+00:00,,2020-10-26 14:07:47+00:00,Make bloom be accessible
3121,closed,2020-10-26 00:55:23+00:00,,2020-10-26 13:57:21+00:00,Sort Tile Affinities in Block Stats
3120,closed,2020-10-26 00:29:29+00:00,2020-10-26 13:51:10+00:00,2020-10-26 13:51:10+00:00,Give Sources/Voids BlockGroups
3119,closed,2020-10-26 00:10:46+00:00,,2020-10-26 13:58:38+00:00,CamelCasing for Fx
3118,closed,2020-10-25 20:22:52+00:00,2020-10-28 13:51:11+00:00,2020-10-28 13:51:11+00:00,Make run_server.sh executable.
3115,closed,2020-10-25 15:40:43+00:00,2020-10-26 14:00:41+00:00,2020-10-26 14:00:41+00:00,Add Vietnamese characters to font.woff
3113,closed,2020-10-25 13:46:08+00:00,2020-11-02 22:54:55+00:00,2020-11-02 22:54:55+00:00,[Bundle][RO] Translation Update
3111,closed,2020-10-25 10:58:12+00:00,2020-11-02 22:54:41+00:00,2020-11-02 22:54:41+00:00,Update bundle_zh_CN.properties
3110,closed,2020-10-25 09:53:16+00:00,2020-11-02 22:54:31+00:00,2020-11-02 22:54:31+00:00,Improve german translation for v6
3109,closed,2020-10-25 09:19:48+00:00,2020-11-02 22:53:55+00:00,2020-11-02 22:53:56+00:00, [Bundle][Uk_ua] Update Ukrainian bundle.
3104,closed,2020-10-25 00:08:35+00:00,,2020-10-25 00:16:14+00:00,[Aesthetic] Turret idle turning
3103,closed,2020-10-24 22:03:21+00:00,2020-11-02 22:53:15+00:00,2020-11-02 22:53:15+00:00,[Modding] Custom Base Support
3100,closed,2020-10-24 20:49:47+00:00,2020-10-24 20:56:49+00:00,2020-10-24 20:56:49+00:00,"""diable"""
3099,closed,2020-10-24 20:42:35+00:00,2020-10-30 14:29:42+00:00,2020-10-30 14:29:42+00:00,Removing spaces at start and end of a message (trim)
3098,closed,2020-10-24 20:26:55+00:00,,2020-10-24 20:49:48+00:00,Make the Back of Thorium Bullets Pink
3096,closed,2020-10-24 20:01:08+00:00,2020-10-25 16:28:41+00:00,2020-10-25 16:28:41+00:00,make ending direction follow the path
3094,closed,2020-10-24 17:42:13+00:00,,2021-01-19 20:24:38+00:00,New bundle key: Block can't build.
3093,closed,2020-10-24 16:40:14+00:00,2020-10-24 19:09:51+00:00,2020-10-24 19:09:51+00:00,add more info to print object
