sha,date,author,message,files_changed
06e63dad45b24b3ec42aa43aa8c3d7384e93cfaf,2023-05-11 21:05:18+00:00,Anuken,Fixed #8582,2
3b8f789955c03d6c38b20f310088029f5d19054a,2023-05-11 19:24:45+00:00,Anuken,Merge remote-tracking branch 'origin/master',34
be751f5b28be2840139b2973cbcc6c094fc94473,2023-05-11 19:24:41+00:00,Anuken,Minor cleanup,3
9a7f8bb57381804c3ad972436f9a834d23a270de,2023-05-11 17:42:50+00:00,unknown,Automatic bundle update,34
d34631458e32cb8cbe6b6aa9dde00cc5da812806,2023-05-11 17:41:45+00:00,Anuken,Mobile rebuild button support,7
74f1688dd2223fa4ed434ff28d6507169c4cd1c7,2023-05-11 16:52:37+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
9745c2b7fd199f1e4792b3b78df55d9ff15302b0,2023-05-11 16:52:32+00:00,Anuken,Better utilization of JoinDialog UI space,3
bedd8f612a6a5a29b70d2733deac2d617712b4e6,2023-05-11 16:04:14+00:00,phinner,"Update French translation (#8579)

* pull #7883

* add new translations

* add these fine gentlemen to the contributors

* bateau -> vaisseau

* forgor again :skull:

* chore: Translate missing strings + Small changes

* chore: Apply suggested changes (author: Kalpas)",1
38de095a2ef578c87afc7f620a4934d93dec9dd8,2023-05-11 15:59:45+00:00,Anuken,Fixed map alignment,1
8c56568f234b1e4c204298d7eb9a13501b6121bf,2023-05-11 15:51:57+00:00,Anuken,Reverted name change to un-break mods,2
d14c42d8baea4ea64aa57ba0a462472fc3e5a6dd,2023-05-11 15:39:49+00:00,Anuken,Disabled annoying X scrolling in map dialogs,1
bed0bd135e73bb6e167a7038a39d23e134416e83,2023-05-11 15:24:47+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
b3e111ebbb092670ac938cd1d371d6088370f776,2023-05-11 15:24:42+00:00,Anuken,Merged Custom/editor maps implementation,5
2c774779874395d00d583603d86eff6c9b82f095,2023-05-11 05:06:49+00:00,MEEPofFaith,PartMove progress is ignored for growth (#8580),1
397fd087f2a6000de042f90d20b8be5e5eff64c5,2023-05-11 01:07:40+00:00,MEEPofFaith,RegionPart movement should not be affected by growth scale (#8578),1
0919063ca3be31ce430730a73f5cedc7f269fca1,2023-05-11 01:03:08+00:00,phinner,"Add BlockRotateEvent (#8577)

* feat: Add BuildRotateEvent

* fix: Fix invalid argument

* fix: Goofy aaah static imports

* chore: Update ConfigEvent doc + Add forgotten annotation

* chore: Remove final keyword

* fix: Remove rotation validation in Build#beginPlace

* Already covered by client snapshots

* fix: Remove useless imports",3
51daa82a1b52136a388334dc9c3bba29c91e60ca,2023-05-10 19:57:43+00:00,Anuken,Fixed JSON sector preset files failing to load,3
e60fff43bdb4e91d22233c3887bd7232a430b245,2023-05-10 17:13:43+00:00,Anuken,Minor DrawPistons fix,1
a5eda4fb2e3571543385c69510382cfdc8e8d2e7,2023-05-10 17:10:48+00:00,MEEPofFaith,"Horizontal shifting of pistons (also adds proper icons for pistons) (#8345)

* Horizontal offset for pistons

* might as well fix icons in the meantime

* Make a positive offset shift to the right",4
c7ad9d0250cf8b7562bb82a562bbcadcc4cc6c11,2023-05-10 17:05:49+00:00,Anuken,Cleanup,1
c5cf6f0af64d1fcae0ed7216f404b0eaaf78a3be,2023-05-10 17:00:49+00:00,Anuken,Cleanup,1
a3dbbe63c4ce671ec172960aecad4ac7b462d615,2023-05-10 16:54:18+00:00,xstabux,"Better planet selection (#8572)

* Better AboutDialog

* I'm there!

* New Planet Select UI

* fix

* Better Planet Selection

* no",2
31bed37976a4ebe9d4a0c333c1217bb8e9e3c83c,2023-05-10 16:52:54+00:00,MEEPofFaith,"Ser-pew-lo Turret Animations (#8562)

* Scatter animations

* Do the same thing to salvo

Like, the exact same thing.

Corporate wants you to tell the difference between these two pictures.
They're the same picture.

* Faster salvo barrel recoil

* Move entire scatter midsection

* Cyclone barrel animations",16
4f845202f82e0f0829ed67258d962e0d14cb34fd,2023-05-10 16:52:47+00:00,Darkness6030,sendUnformatted method in PlayerComp (#8575),1
cac29c4ecc720de7a71575456d25d44963e2bd9a,2023-05-10 16:48:41+00:00,Anuken,Placeable overlays,3
0acb112f29bcd8378b532e8ecc1d9e5b49637a5c,2023-05-10 16:37:25+00:00,Anuken,Allow placing floors (for mods),5
778e7d5f3f5ef1587279836a27fe05cc5dcf0ceb,2023-05-10 15:54:44+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
1b254745e91ac6925d70a93b54eb2c400b1f3111,2023-05-10 15:54:39+00:00,Anuken,bigger numbers,2
1373381554e87ac8420d26a998a6009201f550d8,2023-05-10 00:34:13+00:00,MEEPofFaith,"Properly handle missile units shooting more missile units (#8359)

* Properly handle missile units shooting more missile units

* Remove `shooter`, just pass down the owner",2
2289f29bd50f78c5b0693316c62e5806abbe0e7a,2023-05-09 13:33:59+00:00,MEEPofFaith,Revert Math.max in shakeReduction (#8570),1
552d6a2e9fd52c8abbd467116aaa06322f5e2fda,2023-05-08 22:41:56+00:00,MEEPofFaith,"Smoother Screenshake Reduction (#8310)

* Smoother Screenshake Reduction

Screen shake will now always reach 0 no matter the intensity or duration without being cut off early.

* Keep the max reduction rate",1
9aa45b2a7c58fd2c96f6304061588e08d275e418,2023-05-08 21:05:27+00:00,MEEPofFaith,Attempt healing targetting even if the bullet doesn't collide with ground targets (#8516),1
ccd2727ab55b751b7c98135b147cc2f6d11da53d,2023-05-08 16:15:06+00:00,Anuken,Merge remote-tracking branch 'origin/master',53
820fd0d7fce7c4cff869c9d0f2f94a543e048772,2023-05-08 16:15:00+00:00,Anuken,Canvas block schematic preview,3
a4972886a3a2d94191cceaf503e13ff1974bf369,2023-05-08 13:50:33+00:00,Anuken,Possible parser status effect fix,2
552353972e1677487dc89e39ceb30c93a6605a7c,2023-05-08 01:17:44+00:00,HamzaGSopp,Update servers_v7.json (#8568),1
db0691f32fc827af8230718e3f6abcde72b85ebe,2023-05-07 16:33:03+00:00,unknown,Automatic bundle update,34
a36e31c4b40f67422ee1adb171643846011fb162,2023-05-07 16:32:10+00:00,Midblyte,"Fix some Italian translations (#8564)

Co-authored-by: Midblyte <midblyte@anonaddy.me>",1
23f1d24c45d4311c44197b1c87387891d0653a44,2023-05-07 14:42:45+00:00,JniTrRny,"Search bar for wave UI (#8501)

* wave search + other editor things

* everything but wave search",7
2b5ff5646004041bb7e4d46eb02257b9ce62c16d,2023-05-07 13:39:11+00:00,unknown,Automatic bundle update,34
dbafdfb3123f165df91bf5e4fef54618630bf3e1,2023-05-07 13:38:17+00:00,stacktrace-error,"gas sprites (ark too ig) (#8528)

* ?

* this was better

* ghghghghgghghhghghghg

* single pixel changes",5
bb06c3f1e916c2fd8c88d85912882aae3fb1f2b7,2023-05-07 03:04:31+00:00,JniTrRny,"Wave limit game rule in custom maps (#8550)

* custom maps wave limit

* whoopsies",7
72c67f6c9b6deecce6b8f3da476614ddf89a8b06,2023-05-07 01:57:00+00:00,Anuken,Merge remote-tracking branch 'origin/master',12
ea27fa53bf8250447da4249c4c5827d4dc93bc88,2023-05-07 01:56:56+00:00,Anuken,unitHealth in logic,3
8bbd58053a0195de3bd1925bd35b4b1a4830e907,2023-05-07 01:53:52+00:00,unknown,Automatic bundle update,1
f1b52164c9c9aa568bfa1d5523174e48c52338d8,2023-05-07 01:53:10+00:00,Phippe,"Fix some mistakes in German translation (#8543)

* Fix typo in German tutorial

* Fix some more",1
6cfcffd04e87782cb1365198a2c0d2a1b63dd6de,2023-05-07 01:52:52+00:00,Prosta4okua,"New translation (#8555)

* Update bundle_uk_UA.properties

Old

* Messaged

* Update bundle_uk_UA.properties

* Update bundle_uk_UA.properties

---------

Co-authored-by: SUS <94375206+1stvaliduser@users.noreply.github.com>",1
ddd77b208182b3149290975f0f074902b0b6d77b,2023-05-07 01:52:38+00:00,HamzaGSopp,"Update servers_v7.json (#8556)

* Update servers_v7.json

chabge adresse of tamazia

* Update servers_v7.json

---------

Co-authored-by: Anuken <arnukren@gmail.com>",1
f581aa3332a1fd084fe92aa9234ed5263d4ad3fe,2023-05-07 01:51:51+00:00,Darkness6030,"Update russian bundle (#8559)

* Update russian bundle

* Update bundle_ru.properties",1
8126e970f3574f760c4c083ea5efeabed262a7ac,2023-05-07 01:51:37+00:00,Catchears,"update german translation (#8560)

* update german translation

* resolve @Shawak's comment",1
52ec9f42965e992f32191709fd4887b889a6835b,2023-05-07 01:49:40+00:00,Slotterleet,"A couple of features for better planet modding (#8558)

* Planet item whitelist

* allowLaunchToNumbered for planets

* Update core/src/mindustry/type/Planet.java

* Update core/src/mindustry/type/Planet.java

---------

Co-authored-by: Anuken <arnukren@gmail.com>",4
cc17962d93d059c9524b9de72f855b44ae3ea67c,2023-05-07 01:34:11+00:00,MEEPofFaith,Clear invalid payload ammo (#8544),2
6c7d506e42b2454e02d8e2aaf9fa74510cebf163,2023-05-07 01:33:45+00:00,BalaM314,"Gradle opt -PnoLocalArc to force no localArc (#8552)

renaming Arc is annoying, also vscode doesnt like it",1
c1d3cdc5cb33fb7d3b6d503de50361f3f91a489b,2023-05-07 01:31:02+00:00,BalaM314,"Fix override of Building.block in PayloadSource (#8551)

* Would break(without crash) mods that read the block config of PayloadSource",1
d85995f6fd31fb445af7bb31af3c2d8e041a85db,2023-05-07 01:27:45+00:00,Anuken,Fixed #8557,1
bc622bd7bab64c8f8972d5c487e3fe96fcfcee4e,2023-05-06 15:11:57+00:00,Anuken,Doubled max schematic size,1
027b996ad67c7b0f0e38db845f8a9c620ab7105b,2023-05-06 03:46:21+00:00,Anuken,Fixed power node linking in basegen,1
0bed33814145b4828789ddc9535f16d48a5654b6,2023-05-06 03:40:05+00:00,Anuken,Fixed invalid ranges for some weapons,1
43922edac88059eb2c3bf0095f41b843016d4ff1,2023-05-03 22:38:50+00:00,Anuken,unitHealthMultiplier re-implemented,3
c4e1719c0c351d5c8ca598078952dcea995b0572,2023-04-29 13:03:51+00:00,J0anJosep,Update bundle_ca.properties (#8542),1
4deddc6defb165f44c00c73d03d606f408f47e4b,2023-04-28 19:37:38+00:00,Anuken,tests are no longer stupid,1
6f886840409fb7ce75fc23d0b6f49d703c32796b,2023-04-28 19:17:05+00:00,Anuken,and these other weapons too,2
1a83d359230837940f4b0f5fb8901f7acb2c6cf4,2023-04-28 18:39:34+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
5e8f5f1d62fe1d6795d9da7aed7ad0c749081975,2023-04-28 18:39:28+00:00,Anuken,PointDefenseWeapon no longer affects range,4
d610cd610502d6811291274d67463b01e52d905d,2023-04-28 14:55:11+00:00,osp54,[XCore] Mini Attack server + reserve server (#8530),1
681bd1986657ebf29fb94e4846f2fd0bbcd2bc41,2023-04-28 14:48:21+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
8eed0f87115c718125cf0aeaa504bf86832f30ba,2023-04-28 14:48:17+00:00,Anuken,Fixed #8533,1
61a83d0f6e39258e06a1cd100912b230f78ef113,2023-04-28 14:42:31+00:00,MEEPofFaith,warmup and totalProgress for Pumps (#8536),1
fc23ad99104f7af132c1effb391626f11201e4a7,2023-04-28 14:41:51+00:00,unknown,Automatic bundle update,1
eba58c73e6b6742e6f53e8644567daac537b6b41,2023-04-28 14:40:32+00:00,JniTrRny,"Update bundle_th.properties (#8532)

* 6 months of doing nothing

* Why am I up there

* More ✨lore✨ to the descriptions

* RIP original item description

* revenge of the item details

* new vocabulary just dropped

* cancel transliteration

sounds kinda lame, so might revert it later.",2
ba0335e5ef66a9174743afe1ebb774de136c6f4b,2023-04-28 14:39:35+00:00,Taras4k,"new ip (#8534)

* new ip

* Update servers_v7.json",1
7de6bd23ea3d1ad2710122679c4ca9328ee76e89,2023-04-28 14:29:47+00:00,Anuken,Fixed #8529,2
102d2341297d2d8f05804ffba70f131182e68cd1,2023-04-25 03:59:51+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
583a1c69b6844a3cd2bb4779754b8b9f95a44d82,2023-04-25 03:59:46+00:00,Anuken,Logic pathfind instruction,5
1314dfe53e8c682d45911fc93dbf3950378ee7ad,2023-04-22 01:56:16+00:00,MEEPofFaith,"Don't set lighting if the preset has noLighting = true (#8519)

* Don't set lighting if the preset has noLighting = true

Allows lighting in the preset or world processors to take over instead of being forced to disable lighting.

* Less confusing style",1
abc80b9aab3c144975e338d12aaf61b34eaf162a,2023-04-22 01:32:46+00:00,ienov,update easyplay servers (#8521),1
2ab978363972c4b8871f0e034c2ef1dba9e4c560,2023-04-22 01:32:30+00:00,zaboal,Removed non-license notice from the end (#8524),1
05f158fd51ae7961e16d4177ede38b95bb45f5b4,2023-04-22 01:29:39+00:00,Anuken,Fixed #8523,1
13297023feec6306a6812fc78dfe17385a8c110a,2023-04-22 01:24:18+00:00,Anuken,Fixed #8525,1
9cc392a9edeb326878ed40358031356b272b75f2,2023-04-21 15:44:05+00:00,Anuken,Merge remote-tracking branch 'origin/master',11
eb1d0b83625b7216ce4d2fb093449ba25080349e,2023-04-21 15:44:00+00:00,Anuken,Fixed minimap update lag,1
7a01be6dba6fd0360ed679915aee5df77734895e,2023-04-20 05:03:18+00:00,Anuken,splashDamagePierce,2
6a3b2439371ab88dea459e44d05fe70a738a1838,2023-04-18 20:37:34+00:00,MEEPofFaith,"Erekir payload conveyor sprite consistency (#8506)

* Erekir payload conveyor sprite consistency

* Better blending from conveyor to factory

* Better blending for the 5x5",9
68016cc2b52ea395d36efce45bce29be8957a8fe,2023-04-18 14:55:39+00:00,lemon3357,Update server_v7.json:add new server (#8512),1
b2f5312bf55865a0a3491dedade26f4f6d23b824,2023-04-18 14:14:07+00:00,MEEPofFaith,Add overlays to render updates (#8514),1
6a3638c3c2a1d9ee2ba0e25989de09effffef539,2023-04-18 14:10:11+00:00,Anuken,Fixed #8513,1
3ca3eb5951cc7153b0ad66c902b904410df4acc6,2023-04-18 13:35:29+00:00,Anuken,Load saves in parallel,4
d043c7502275e60008b82d19af8753f44e964473,2023-04-16 16:09:06+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
2db90408fe082a38c276c4bacb0b66fc86ae238a,2023-04-16 16:07:57+00:00,Anuken,Use schematic/map names for filenames,3
72577f20ba64093514dde18be7e0e3d81563038e,2023-04-16 02:27:24+00:00,lemon3357,Update servers_v7.json (#8508),1
f62096dbd1e9f207b90d6f72078d23d90b172cdf,2023-04-16 02:24:45+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
dbfbb08aaaa8a984ad7ef652f77c46fd5e6cafe6,2023-04-16 02:24:40+00:00,Anuken,Fixed #8509,1
4151d4783729e25009b963a639feaca78ea8cbc7,2023-04-16 02:22:39+00:00,Brandons404,"Update servers_v7.json - added sandbox server (#8504)

* added pvp server to fish

* updated servers_v7.json",1
c54a76fc8a50e9e3db45c3f00c74dea8d77700f9,2023-04-16 02:21:40+00:00,unknown,Automatic bundle update,1
95483286bfc4ee8fa5aa8041886e83abefa96846,2023-04-16 02:20:55+00:00,unknown,vps changed ip (#8510),1
3d013fc09c21e649e4f158021541a6ad25ebde0f,2023-04-16 02:17:51+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
b83f5c66ca380a7b4fd48411e409e9f5efb95033,2023-04-16 02:17:46+00:00,Anuken,Fixed #8507,6
288080eeac38cb9e3da09cbac145b8a7e8fe4e91,2023-04-16 02:16:44+00:00,twinflac,"Rework (#8488)

* update core/assets/bundles/bundle_be.properties

* update core/assets/bundles/bundle_be.properties

* update core/assets/bundles/bundle_be.properties

* update core/assets/bundles/bundle_be.properties

* update core/assets/bundles/bundle_be.properties

* update core/assets/bundles/bundle_be.properties

* update core/assets/bundles/bundle_be.properties

* update core/assets/bundles/bundle_be.properties",1
f0342b2396a25cd62a7803e3b3f38222c3f5390d,2023-04-16 02:12:30+00:00,NoahvdAa,Remove mindustry.party (#8511),1
e47806b9b80fa1c1e7bac74be269020608979f86,2023-04-15 19:54:33+00:00,Anuken,Minimap attack indicators,4
4ae8a5167683104508c24fb235f1d55b24d03312,2023-04-15 18:39:41+00:00,Anuken,Display camera on map + right-click to pan,4
e8fbfe536e2efcd179768a6dea8e1a6faa20dbe8,2023-04-09 22:16:30+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
b86ca1d12f3a7e002235d7ed2b5ddd03f43de5d6,2023-04-09 22:16:25+00:00,Anuken,Fixed #8496,1
1629afe49181be233bc81d370f2aa1fd0b13c24b,2023-04-09 20:12:24+00:00,MEEPofFaith,"Ammo obliteration (#8498)

* alwaysShooting for turrets

similar to alwaysShooting for weapons

* Weapon alwaysShooting takes shootCone into account

Speaking of untested PRs...",2
3b1e5eadd98509ec4e4850e3568540e60bce2b05,2023-04-09 20:08:04+00:00,L0615T1C5-216AC-9437,Update CN Ports (#8499),1
df87b03e57c7463394e8572970bcf50ae354b315,2023-04-09 20:07:34+00:00,Anuken,Fixed #8495,1
a8b18bea2f3533c627d93fc231e34a2e2695dcd0,2023-04-09 20:01:35+00:00,Anuken,Fixed #8494,1
cdf14bb381011d532d715da7ae695f42805c0a0f,2023-04-09 01:55:20+00:00,Anuken,Fixed objectives disappearing for no reason,1
bce9ecc5201a7c2726186587d9d1fcd935f10cce,2023-04-09 01:37:37+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
b692c071badb000ee8907e9616fd0b93dcf1bc61,2023-04-09 01:37:33+00:00,Anuken,Fixed shoot pattern overrides not working in mods,2
db90142a2da1501c4ddaa81aad29a2d0dfbedd54,2023-04-08 16:15:16+00:00,Darkness6030,New Darkdustry host (#8492),1
34b22f292cf39d31c33b2bb58a0facd1a54b77b8,2023-04-08 14:52:53+00:00,Anuken,PR cleanup,5
11ad5a03730758fe812df539244d3dca360144c1,2023-04-08 14:29:42+00:00,Anuken,Reset UI scale to 100% when broken,3
f4fabecce79cb72d648e7cd374fa461aec848559,2023-04-07 15:05:26+00:00,Anuken,Fixed #8483 (meep why did you make the minimum 5%),2
60fc2fb5cdce443c32da5f4d5f6081df392081b3,2023-04-07 14:43:59+00:00,Anuken,Doubled server object buffer size,2
04eba618d269448643289b7afd938f5265b7fd01,2023-04-06 23:13:41+00:00,Anuken,Merge remote-tracking branch 'origin/master',34
ac7b694e91452ada6c7ebc17aebce47f50b1b527,2023-04-06 23:13:36+00:00,Anuken,Better item display rates,1
4fcb338d94a5df85699c78270e43a8e5d511809b,2023-04-06 23:08:17+00:00,unknown,Automatic bundle update,34
6dc3b7e72992d7b550a30265d1e8bc6741f45f47,2023-04-06 23:07:24+00:00,JniTrRny,"More Dark UI in stats display (#8473)

* The Dark UI Menace

* Attack of the Dark UI",14
cdb9fa0d7da4aafba67ef86fa23dde73e414a108,2023-04-06 22:16:04+00:00,code-explorer786,"Add PlayerChatEvent on clients (#8432)

* Add PlayerChatEvent on clients

https://github.com/mindustry-antigrief/mindustry-client/commit/d32dd01097ef62fb0a1bd5aade2a738c04652854

Co-authored-by: buthed010203 <naguiar010203@gmail.com>

* Only fire when valid. (Currently deciding on whether or not to add ChatEvent without the player.)

---------

Co-authored-by: buthed010203 <naguiar010203@gmail.com>",1
2b11e1fb1e119c3a578206af9b024b2680901d9a,2023-04-06 16:15:12+00:00,Anuken,Fixed #8480,1
697c6a927a9ce5de8a6be01c7aeaf46fe19b1740,2023-04-06 14:46:57+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
72b456fca2dbcd8c93cf299278305ec9e066ed94,2023-04-06 14:46:52+00:00,Anuken,Optimized imports,39
f67e2c71e77f23725f035e7d00e54558d4883756,2023-04-06 13:56:07+00:00,unknown,Automatic bundle update,1
bee977cadcabbb61cd5a38f9e37dbcc45c5972ba,2023-04-06 13:55:06+00:00,Nunting,Update bundle_ko.properties (#8479),1
183ebb33b7b4901c4dd7d58177addac00d615fb7,2023-04-06 13:54:48+00:00,twinflac,"Update bundle_be.properties (#8478)

Update logical translate.

Work monoDx.
Thanks",1
f6665de2e62f5c62c80ded0472cc6d5f38168d22,2023-04-06 00:06:45+00:00,Anuken,Update push.yml,1
97390d25c07f1c7955a6d57cb289962cadc2d53e,2023-04-05 23:51:16+00:00,Anuken,Removed pointless code,3
3f1d957e288a60c460a7a34f724042bf975e99aa,2023-04-04 15:02:47+00:00,Anuken,New duo animation,5
e62a5888ef72649ae454295614a335c33fb6b81f,2023-04-03 20:40:12+00:00,Anuken,Fixed some possible crashes,3
6d71bcd2eb9dc4d761b382123a06bbbe29f1c076,2023-04-03 20:38:10+00:00,MEEPofFaith,"Multi shotgun fix (#8460)

* Multi-barrel shotgun fix

* multi-recoil support

* @Nullable for everything",13
2075a226e1bf1698328d4cd95c8f372417d9a473,2023-04-03 19:37:09+00:00,buthed010203,"Fix multiline messages being cut off (#8471)

I'm not fixing this properly",1
f55363a932ca81e1265beb4b2ce3700185c14054,2023-04-03 14:03:24+00:00,MEEPofFaith,Fix janky sublimate ammo display (#8469),2
76f151789aa74c8a31fd5f58c140122525ed3ce8,2023-04-03 03:21:23+00:00,DikHalz,Update servers_v7.json (#8468),1
1413b479efa5e04c9bf18cb56d9983f734dd837b,2023-04-03 02:44:44+00:00,Anuken,Classmap auto-update,2
b322b1165f47251628f5d64ae338d409ab40d0eb,2023-04-02 23:53:19+00:00,MEEPofFaith,"Parse singular consumes (#8466)

* Parse singular `Consume`s

* Proper coolant parsing

* Temporary manual update of ClassMap

Does not include all consume types.

I don't know what gradle command to run to update `ClassMap`. I've tried `tools:updateScripts` but that just cleared everything.",4
fa02d8d2804fff8180d2b4170560c270f07269f8,2023-04-02 17:28:53+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
251e10b00057fded518a225c0e655ee8c679efc6,2023-04-02 17:28:49+00:00,Anuken,Fixed #8465,2
6630f88613a2e8baacdcd7316427e81c64e6b416,2023-04-02 15:00:27+00:00,J0anJosep,Update bundle_ca.properties (#8464),1
