number,state,contributor,created_at,closed_at,title,labels
4351,closed,ghost,2021-01-16 22:49:54+00:00,2021-01-17 20:29:29+00:00,Doors cannot be toggled if attached to a door that will be built,['bug']
4349,closed,LixieWulf,2021-01-16 20:14:55+00:00,2021-01-17 20:31:39+00:00,Sappers don't render when AI or autotarget is used to fire,['bug']
4345,closed,BlueCapacitor,2021-01-16 14:40:12+00:00,2021-01-17 20:31:39+00:00,"""Disabled"" launchpads do not use any power but function properly",['bug']
4343,closed,XEN0PHIL,2021-01-16 13:14:30+00:00,2021-01-17 20:31:40+00:00,Bridges don't remember their connections when using a scheme/copy,['bug']
4340,closed,Halfeclipse,2021-01-16 02:57:44+00:00,2021-01-17 20:17:01+00:00,Multiple liquid routers/bridge conduits in series can significantly reduce line throughput ,['bug']
4339,closed,rodrigolitzius,2021-01-16 02:20:28+00:00,2021-01-17 20:16:03+00:00,Sector Lost After Crash,['bug']
4337,closed,buthed010203,2021-01-15 20:53:09+00:00,2021-01-15 22:09:32+00:00,Workshop maps share a common high score,['bug']
4336,closed,ghost,2021-01-15 20:46:20+00:00,2021-01-15 22:09:32+00:00,Core Upgrades not working with build cost,['bug']
4335,closed,antonilol,2021-01-15 17:07:59+00:00,2021-01-15 17:38:50+00:00,10 of each items on a roomba conveyor,['bug']
4334,closed,Quezler,2021-01-15 12:26:57+00:00,2021-01-15 15:05:09+00:00,sorter cross doesn't render for schematics,['unlabeled']
4331,closed,Soham-maiti,2021-01-15 09:41:26+00:00,2021-01-15 15:01:10+00:00,Game does not save state sometimes,['bug']
4330,closed,Mangahfold,2021-01-15 09:37:05+00:00,2021-01-15 15:01:30+00:00,Megas cannot heal unfinished buildings,['bug']
4329,closed,LixieWulf,2021-01-15 06:21:14+00:00,2021-01-15 15:06:03+00:00,Navals dont like velocity based things,['bug']
4328,closed,guncatt,2021-01-15 00:00:57+00:00,2021-01-15 00:04:58+00:00,Liquid tank bug?,['bug']
4325,closed,ghost,2021-01-14 12:39:22+00:00,2021-01-14 16:26:24+00:00,Mass Driver pointing wrong direction / Foreshadow ray not rendering offscreen ,['bug']
4323,closed,Domaman202,2021-01-14 10:09:27+00:00,2021-01-14 11:29:12+00:00,Crash,['bug']
4321,closed,whio,2021-01-13 23:12:35+00:00,2021-01-13 23:31:29+00:00,Importing game data fails to replace save.,['bug']
4320,closed,gamma-02,2021-01-13 18:42:51+00:00,2021-01-13 18:44:41+00:00,extra/new planet crashes when I launch to a generated sector,['bug']
4319,closed,antonilol,2021-01-13 15:34:54+00:00,2021-01-13 15:43:17+00:00,visual core launching bug,['bug']
4318,closed,Nanosuitwitdaboomboxwhatsongwillhepla,2021-01-13 12:58:55+00:00,2021-01-13 14:42:34+00:00,Losing progress from repetitive save file corruption,['bug']
4316,closed,Mindustry-Bug-Temp,2021-01-12 21:32:59+00:00,2021-01-12 21:43:57+00:00,Triangle Draw Issue: Negative Coordinates -> Max Value,['bug']
4311,closed,hahaslav,2021-01-11 20:47:54+00:00,2021-01-11 21:08:01+00:00,Payload info dissapears,['unlabeled']
4309,closed,Slava0135,2021-01-11 08:36:06+00:00,2021-01-11 15:11:41+00:00,Parallax ray is not visible if the turret is out of screen,['bug']
4306,closed,Matias123321,2021-01-11 04:25:15+00:00,2021-01-11 15:02:13+00:00,Random errors at online servers.,['bug']
4305,closed,CaeciliusInHorto,2021-01-11 02:04:58+00:00,2021-01-11 15:11:41+00:00,Bridge render issue,['unlabeled']
4304,closed,Nikolay-Sitnikov,2021-01-10 19:40:48+00:00,2021-01-10 20:20:36+00:00,"Unit Locate doesn't output on outx, outy, and found if located a building.",['bug']
4301,closed,joshuaptfan,2021-01-10 18:45:39+00:00,2021-01-10 20:23:24+00:00,uradar range is limited to range of unit's first weapon,['bug']
4300,closed,Khanaaan,2021-01-10 17:58:13+00:00,2021-01-10 20:21:04+00:00,Found a typo,['unlabeled']
4297,closed,juliand665,2021-01-10 04:54:46+00:00,2021-01-10 05:18:33+00:00,Nearby enemy base count not taken into consideration correctly for invasion probability,['unlabeled']
4296,closed,Void-Syrex,2021-01-09 21:11:37+00:00,2021-01-09 21:12:27+00:00,Crash report,['bug']
4295,closed,Quezler,2021-01-09 21:10:14+00:00,2021-01-09 21:11:27+00:00,dying air units instantly go under the shadow layer,['unlabeled']
4294,closed,claw4oo,2021-01-09 20:19:31+00:00,2021-01-09 20:43:31+00:00,All crawlers explode at once under player control,['bug']
4293,closed,Nester23,2021-01-09 17:53:22+00:00,2021-01-09 17:56:52+00:00,A couple of logic issues when reloading the map.,['bug']
4291,closed,itday,2021-01-09 07:55:20+00:00,2021-01-09 15:12:28+00:00,"Unit ""Mega"" can't be used to heal buildings with a logic unit",['bug']
4289,closed,MEEPofFaith,2021-01-09 01:21:15+00:00,2021-01-09 01:26:20+00:00,Bullets only perform splash damage on despawn,['bug']
4288,closed,rodrigolitzius,2021-01-08 21:48:21+00:00,2021-01-08 22:46:39+00:00,Brigde Conveyor,['bug']
4283,closed,hahaslav,2021-01-07 14:44:44+00:00,2021-01-07 14:48:16+00:00,"Changing the waves custom rules to default, when it is not needed",['unlabeled']
4280,closed,claw4oo,2021-01-07 03:02:02+00:00,2021-01-07 14:48:26+00:00,shootP in turrets does not work in certain scenerios,['bug']
4278,closed,spaghetus,2021-01-07 00:16:13+00:00,2021-01-07 14:50:15+00:00,Router description states the wrong number of output directions.,['bug']
4277,closed,thunkk,2021-01-06 21:07:48+00:00,2021-01-06 21:25:14+00:00,Comparisons with null cause incorrect jumps,['bug']
4276,closed,QmelZ,2021-01-06 18:48:34+00:00,2021-01-06 19:33:02+00:00,Steam version display quality is low,['bug']
4275,closed,LixieWulf,2021-01-06 16:14:21+00:00,2021-01-06 17:09:31+00:00,Chonker shrapnel bullet,['bug']
4274,closed,XxsuperdeadlysniperxX,2021-01-06 16:08:57+00:00,2021-01-06 17:06:15+00:00,Black square appears over schematics,['bug']
4270,closed,Catchears,2021-01-05 23:09:59+00:00,2021-01-05 23:59:56+00:00,File name in translation causing errors for windows users,['bug']
4267,closed,sound-infinity,2021-01-05 20:52:58+00:00,2021-01-05 21:11:26+00:00,Game doesnt play any sounds,['bug']
4266,closed,mohawk-uncanceable,2021-01-05 16:58:10+00:00,2021-01-05 17:27:05+00:00,Resource gui,['bug']
4262,closed,h3o66,2021-01-05 00:32:55+00:00,2021-01-05 00:41:38+00:00,server depot on steam out of date,['bug']
4261,closed,LixieWulf,2021-01-04 21:09:14+00:00,2021-01-04 22:22:26+00:00,Sound cuts out when exiting ingame editing,['bug']
4260,closed,VersedSG,2021-01-04 18:42:00+00:00,2021-01-04 18:45:16+00:00,"Build with only 1 ressource (others are enough), when Build Speed is 10.000",['bug']
4259,closed,antsif-a,2021-01-04 15:21:52+00:00,2021-01-04 15:25:50+00:00,plastanium conveyor incorrectly blends with the armored one,['bug']
4257,closed,CaeciliusInHorto,2021-01-04 12:12:54+00:00,2021-01-04 15:21:45+00:00,Player alignment issues,['unlabeled']
4254,closed,joshuaptfan,2021-01-04 08:25:43+00:00,2021-01-04 15:25:41+00:00,Kamikaze achievement may possibly be unachieveable,['bug']
4251,closed,LixieWulf,2021-01-04 00:07:50+00:00,2021-01-04 00:17:17+00:00,Clashes between bridge placement UIs,['bug']
4249,closed,HapKoTuKoMaH,2021-01-03 19:45:43+00:00,2021-01-03 20:36:20+00:00,Sound bug,['unlabeled']
4239,closed,jumpjet908,2021-01-03 00:44:17+00:00,2021-01-03 00:45:38+00:00,Not able to build in iOS,['unlabeled']
4237,closed,Ciberbot111,2021-01-02 22:35:24+00:00,2021-01-02 22:36:41+00:00,Radar logic from[] gets reseted every time I edit it,['bug']
4235,closed,LixieWulf,2021-01-02 20:06:16+00:00,2021-01-02 21:05:29+00:00,Basepart placement errors,['bug']
4234,closed,CaeciliusInHorto,2021-01-02 18:15:37+00:00,2021-01-02 19:21:58+00:00,Enemy oil extractors not placed properly,['unlabeled']
4233,closed,InvalidError404,2021-01-02 17:54:50+00:00,2021-01-02 17:56:59+00:00,Inconsistent behavior setting unloader config using getlink links vs wall-of-config,['unlabeled']
4232,closed,Inevitabilis,2021-01-02 16:18:56+00:00,2021-01-02 16:58:48+00:00,Building signs (effects) off building like there's another construction,['bug']
4230,closed,Petrkiller2,2021-01-02 14:44:22+00:00,2021-01-02 15:43:35+00:00,Issue,['unlabeled']
4229,closed,FruitcakeElemental,2021-01-02 08:16:29+00:00,2021-01-02 15:49:57+00:00,Spectre doesn't hit flying bosses,['bug']
4228,closed,LAURENT12345,2021-01-02 07:38:33+00:00,2021-01-02 15:43:05+00:00,I can’t build anything in my game:(,['unlabeled']
4226,closed,Univ3rse01,2021-01-02 04:37:14+00:00,2021-01-02 15:43:10+00:00,iPhone 11 touch screen not working,['unlabeled']
4224,closed,godoen,2021-01-01 23:25:32+00:00,2021-01-01 23:28:18+00:00,Game is not working,['unlabeled']
4223,closed,tateamater,2021-01-01 21:31:46+00:00,2021-01-01 22:05:21+00:00,I can not do anything it won’t allow me to build or destroy blocks ,['unlabeled']
4222,closed,Arcrentan,2021-01-01 20:15:20+00:00,2021-01-01 20:34:44+00:00,Upgrading Corner conveyor from any to Plastanium can cause it to become loading point,['bug']
4221,closed,latruitede1850,2021-01-01 19:54:52+00:00,2021-01-01 19:55:17+00:00,Prb,['unlabeled']
4220,closed,josst28,2021-01-01 19:32:46+00:00,2021-01-01 19:34:00+00:00,Bug report,['unlabeled']
4219,closed,godoen,2021-01-01 19:23:38+00:00,2021-01-01 19:33:57+00:00,"I can’t do anything. I can’t build, I can’t destroy and I can’t even click structures to check the status. ",['unlabeled']
4217,closed,frisk5653,2021-01-01 17:26:22+00:00,2021-01-01 17:32:58+00:00,Can’t build ,['bug']
4216,closed,lance7778,2021-01-01 15:48:28+00:00,2021-01-01 16:00:35+00:00,I Can’t build anything,['unlabeled']
4215,closed,skelitonlord,2021-01-01 15:45:36+00:00,2021-01-01 15:46:45+00:00,Can't touch anything on the map,['unlabeled']
4214,closed,gonglinyuan,2021-01-01 13:44:40+00:00,2021-01-01 16:27:09+00:00,Parallax Does No Damage,['bug']
4213,closed,ksf,2021-01-01 13:29:34+00:00,2021-01-01 16:28:13+00:00,Logic processor enabling linked blocks it shouldn't be,['bug']
4212,closed,MrByars,2021-01-01 13:22:50+00:00,2021-01-01 16:29:43+00:00,Diagonal mirror doesnt really work,['bug']
4209,closed,Creater3d,2021-01-01 09:44:08+00:00,2021-01-01 16:29:54+00:00,"Не нападают воздушные войска во время игры и при этом командный центр в режыме атаки, как решыть?",['unlabeled']
4208,closed,Prynpo,2021-01-01 03:09:54+00:00,2021-01-01 13:14:15+00:00,English to PT-BR does not change the language of the tutorial.,['unlabeled']
4206,closed,InvalidError404,2021-01-01 02:46:25+00:00,2021-01-01 16:30:17+00:00,"Incorrect behavior for jump ""=="" and ""not"" instructions involving one null input.",['bug']
4205,closed,wwyatt2112,2021-01-01 02:40:57+00:00,2021-01-01 16:30:35+00:00,Major bug,['unlabeled']
4202,closed,whio,2020-12-31 19:08:20+00:00,2020-12-31 21:28:30+00:00,Launch to sector didn't send resources,['bug']
4199,closed,mrblackhayate,2020-12-31 16:33:56+00:00,2020-12-31 21:23:07+00:00,I can't interact with anything on the map,['unlabeled']
4198,closed,TranquillyUnpleasant,2020-12-31 15:20:45+00:00,2020-12-31 21:21:01+00:00,Diagonal mirror doesn't mirror properly.,['bug']
4197,closed,mrblackhayate,2020-12-31 14:15:28+00:00,2020-12-31 21:42:56+00:00,Can’t place drill in the tutorial,['unlabeled']
4193,closed,AldovdBerg,2020-12-31 12:04:35+00:00,2020-12-31 21:22:26+00:00,Game crashes and closes while or after loading and steam says it is still running.,['bug']
4191,closed,Axzye,2020-12-31 01:03:00+00:00,2020-12-31 01:36:09+00:00,Plastanium conveyor ends visually connect to armoured conveyor sides despite not being able to load into them,['bug']
4190,closed,FinishedFragment,2020-12-30 23:45:07+00:00,2020-12-30 23:56:36+00:00,Flying units jitter around the main ship,['bug']
4189,closed,Lonami,2020-12-30 22:54:16+00:00,2020-12-30 23:02:28+00:00,Importing code from clipboard into processor does not reset all state,['bug']
4185,closed,pkuppens,2020-12-30 15:29:20+00:00,2020-12-30 15:33:33+00:00,Resources for Planet Map Launch missing?!,['bug']
4183,closed,KazumaIgarashi,2020-12-30 13:13:37+00:00,2020-12-30 15:05:24+00:00,UI bug due to iOS notch,['bug']
4182,closed,Kyrros,2020-12-30 10:39:47+00:00,2020-12-30 14:49:11+00:00,"Sector ""Resources: "" info not showing on sectors initiated or conquered after recent update",['bug']
4179,closed,Quezler,2020-12-30 08:07:54+00:00,2020-12-30 14:54:31+00:00,powernode schematic not deploying correctly,['unlabeled']
4178,closed,sevenyearsdungeon,2020-12-30 07:18:44+00:00,2020-12-30 14:50:27+00:00,Enemy Quad Bombs follow you between zones,['bug']
4177,closed,SReject,2020-12-30 02:45:51+00:00,2020-12-30 14:46:42+00:00,Can't zoom in or out while holding an item to place,['bug']
4176,closed,Zadras,2020-12-30 00:30:05+00:00,2020-12-30 00:35:33+00:00,"Crash-Report, can someone help?",['bug']
4175,closed,wongjos1,2020-12-29 22:19:07+00:00,2020-12-29 22:29:48+00:00,Logic Flag on Unit Missing in UI after Taking Manual Control of Unit,['unlabeled']
4174,closed,Vlexa,2020-12-29 21:38:46+00:00,2020-12-29 21:47:36+00:00,Logic cell writes to cell incorrect.,['bug']
4172,closed,laok233,2020-12-29 19:22:36+00:00,2020-12-29 19:34:02+00:00,server list bug,['bug']
4168,closed,Void-Syrex,2020-12-29 11:38:48+00:00,2020-12-29 14:30:18+00:00,Bug with the electrical system (disappearing),['bug']
4167,closed,Mothyyyyyy,2020-12-29 11:34:41+00:00,2020-12-29 14:31:50+00:00,Permanent weather persists even after weather setting is removed in editor,['bug']
4166,closed,EmenAitch,2020-12-29 10:12:27+00:00,2020-12-29 14:32:12+00:00,Mindustry has crashed. How unfortunate.,['bug']
4165,closed,Quezler,2020-12-29 09:41:48+00:00,2020-12-29 14:35:01+00:00,core order in editor wrong,['unlabeled']
4164,closed,Quezler,2020-12-29 09:38:15+00:00,2020-12-29 15:13:35+00:00,plated conduits don't blend with infront,['unlabeled']
4162,closed,LixieWulf,2020-12-29 08:26:53+00:00,2020-12-29 08:53:41+00:00,[Modding]Painful drill ore indication sprite,['bug']
4161,closed,sk7725,2020-12-29 04:00:42+00:00,2020-12-29 15:14:59+00:00,UI rescale gets triggered too often,['bug']
4159,closed,guncatt,2020-12-29 02:46:49+00:00,2020-12-29 15:13:35+00:00,Sector 103 scrap pile,['bug']
4158,closed,LeoSko,2020-12-28 21:14:08+00:00,2020-12-28 22:14:30+00:00,UnitCreateEvent is being fired twice when non-t1 unit is being produced,['bug']
4157,closed,DocTheDoctor,2020-12-28 21:11:35+00:00,2020-12-28 21:55:33+00:00,There is a serious bug,['unlabeled']
4156,closed,victarionmagne,2020-12-28 20:16:35+00:00,2020-12-28 20:18:23+00:00,gradle compiling error,['bug']
4154,closed,bapageGIT,2020-12-28 18:04:51+00:00,2020-12-28 18:10:21+00:00,import/export schematics on linux,['bug']
4153,closed,BlueManedHawk,2020-12-28 15:47:39+00:00,2020-12-28 16:17:06+00:00,Serpulo's star is too small to be able to be a star,['unlabeled']
4151,closed,Highfire1,2020-12-28 10:15:48+00:00,2020-12-28 14:31:37+00:00,crash: bigInteger would overflow supported range,['bug']
4149,closed,sk7725,2020-12-28 07:13:35+00:00,2020-12-28 14:32:54+00:00,Block loader/unloader accelerates payloads at v = 0.9c,['bug']
4147,closed,GreyMario,2020-12-28 01:02:21+00:00,2020-12-28 01:41:35+00:00,"On mobile, build queue persists between maps",['bug']
4145,closed,0Wilfer,2020-12-27 22:32:07+00:00,2020-12-27 22:36:50+00:00,ship exploration,['bug']
4141,closed,sk7725,2020-12-27 13:54:08+00:00,2020-12-27 15:16:43+00:00,Consumer information UI is w i d e,['bug']
4140,closed,FireWingLead,2020-12-27 12:22:15+00:00,2020-12-27 14:52:03+00:00,Game crashes on opening ItemSource config.,['bug']
4137,closed,FreelancePoliceman,2020-12-27 10:32:50+00:00,2020-12-27 15:08:34+00:00,Multiple ubind statements don't work,['bug']
4136,closed,Quezler,2020-12-27 10:13:10+00:00,2020-12-27 15:16:43+00:00,core shard absent in database,['unlabeled']
4130,closed,rly4498,2020-12-26 12:32:27+00:00,2020-12-26 14:45:16+00:00,Maces can get burned while it should be immune from it said from the source code.,['bug']
4128,closed,Horn772,2020-12-26 09:36:45+00:00,2020-12-26 14:49:08+00:00,Plastanium conveyor bug,['bug']
4126,closed,Vlexa,2020-12-26 01:49:23+00:00,2020-12-26 02:31:00+00:00,Destruction of a reconstruction in progress loses logic processors script ,['bug']
4125,closed,claw4oo,2020-12-25 23:52:43+00:00,2020-12-25 23:59:48+00:00,Adding a sorter to a router slows it down,['bug']
4124,closed,Vlexa,2020-12-25 22:44:53+00:00,2020-12-25 22:48:32+00:00,Rebuilding a processer does not restore the script,['bug']
4123,closed,L0615T1C5-216AC-9437,2020-12-25 19:48:31+00:00,2020-12-25 20:55:36+00:00,plastic belt Roomba loading copper sprite instead of plastanium,['bug']
4122,closed,Quezler,2020-12-25 19:14:33+00:00,2020-12-25 20:56:59+00:00,construction lines not showing for long range sandbox,['unlabeled']
4121,closed,Quezler,2020-12-25 17:30:42+00:00,2020-12-25 17:34:12+00:00,visual commanding glitch after syncing,['unlabeled']
4120,closed,s2r222,2020-12-25 15:54:12+00:00,2020-12-25 15:58:06+00:00,Steam Achievement issue: Attack maps in Campaign not counting for Conqueror Achievement,['bug']
4119,closed,saivamsiwastaken,2020-12-25 15:26:56+00:00,2020-12-25 15:56:10+00:00,I play multiplayer with my friend via a common Wi-Fi and i would be the host. But whenever I load a schematic that involves logic display pictures  my friend would be forced to disconnect idk what's wrong. It's been since the last 121.1 ,['unlabeled']
4118,closed,QmelZ,2020-12-25 14:07:05+00:00,2020-12-25 14:36:12+00:00,121.2 > 122,['bug']
4117,closed,bar0nch,2020-12-25 14:06:59+00:00,2020-12-25 15:11:58+00:00,item cost multiplier not applying,['bug']
4116,closed,hwein2,2020-12-25 12:49:05+00:00,2020-12-25 15:07:36+00:00,Random Loss Of Data,['bug']
4114,closed,Surviavlist,2020-12-25 08:35:23+00:00,2020-12-25 15:07:19+00:00,Lost sound after call,['bug']
4113,closed,MattMills,2020-12-25 05:33:49+00:00,2020-12-25 05:41:54+00:00,logic rotation sensor and logic draw image rotation input are 90 degrees offset,['bug']
4111,closed,sk7725,2020-12-25 01:42:34+00:00,2020-12-25 02:32:57+00:00,Mass Drivers lose items when save/reload,['bug']
4108,closed,Quezler,2020-12-24 16:18:53+00:00,2020-12-24 16:43:12+00:00,malformed block inventory gui,['unlabeled']
4107,closed,Blacksail-1,2020-12-24 15:23:59+00:00,2020-12-24 15:28:01+00:00,Save error,['bug']
4104,closed,Nester23,2020-12-24 12:54:40+00:00,2020-12-24 14:44:29+00:00,Combustion generator keeps showing burning animation when disabled,['bug']
4103,closed,RebornTrack970,2020-12-24 11:43:00+00:00,2020-12-24 14:40:43+00:00,The Disabling of Flying of a unit in servers,['bug']
4102,closed,SilentOwl476,2020-12-24 11:33:04+00:00,2020-12-24 14:42:22+00:00,Units act weird in enemy spawn zone and outside of the map,['bug']
4096,closed,vincentsels,2020-12-23 22:38:01+00:00,2020-12-23 23:04:06+00:00,"After re-entering a map, cryofluid and water sometimes get mixed in junction",['bug']
4094,closed,antonilol,2020-12-23 20:18:17+00:00,2020-12-23 20:18:44+00:00,Where are my copper drills?,['bug']
4092,closed,LionsPhil,2020-12-23 17:14:41+00:00,2020-12-23 17:15:41+00:00,"Repeatable ""Player cannot configure a tile"" multiplayer crash reentering sector after defeat in campaign",['bug']
4082,closed,tadforever,2020-12-23 00:54:40+00:00,2020-12-23 01:13:46+00:00,Can't relaunch into Planetary Launch Terminal after losing it,['bug']
4080,closed,Quezler,2020-12-22 18:39:47+00:00,2020-12-22 18:42:15+00:00,construction pause doesn't seem to sync,['unlabeled']
4079,closed,Quezler,2020-12-22 18:36:48+00:00,2020-12-22 18:42:06+00:00,construction site race condition,['unlabeled']
4078,closed,famo,2020-12-22 18:32:36+00:00,2020-12-22 18:37:22+00:00,Small inconsisteny regarding build and reseach cost display,['bug']
