path,size,extension
core/assets-raw/sprites/blocks/units/tank-assembler-side1.png,765,png
core/assets-raw/sprites/blocks/units/tank-assembler-side2.png,765,png
core/assets-raw/sprites/blocks/units/tank-assembler-top.png,3169,png
core/assets-raw/sprites/blocks/units/tank-assembler.png,2898,png
core/assets-raw/sprites/blocks/units/tank-fabricator-top.png,1515,png
core/assets-raw/sprites/blocks/units/tank-fabricator.png,1571,png
core/assets-raw/sprites/blocks/units/tank-refabricator-top.png,1681,png
core/assets-raw/sprites/blocks/units/tank-refabricator.png,1427,png
core/assets-raw/sprites/blocks/units/tetrative-reconstructor-top.png,2775,png
core/assets-raw/sprites/blocks/units/tetrative-reconstructor.png,4694,png
core/assets-raw/sprites/blocks/units/unit-cargo-loader.png,2068,png
core/assets-raw/sprites/blocks/units/unit-cargo-unload-point-top.png,193,png
core/assets-raw/sprites/blocks/units/unit-cargo-unload-point.png,798,png
core/assets-raw/sprites/blocks/units/unit-repair-tower-glow.png,2035,png
core/assets-raw/sprites/blocks/units/unit-repair-tower.png,1831,png
core/assets-raw/sprites/blocks/walls/beryllium-wall-large.png,776,png
core/assets-raw/sprites/blocks/walls/beryllium-wall.png,285,png
core/assets-raw/sprites/blocks/walls/blast-door-open.png,732,png
core/assets-raw/sprites/blocks/walls/blast-door.png,1057,png
core/assets-raw/sprites/blocks/walls/carbide-wall-large.png,859,png
core/assets-raw/sprites/blocks/walls/carbide-wall.png,319,png
core/assets-raw/sprites/blocks/walls/copper-wall-large.png,660,png
core/assets-raw/sprites/blocks/walls/copper-wall.png,197,png
core/assets-raw/sprites/blocks/walls/door-large-open.png,633,png
core/assets-raw/sprites/blocks/walls/door-large.png,585,png
core/assets-raw/sprites/blocks/walls/door-open.png,275,png
core/assets-raw/sprites/blocks/walls/door.png,281,png
core/assets-raw/sprites/blocks/walls/phase-wall-large.png,573,png
core/assets-raw/sprites/blocks/walls/phase-wall.png,212,png
core/assets-raw/sprites/blocks/walls/plastanium-wall-large.png,578,png
core/assets-raw/sprites/blocks/walls/plastanium-wall.png,218,png
core/assets-raw/sprites/blocks/walls/reinforced-surge-wall-large.png,800,png
core/assets-raw/sprites/blocks/walls/reinforced-surge-wall.png,312,png
core/assets-raw/sprites/blocks/walls/scrap-wall-gigantic.png,755,png
core/assets-raw/sprites/blocks/walls/scrap-wall-huge1.png,608,png
core/assets-raw/sprites/blocks/walls/scrap-wall-huge2.png,1201,png
core/assets-raw/sprites/blocks/walls/scrap-wall-huge3.png,1153,png
core/assets-raw/sprites/blocks/walls/scrap-wall-large1.png,623,png
core/assets-raw/sprites/blocks/walls/scrap-wall-large2.png,381,png
core/assets-raw/sprites/blocks/walls/scrap-wall-large3.png,660,png
core/assets-raw/sprites/blocks/walls/scrap-wall-large4.png,661,png
core/assets-raw/sprites/blocks/walls/scrap-wall1.png,329,png
core/assets-raw/sprites/blocks/walls/scrap-wall2.png,307,png
core/assets-raw/sprites/blocks/walls/scrap-wall3.png,311,png
core/assets-raw/sprites/blocks/walls/scrap-wall4.png,232,png
core/assets-raw/sprites/blocks/walls/scrap-wall5.png,218,png
core/assets-raw/sprites/blocks/walls/shielded-wall-glow.png,788,png
core/assets-raw/sprites/blocks/walls/shielded-wall.png,893,png
core/assets-raw/sprites/blocks/walls/surge-wall-large.png,843,png
core/assets-raw/sprites/blocks/walls/surge-wall.png,323,png
core/assets-raw/sprites/blocks/walls/thorium-wall-large.png,794,png
core/assets-raw/sprites/blocks/walls/thorium-wall.png,323,png
core/assets-raw/sprites/blocks/walls/thruster-top.png,763,png
core/assets-raw/sprites/blocks/walls/thruster.png,612,png
core/assets-raw/sprites/blocks/walls/titanium-wall-large.png,655,png
core/assets-raw/sprites/blocks/walls/titanium-wall.png,198,png
core/assets-raw/sprites/blocks/walls/tungsten-wall-large.png,762,png
core/assets-raw/sprites/blocks/walls/tungsten-wall.png,283,png
core/assets-raw/sprites/units/neoplasm/latum-segment0.png,3588,png
core/assets-raw/sprites/units/neoplasm/latum-segment1.png,4145,png
core/assets-raw/sprites/units/neoplasm/latum-segment2.png,3994,png
core/assets-raw/sprites/units/neoplasm/latum-segment3.png,4162,png
core/assets-raw/sprites/units/neoplasm/renale-segment0.png,326,png
core/assets-raw/sprites/units/neoplasm/renale-segment1.png,750,png
core/assets-raw/sprites/units/neoplasm/renale-segment2.png,505,png
core/assets-raw/sprites/units/weapons/anthicus-missile-cell.png,183,png
core/assets-raw/sprites/units/weapons/anthicus-missile.png,443,png
core/assets-raw/sprites/units/weapons/anthicus-weapon-blade-heat.png,624,png
core/assets-raw/sprites/units/weapons/anthicus-weapon-blade.png,505,png
core/assets-raw/sprites/units/weapons/anthicus-weapon-heat.png,741,png
core/assets-raw/sprites/units/weapons/anthicus-weapon.png,369,png
core/assets-raw/sprites/units/weapons/artillery-mount.png,509,png
core/assets-raw/sprites/units/weapons/artillery.png,597,png
core/assets-raw/sprites/units/weapons/atrax-weapon.png,528,png
core/assets-raw/sprites/units/weapons/avert-weapon.png,1067,png
core/assets-raw/sprites/units/weapons/beam-weapon.png,801,png
core/assets-raw/sprites/units/weapons/build-weapon.png,408,png
core/assets-raw/sprites/units/weapons/cleroi-point-defense.png,345,png
core/assets-raw/sprites/units/weapons/cleroi-weapon-heat.png,470,png
core/assets-raw/sprites/units/weapons/cleroi-weapon.png,268,png
core/assets-raw/sprites/units/weapons/collaris-weapon-blade-heat.png,664,png
core/assets-raw/sprites/units/weapons/collaris-weapon-blade.png,270,png
core/assets-raw/sprites/units/weapons/collaris-weapon-heat.png,2033,png
core/assets-raw/sprites/units/weapons/collaris-weapon.png,1305,png
core/assets-raw/sprites/units/weapons/conquer-weapon-blade-heat.png,1404,png
core/assets-raw/sprites/units/weapons/conquer-weapon-blade.png,638,png
core/assets-raw/sprites/units/weapons/conquer-weapon-glow.png,13784,png
core/assets-raw/sprites/units/weapons/conquer-weapon-heat.png,20028,png
core/assets-raw/sprites/units/weapons/conquer-weapon-sides.png,612,png
core/assets-raw/sprites/units/weapons/conquer-weapon-sinks-heat.png,1543,png
core/assets-raw/sprites/units/weapons/conquer-weapon-sinks.png,374,png
core/assets-raw/sprites/units/weapons/conquer-weapon.png,4284,png
core/assets-raw/sprites/units/weapons/corvus-weapon-heat.png,3045,png
core/assets-raw/sprites/units/weapons/disrupt-missile-fin.png,305,png
core/assets-raw/sprites/units/weapons/disrupt-missile.png,639,png
core/assets-raw/sprites/units/weapons/disrupt-weapon-blade.png,886,png
core/assets-raw/sprites/units/weapons/disrupt-weapon-preview.png,1685,png
core/assets-raw/sprites/units/weapons/disrupt-weapon.png,815,png
core/assets-raw/sprites/units/weapons/elude-weapon.png,629,png
core/assets-raw/sprites/units/weapons/emp-cannon-mount-heat.png,569,png
core/assets-raw/sprites/units/weapons/emp-cannon-mount.png,2014,png
core/assets-raw/sprites/units/weapons/flamethrower.png,648,png
core/assets-raw/sprites/units/weapons/heal-shotgun-weapon.png,586,png
core/assets-raw/sprites/units/weapons/heal-weapon-mount.png,301,png
core/assets-raw/sprites/units/weapons/heal-weapon.png,357,png
core/assets-raw/sprites/units/weapons/incite-weapon.png,454,png
core/assets-raw/sprites/units/weapons/large-artillery.png,895,png
core/assets-raw/sprites/units/weapons/large-bullet-mount.png,724,png
core/assets-raw/sprites/units/weapons/large-laser-mount.png,1579,png
core/assets-raw/sprites/units/weapons/large-purple-mount.png,938,png
core/assets-raw/sprites/units/weapons/large-weapon.png,407,png
core/assets-raw/sprites/units/weapons/locus-weapon-cell.png,559,png
core/assets-raw/sprites/units/weapons/locus-weapon.png,1329,png
core/assets-raw/sprites/units/weapons/merui-weapon-heat.png,499,png
core/assets-raw/sprites/units/weapons/merui-weapon.png,81,png
core/assets-raw/sprites/units/weapons/missiles-mount.png,443,png
core/assets-raw/sprites/units/weapons/mount-purple-weapon.png,697,png
core/assets-raw/sprites/units/weapons/mount-weapon.png,303,png
core/assets-raw/sprites/units/weapons/omura-cannon-heat.png,2317,png
core/assets-raw/sprites/units/weapons/omura-cannon.png,4445,png
core/assets-raw/sprites/units/weapons/plasma-laser-mount-heat.png,562,png
core/assets-raw/sprites/units/weapons/plasma-laser-mount.png,1206,png
core/assets-raw/sprites/units/weapons/plasma-missile-mount.png,833,png
core/assets-raw/sprites/units/weapons/plasma-mount-weapon.png,415,png
core/assets-raw/sprites/units/weapons/point-defense-mount.png,505,png
core/assets-raw/sprites/units/weapons/poly-weapon.png,301,png
core/assets-raw/sprites/units/weapons/precept-weapon-cell.png,696,png
core/assets-raw/sprites/units/weapons/precept-weapon-heat.png,1301,png
core/assets-raw/sprites/units/weapons/precept-weapon.png,1960,png
core/assets-raw/sprites/units/weapons/quell-missile.png,502,png
core/assets-raw/sprites/units/weapons/quell-weapon.png,844,png
core/assets-raw/sprites/units/weapons/reign-weapon.png,1692,png
core/assets-raw/sprites/units/weapons/repair-beam-weapon-center-large.png,525,png
core/assets-raw/sprites/units/weapons/repair-beam-weapon-center.png,377,png
core/assets-raw/sprites/units/weapons/repair-beam-weapon.png,344,png
core/assets-raw/sprites/units/weapons/scathe-missile-cell.png,236,png
core/assets-raw/sprites/units/weapons/scathe-missile.png,1158,png
core/assets-raw/sprites/units/weapons/scepter-weapon.png,1246,png
core/assets-raw/sprites/units/weapons/sei-launcher.png,1113,png
core/assets-raw/sprites/units/weapons/small-basic-weapon.png,656,png
core/assets-raw/sprites/units/weapons/small-mount-weapon.png,698,png
core/assets-raw/sprites/units/weapons/small-weapon.png,659,png
core/assets-raw/sprites/units/weapons/spiroct-weapon.png,446,png
core/assets-raw/sprites/units/weapons/stell-weapon.png,710,png
core/assets-raw/sprites/units/weapons/tecta-weapon-heat.png,1708,png
core/assets-raw/sprites/units/weapons/tecta-weapon.png,1195,png
core/assets-raw/sprites/units/weapons/toxopid-cannon.png,2638,png
core/assets-raw/sprites/units/weapons/vanquish-point-weapon.png,437,png
core/assets-raw/sprites/units/weapons/vanquish-weapon-heat.png,2969,png
core/assets-raw/sprites/units/weapons/vanquish-weapon.png,1725,png
core/assets-raw/sprites/units/weapons/vela-weapon-heat.png,1512,png
core/assets-raw/sprites/units/weapons/weapon.png,346,png
core/assets-raw/sprites/units/weapons/zenith-missiles.png,461,png
core/src/mindustry/ai/types/assemblerai.java,587,java
core/src/mindustry/ai/types/boostai.java,585,java
core/src/mindustry/ai/types/builderai.java,7829,java
core/src/mindustry/ai/types/cargoai.java,6842,java
core/src/mindustry/ai/types/commandai.java,19060,java
core/src/mindustry/ai/types/defenderai.java,1384,java
core/src/mindustry/ai/types/flyingai.java,1805,java
core/src/mindustry/ai/types/flyingfollowai.java,1718,java
core/src/mindustry/ai/types/groundai.java,1560,java
core/src/mindustry/ai/types/hugai.java,2089,java
core/src/mindustry/ai/types/logicai.java,5097,java
core/src/mindustry/ai/types/minerai.java,2385,java
core/src/mindustry/ai/types/missileai.java,1479,java
core/src/mindustry/ai/types/repairai.java,2241,java
core/src/mindustry/ai/types/suicideai.java,3735,java
core/src/mindustry/entities/abilities/ability.java,1566,java
core/src/mindustry/entities/abilities/armorplateability.java,2458,java
core/src/mindustry/entities/abilities/energyfieldability.java,7084,java
core/src/mindustry/entities/abilities/forcefieldability.java,4247,java
core/src/mindustry/entities/abilities/liquidexplodeability.java,1513,java
core/src/mindustry/entities/abilities/liquidregenability.java,2134,java
core/src/mindustry/entities/abilities/moveeffectability.java,1443,java
core/src/mindustry/entities/abilities/movelightningability.java,3934,java
core/src/mindustry/entities/abilities/regenability.java,926,java
core/src/mindustry/entities/abilities/repairfieldability.java,1549,java
core/src/mindustry/entities/abilities/shieldarcability.java,4458,java
core/src/mindustry/entities/abilities/shieldregenfieldability.java,1848,java
core/src/mindustry/entities/abilities/spawndeathability.java,1453,java
core/src/mindustry/entities/abilities/statusfieldability.java,1907,java
core/src/mindustry/entities/abilities/suppressionfieldability.java,2969,java
core/src/mindustry/entities/abilities/unitspawnability.java,2361,java
core/src/mindustry/entities/bullet/artillerybullettype.java,1407,java
core/src/mindustry/entities/bullet/basicbullettype.java,2222,java
core/src/mindustry/entities/bullet/bombbullettype.java,740,java
core/src/mindustry/entities/bullet/bullettype.java,34622,java
core/src/mindustry/entities/bullet/continuousbullettype.java,2454,java
core/src/mindustry/entities/bullet/continuousflamebullettype.java,3415,java
core/src/mindustry/entities/bullet/continuouslaserbullettype.java,2846,java
core/src/mindustry/entities/bullet/empbullettype.java,2839,java
core/src/mindustry/entities/bullet/explosionbullettype.java,829,java
core/src/mindustry/entities/bullet/firebullettype.java,1605,java
core/src/mindustry/entities/bullet/flakbullettype.java,1522,java
core/src/mindustry/entities/bullet/laserboltbullettype.java,948,java
core/src/mindustry/entities/bullet/laserbullettype.java,3983,java
core/src/mindustry/entities/bullet/lightningbullettype.java,1153,java
core/src/mindustry/entities/bullet/liquidbullettype.java,2990,java
core/src/mindustry/entities/bullet/massdriverbolt.java,2665,java
core/src/mindustry/entities/bullet/missilebullettype.java,717,java
core/src/mindustry/entities/bullet/pointbullettype.java,1813,java
core/src/mindustry/entities/bullet/pointlaserbullettype.java,3715,java
core/src/mindustry/entities/bullet/railbullettype.java,2605,java
core/src/mindustry/entities/bullet/sapbullettype.java,2252,java
core/src/mindustry/entities/bullet/shrapnelbullettype.java,2295,java
core/src/mindustry/entities/bullet/spaceliquidbullettype.java,843,java
core/src/mindustry/entities/comp/blockunitcomp.java,1548,java
core/src/mindustry/entities/comp/boundedcomp.java,1736,java
core/src/mindustry/entities/comp/buildercomp.java,13143,java
core/src/mindustry/entities/comp/buildingcomp.java,69994,java
core/src/mindustry/entities/comp/buildingtethercomp.java,597,java
core/src/mindustry/entities/comp/bulletcomp.java,7961,java
core/src/mindustry/entities/comp/childcomp.java,1815,java
core/src/mindustry/entities/comp/crawlcomp.java,3617,java
core/src/mindustry/entities/comp/damagecomp.java,137,java
core/src/mindustry/entities/comp/decalcomp.java,773,java
core/src/mindustry/entities/comp/drawcomp.java,243,java
core/src/mindustry/entities/comp/effectstatecomp.java,701,java
core/src/mindustry/entities/comp/elevationmovecomp.java,417,java
core/src/mindustry/entities/comp/entitycomp.java,1284,java
core/src/mindustry/entities/comp/firecomp.java,4325,java
core/src/mindustry/entities/comp/flyingcomp.java,3437,java
core/src/mindustry/entities/comp/healthcomp.java,2060,java
core/src/mindustry/entities/comp/hitboxcomp.java,1569,java
core/src/mindustry/entities/comp/itemscomp.java,1207,java
core/src/mindustry/entities/comp/launchcorecomp.java,2119,java
core/src/mindustry/entities/comp/legscomp.java,8884,java
core/src/mindustry/entities/comp/mechcomp.java,3498,java
core/src/mindustry/entities/comp/minercomp.java,4186,java
core/src/mindustry/entities/comp/ownercomp.java,152,java
core/src/mindustry/entities/comp/payloadcomp.java,6215,java
core/src/mindustry/entities/comp/physicscomp.java,987,java
core/src/mindustry/entities/comp/playercomp.java,11456,java
core/src/mindustry/entities/comp/poscomp.java,1543,java
core/src/mindustry/entities/comp/posteamdef.java,220,java
core/src/mindustry/entities/comp/powergraphupdatercomp.java,401,java
core/src/mindustry/entities/comp/puddlecomp.java,4163,java
core/src/mindustry/entities/comp/rotcomp.java,208,java
core/src/mindustry/entities/comp/shieldcomp.java,1943,java
core/src/mindustry/entities/comp/shieldercomp.java,204,java
core/src/mindustry/entities/comp/statuscomp.java,8648,java
core/src/mindustry/entities/comp/synccomp.java,1194,java
core/src/mindustry/entities/comp/tankcomp.java,4238,java
core/src/mindustry/entities/comp/teamcomp.java,921,java
core/src/mindustry/entities/comp/timedcomp.java,554,java
core/src/mindustry/entities/comp/timedkillcomp.java,623,java
