number,state,contributor,created_at,closed_at,title,labels,resolution_time
3480,closed,FlamesWillLive,2020-11-20 07:15:56+00:00,2020-11-20 14:03:29+00:00,having no audio devices on your pc causes the game to close during startup.,['bug'],6.7925
3479,closed,Muffin-Afk,2020-11-20 07:08:54+00:00,2020-11-20 13:55:42+00:00,fix the recognition of waves you are in when you enter a sector under attack.,['bug'],6.78
3478,closed,Cobbet2,2020-11-20 07:07:58+00:00,2020-11-20 10:25:29+00:00,"currently, the v6 campaign is uncompletable.",['bug'],3.2919444444444443
3477,closed,LixieWulf,2020-11-20 04:09:32+00:00,2020-11-20 13:53:29+00:00,terrible mobile naval unit control,['bug'],9.7325
3465,closed,deltanedas,2020-11-19 17:02:56+00:00,2020-11-19 17:07:09+00:00,double-tapping player icon does nothing,['bug'],0.07027777777777777
3464,closed,deltanedas,2020-11-19 16:58:55+00:00,2020-11-19 17:00:55+00:00,modded sector icons are oh no,['bug'],0.03333333333333333
3461,closed,Quezler,2020-11-19 15:51:56+00:00,2020-11-19 16:11:42+00:00,remote method unitclear without a core warning,['bug'],0.32944444444444443
3460,closed,6zow,2020-11-19 04:57:28+00:00,2020-11-19 14:23:57+00:00,app keeps running and playing music in background on android,['bug'],9.44138888888889
3459,closed,Esnardo,2020-11-19 00:37:26+00:00,2020-11-19 00:59:15+00:00,fungal pass gets attacked with 0 waves,['bug'],0.3636111111111111
3457,closed,LixieWulf,2020-11-19 00:09:37+00:00,2020-11-19 00:21:30+00:00,load proving too much for older gpus,['bug'],0.19805555555555557
3455,closed,z0mbiesrock,2020-11-18 23:20:33+00:00,2020-11-18 23:31:15+00:00,v5 mod scripts completely broken in v6,['bug'],0.17833333333333334
3453,closed,deltanedas,2020-11-18 23:10:43+00:00,2020-11-18 23:29:37+00:00,crash upon opening campaign,['bug'],0.315
3452,closed,CergC4888,2020-11-18 20:07:07+00:00,2020-11-18 20:52:41+00:00,crash,['bug'],0.7594444444444445
3450,closed,camerondeano,2020-11-18 18:47:43+00:00,2020-11-18 18:59:07+00:00,notification bar covers ui at top of screen,['bug'],0.19
3449,closed,Quezler,2020-11-18 18:06:01+00:00,2020-11-18 18:20:30+00:00,poly formation build crash,['bug'],0.24138888888888888
3447,closed,QmelZ,2020-11-18 13:33:37+00:00,2020-11-18 14:26:38+00:00,velas burning themselves,['bug'],0.8836111111111111
3446,closed,ziszlo,2020-11-18 10:19:32+00:00,2020-11-18 14:13:17+00:00,bag in generator map,['bug'],3.8958333333333335
3445,closed,ziszlo,2020-11-18 09:39:20+00:00,2020-11-18 14:13:48+00:00,bag or conveers,['bug'],4.5744444444444445
3444,closed,Axzye,2020-11-18 09:10:13+00:00,2020-11-18 14:11:54+00:00,some achievements cannot be completed,['bug'],5.0280555555555555
3442,closed,a3skales,2020-11-18 02:11:40+00:00,2020-11-18 14:19:27+00:00,salt flats not capturing immediately when enemy core destroyed.,['bug'],12.129722222222222
3441,closed,SkinH,2020-11-17 22:15:30+00:00,2020-11-17 23:34:30+00:00,derelict team,['bug'],1.3166666666666667
3440,closed,FireWingLead,2020-11-17 21:25:58+00:00,2020-11-17 21:26:54+00:00,grey team on attack sector makes it unbeatable,['bug'],0.015555555555555555
3439,closed,Matitron,2020-11-17 19:57:44+00:00,2020-11-17 19:59:30+00:00,fps drops (very bad drops),['bug'],0.029444444444444443
3438,closed,NoahMarple,2020-11-17 18:44:18+00:00,2020-11-17 18:58:11+00:00,schematics on multiplayer failed to build,['bug'],0.2313888888888889
3437,closed,LixieWulf,2020-11-17 17:05:11+00:00,2020-11-17 17:24:45+00:00,[modding]custom bases not functioning,['bug'],0.32611111111111113
3436,closed,Legomonster33,2020-11-17 16:10:02+00:00,2020-11-17 16:14:40+00:00,#3428,['bug'],0.07722222222222222
3435,closed,Slava0135,2020-11-17 12:42:51+00:00,2020-11-17 15:18:18+00:00,turrets actual fire speed is incorrect,['bug'],2.5908333333333333
3434,closed,DandomMolt,2020-11-17 11:29:11+00:00,2020-11-17 15:18:18+00:00,"bug with opening content, and bug with the core",['bug'],3.818611111111111
3432,closed,Zagrox11,2020-11-17 10:49:13+00:00,2020-11-17 15:18:18+00:00,weird things are happening in campaign,['bug'],4.4847222222222225
3431,closed,Slava0135,2020-11-17 09:54:42+00:00,2020-11-17 15:18:18+00:00,shooting is fixed but shootx / shooty doesn't work with uncontrolled units,['bug'],5.3933333333333335
3430,closed,grimsoul10,2020-11-17 06:56:26+00:00,2020-11-17 15:03:18+00:00,strange light,['bug'],8.114444444444445
3429,closed,gh-doot,2020-11-17 06:40:24+00:00,2020-11-17 15:18:18+00:00,dupe bug,['bug'],8.631666666666666
3428,closed,Legomonster33,2020-11-17 05:37:17+00:00,2020-11-17 15:06:22+00:00,#3220 is back,['bug'],9.484722222222222
3427,closed,q00u,2020-11-17 04:45:47+00:00,2020-11-17 07:41:25+00:00,"incorrect ""insufficient core resources"" preventing launch",['bug'],2.9272222222222224
3425,closed,SkinH,2020-11-16 23:48:32+00:00,2020-11-16 23:58:03+00:00,editor,['bug'],0.15861111111111112
3424,closed,D-player1,2020-11-16 23:33:11+00:00,2020-11-16 23:38:14+00:00,bug thing,['bug'],0.08416666666666667
3423,closed,SkinH,2020-11-16 23:01:39+00:00,2020-11-16 23:03:31+00:00,units in editor,['bug'],0.03111111111111111
3422,closed,QmelZ,2020-11-16 22:28:39+00:00,2020-11-16 22:41:48+00:00,long unit names break the build menu,['bug'],0.21916666666666668
3420,closed,ghost,2020-11-16 13:19:52+00:00,2020-11-16 13:44:48+00:00,core starts damaged in custom maps (sandbox),['unlabeled'],0.41555555555555557
3418,closed,LeggedMacQueen,2020-11-16 11:51:09+00:00,2020-11-16 13:39:58+00:00,units cast shadow on space background.,['bug'],1.813611111111111
3417,closed,vgaming,2020-11-16 08:13:32+00:00,2020-11-16 13:46:38+00:00,"already finished sector is getting ""under attack""",['bug'],5.551666666666667
3416,closed,santiagocezar,2020-11-15 22:35:00+00:00,2020-11-15 22:39:20+00:00,the enemy ai is able to block the path of enemy units,['bug'],0.07222222222222222
3415,closed,deltanedas,2020-11-15 21:59:53+00:00,2020-11-15 22:05:16+00:00,can't use uradar on players,['bug'],0.08972222222222222
3414,closed,z0mbiesrock,2020-11-15 21:18:11+00:00,2020-11-15 22:11:58+00:00,java.lang.runtimeexception: arc.util.arcruntimeexception: asset not loaded,['bug'],0.8963888888888889
3411,closed,deltanedas,2020-11-15 16:21:27+00:00,2020-11-15 16:40:24+00:00,loadout requirement items stretched,['bug'],0.31583333333333335
3410,closed,siede2010,2020-11-15 14:43:47+00:00,2020-11-15 14:44:45+00:00,strong unit bug,['bug'],0.01611111111111111
3409,closed,voidborn-one,2020-11-15 13:32:46+00:00,2020-11-15 14:44:13+00:00,cannot export<-> import file between devices,['bug'],1.1908333333333334
3405,closed,LambdaVoid,2020-11-15 12:12:28+00:00,2020-11-15 14:44:36+00:00,on sector 195 the player treats the friendly units as enemies?,['bug'],2.5355555555555553
3404,closed,Slava0135,2020-11-15 11:56:35+00:00,2020-11-15 15:54:18+00:00,@shooting always returns 0 for uncontrolled units,['bug'],3.9619444444444443
3403,closed,younggam,2020-11-15 09:45:44+00:00,2020-11-15 15:54:18+00:00,mindustry doesn't recognize sprites-override folder in java mod ,['bug'],6.142777777777778
3402,closed,Highfire1,2020-11-15 07:54:35+00:00,2020-11-15 15:54:18+00:00,2x2 logic not saving connections in schematic properly when rotated,['bug'],7.995277777777778
3401,closed,steelphoenix4,2020-11-15 07:14:44+00:00,2020-11-15 15:54:18+00:00,when opening the research screen i lose 1.1k silicon,['bug'],8.659444444444444
3400,closed,Legomonster33,2020-11-14 23:56:18+00:00,2020-11-15 00:06:33+00:00,#3398 but with the template.,['bug'],0.17083333333333334
3399,closed,Bedsurfer,2020-11-14 23:31:09+00:00,2020-11-14 23:45:04+00:00,"microsoft visualc++ runtime ""assertion failed!""",['bug'],0.23194444444444445
3398,closed,Shiningdark0930,2020-11-14 23:27:55+00:00,2020-11-14 23:38:36+00:00,maybe its a bug.,['bug'],0.17805555555555555
3392,closed,EtichBruh,2020-11-14 12:17:01+00:00,2020-11-14 14:11:58+00:00,keyboard wasd moving dont work on mobile ,['bug'],1.9158333333333333
3391,closed,Legomonster33,2020-11-14 09:43:35+00:00,2020-11-14 14:09:49+00:00,"falling units are rendered behind the ""darkness"" that appears on wall tiles.",['bug'],4.437222222222222
3390,closed,5382Ander2,2020-11-14 09:24:34+00:00,2020-11-14 14:10:48+00:00,mindustry stucks at loading screen,['bug'],4.770555555555555
3389,closed,LixieWulf,2020-11-14 06:03:34+00:00,2020-11-14 14:11:47+00:00,multiple unknown crashes,['bug'],8.136944444444444
3385,closed,Droid-Destruction,2020-11-13 22:36:23+00:00,2020-11-13 22:38:14+00:00,crash game build 11259,['bug'],0.030833333333333334
3382,closed,Slava0135,2020-11-13 20:59:23+00:00,2020-11-13 21:31:14+00:00,polys being ultra stupid,['bug'],0.5308333333333334
3381,closed,Slava0135,2020-11-13 20:49:17+00:00,2020-11-13 21:03:37+00:00,scatter damages ground unit,['bug'],0.2388888888888889
3380,closed,Legomonster33,2020-11-13 17:42:50+00:00,2020-11-13 17:57:55+00:00,zooming doesnt work on the tech tree when opened from the planet menu.,['bug'],0.2513888888888889
3379,closed,MEEPofFaith,2020-11-13 17:35:59+00:00,2020-11-13 17:39:42+00:00,constructors on modded units break.,['bug'],0.06194444444444445
3378,closed,iLagSoUhax,2020-11-13 16:15:09+00:00,2020-11-13 16:16:43+00:00,ai base units crash when killed,['bug'],0.026111111111111113
3376,closed,ziszlo,2020-11-13 09:23:43+00:00,2020-11-13 15:31:44+00:00,"during the construction of conveyors, every 10th",['bug'],6.133611111111111
3375,closed,VarroWayland,2020-11-13 07:54:13+00:00,2020-11-13 15:45:38+00:00,old damaged buildings are not recognized as being damaged upon launching a new core to an area,['bug'],7.856944444444444
3373,closed,Legomonster33,2020-11-13 00:00:05+00:00,2020-11-13 00:41:10+00:00,able to place sandbox blocks in campaign,['bug'],0.6847222222222222
3370,closed,BanhammerUA,2020-11-12 18:15:02+00:00,2020-11-12 18:20:01+00:00,critical bug,['bug'],0.08305555555555555
3369,closed,LeggedMacQueen,2020-11-12 17:49:06+00:00,2020-11-12 18:20:57+00:00,latest version of mindustry for android doesn't open,['bug'],0.5308333333333334
3368,closed,antsif-a,2020-11-12 17:39:39+00:00,2020-11-12 18:19:11+00:00,"logic: empty line causes ""invalid""",['bug'],0.6588888888888889
3366,closed,Ilya246,2020-11-12 15:17:44+00:00,2020-11-12 15:18:24+00:00,very loud sound,['bug'],0.011111111111111112
3364,closed,Bohaska,2020-11-12 10:54:58+00:00,2020-11-12 14:12:25+00:00,mindustry cannot export anything,['bug'],3.2908333333333335
3363,closed,l29ah,2020-11-12 10:39:52+00:00,2020-11-12 14:19:13+00:00,113.2 is broken with apulse,['bug'],3.6558333333333333
3362,closed,LeggedMacQueen,2020-11-12 09:02:59+00:00,2020-11-12 14:41:58+00:00,"unloader stops unloading items from specific block, when a type of item cannot be outputed.",['bug'],5.6497222222222225
3359,closed,Legomonster33,2020-11-12 05:00:19+00:00,2020-11-12 14:10:21+00:00,"sound file ""land"" for when you land in a sector doesnt play when music volume is set to zero.",['bug'],9.167222222222222
3358,closed,Legomonster33,2020-11-12 04:50:36+00:00,2020-11-12 14:32:36+00:00,#2977 persists,['bug'],9.7
3357,closed,Legomonster33,2020-11-12 00:51:14+00:00,2020-11-12 14:10:06+00:00,plasmadrop.ogg sounds bad,['bug'],13.314444444444444
3356,closed,paulwratt,2020-11-11 23:57:26+00:00,2020-11-12 00:02:58+00:00,desktop:run successful fail on rpi (32bit linux),['bug'],0.09222222222222222
3355,closed,genNAowl,2020-11-11 20:50:06+00:00,2020-11-11 22:13:34+00:00,tsunami bullets: 0x multiplier,['bug'],1.3911111111111112
3352,closed,SkinH,2020-11-11 20:15:05+00:00,2020-11-11 22:13:34+00:00,crash server,['bug'],1.9747222222222223
3349,closed,ThatTwisteesGuy,2020-11-11 19:39:07+00:00,2020-11-11 19:54:18+00:00,"processor: ""power related"" options for sensor block code don't work",['bug'],0.25305555555555553
3348,closed,Ilya246,2020-11-11 19:32:54+00:00,2020-11-11 19:56:16+00:00,all music does not play,['bug'],0.3894444444444444
3347,closed,EntropyAuthor,2020-11-11 19:15:36+00:00,2020-11-11 19:16:44+00:00,community servers bug,['bug'],0.01888888888888889
3346,closed,dragonMau,2020-11-11 18:32:11+00:00,2020-11-11 18:40:55+00:00,music playing,['bug'],0.14555555555555555
3344,closed,LixieWulf,2020-11-11 17:32:08+00:00,2020-11-11 17:45:36+00:00,fire bugs sounds,['bug'],0.22444444444444445
3342,closed,Esnardo,2020-11-11 16:28:55+00:00,2020-11-11 16:45:55+00:00,you can still move the camera while in a logic processor,['bug'],0.2833333333333333
3341,closed,Legomonster33,2020-11-11 16:04:50+00:00,2020-11-11 16:05:56+00:00,certain units with opposable weapons face what their shooting even if they have no reason to.,['bug'],0.018333333333333333
3340,closed,Legomonster33,2020-11-11 16:02:01+00:00,2020-11-11 16:05:19+00:00,"player controlled unit slow down when not moving forwards, commanded / logic controlled units do not",['bug'],0.055
3338,closed,Riduidel,2020-11-11 15:17:40+00:00,2020-11-11 15:21:19+00:00,"when starting mindustry, i always have the tutorial shown",['bug'],0.060833333333333336
3337,closed,Esnardo,2020-11-11 02:45:08+00:00,2020-11-11 14:31:16+00:00,frozen forest keeps getting attacked with 0 waves,['bug'],11.768888888888888
3336,closed,Esnardo,2020-11-10 22:53:17+00:00,2020-11-10 22:58:07+00:00,frozen forest keeps getting attacked with 0 waves,['bug'],0.08055555555555556
3331,closed,Sanya2907,2020-11-10 18:51:33+00:00,2020-11-10 19:01:21+00:00,can’t interact with modded blocks in 6.0,['bug'],0.16333333333333333
3330,closed,protocol-1903,2020-11-10 18:01:05+00:00,2020-11-10 18:04:44+00:00,mindustry not properly starting,['unlabeled'],0.060833333333333336
3329,closed,deltanedas,2020-11-10 18:00:11+00:00,2020-11-10 18:06:55+00:00,cant compile with debian sid jdk,['bug'],0.11222222222222222
3328,closed,deltanedas,2020-11-10 16:41:43+00:00,2020-11-10 16:47:03+00:00,music still playing after exit,['bug'],0.08888888888888889
3327,closed,Legomonster33,2020-11-10 15:52:07+00:00,2020-11-10 16:11:27+00:00,save file mixing,['bug'],0.32222222222222224
3325,closed,DatOnePlayer,2020-11-10 08:52:43+00:00,2020-11-10 13:48:13+00:00,sector 174 exits my mindustry,['bug'],4.925
3324,closed,Legomonster33,2020-11-10 08:33:29+00:00,2020-11-10 13:48:38+00:00,upon further review i have come to the conclusion that #3220 should be locked until you unlock launchpads,['bug'],5.2525
3322,closed,deltanedas,2020-11-10 08:32:06+00:00,2020-11-10 13:51:47+00:00,launch requirements have no item icons,['bug'],5.328055555555555
3320,closed,BasedUser,2020-11-10 00:08:15+00:00,2020-11-10 00:15:55+00:00,"gamebreaking bug, recursive yes crash",['bug'],0.12777777777777777
3318,closed,l29ah,2020-11-09 23:13:49+00:00,2020-11-09 23:21:50+00:00,mindustry ignores trackpoint middle click,['bug'],0.13361111111111112
3317,closed,i9e1,2020-11-09 21:47:26+00:00,2020-11-09 21:52:27+00:00,"""",['bug'],0.08361111111111111
3314,closed,Legomonster33,2020-11-09 18:12:08+00:00,2020-11-09 18:22:11+00:00,corebot = rip,['bug'],0.1675
3313,closed,antsif-a,2020-11-09 17:17:00+00:00,2020-11-09 18:31:44+00:00,unable to compile.,['bug'],1.2455555555555555
3312,closed,Erisfiregamer1,2020-11-09 16:13:17+00:00,2020-11-09 16:16:48+00:00,error running java,['bug'],0.058611111111111114
3311,closed,BorisA11,2020-11-09 11:24:35+00:00,2020-11-09 21:17:31+00:00,sound bug (update),['bug'],9.882222222222222
3310,closed,SVlad11825,2020-11-09 10:48:54+00:00,2020-11-09 14:50:26+00:00,megas attacking enemy while command center is set to rally,['bug'],4.025555555555556
3309,closed,adri326,2020-11-09 10:32:14+00:00,2020-11-09 14:52:59+00:00,turrets don't prioritize cryofluid over water,['bug'],4.345833333333333
3308,closed,Naokogit,2020-11-09 08:37:01+00:00,2020-11-09 09:27:01+00:00,title screen bug,['bug'],0.8333333333333334
3307,closed,DarkLordRoze69,2020-11-09 04:22:29+00:00,2020-11-09 14:54:41+00:00,periodic attacks = ghost cores ,['bug'],10.536666666666667
3306,closed,joesdesignfacility,2020-11-09 03:39:00+00:00,2020-11-09 14:55:14+00:00,spotify music problem when joining serveds,['bug'],11.270555555555555
3305,closed,HawkMock,2020-11-09 03:08:38+00:00,2020-11-09 15:04:59+00:00,sorters broken on multiplayer campaign,['bug'],11.939166666666667
3304,closed,LixieWulf,2020-11-09 02:08:31+00:00,2020-11-09 15:00:57+00:00,nani,['bug'],12.873888888888889
3302,closed,skybldev,2020-11-09 01:23:55+00:00,2020-11-09 01:25:12+00:00,save file issue on build 11140,['bug'],0.021388888888888888
3300,closed,Legomonster33,2020-11-09 00:22:15+00:00,2020-11-09 00:54:31+00:00,when launching you can overfill a core,['bug'],0.5377777777777778
3297,closed,deltanedas,2020-11-08 20:42:25+00:00,2020-11-08 20:50:26+00:00,can't use semicolons in strings with logic,['bug'],0.13361111111111112
3296,closed,BorisA11,2020-11-08 18:35:32+00:00,2020-11-08 18:47:18+00:00,sound bugging on server,['bug'],0.19611111111111112
3295,closed,Ilya246,2020-11-08 17:12:22+00:00,2020-11-08 17:37:08+00:00,omnimovement with non-navals,['bug'],0.4127777777777778
3294,closed,N07070,2020-11-08 13:56:38+00:00,2020-11-08 13:59:01+00:00,java error when launching the server on beta 112.1,['bug'],0.03972222222222222
3293,closed,Quezler,2020-11-08 13:53:35+00:00,2020-11-08 21:11:04+00:00,corebot is out of ink,['bug'],7.291388888888889
3291,closed,Slava0135,2020-11-08 13:05:40+00:00,2020-11-08 13:49:56+00:00,controlled units throwing resources into the void instead of core,['bug'],0.7377777777777778
3287,closed,BonzieC5303,2020-11-07 12:19:07+00:00,2020-11-07 16:48:35+00:00,shooting sound echoing,['bug'],4.4911111111111115
3285,closed,blackouish,2020-11-07 11:50:15+00:00,2020-11-07 15:39:03+00:00,"game crashes on launch, fails to create the crash log.",['bug'],3.8133333333333335
3283,closed,Legomonster33,2020-11-07 01:40:57+00:00,2020-11-07 01:54:12+00:00,oh no,['bug'],0.22083333333333333
3272,closed,Erisfiregamer1,2020-11-05 14:38:48+00:00,2020-11-05 14:55:11+00:00,meltdowns can set everything in front of them on fire,['bug'],0.27305555555555555
3270,closed,TheDarkSlasher0013,2020-11-05 08:16:56+00:00,2020-11-05 13:42:25+00:00,game crash,['bug'],5.424722222222222
3266,closed,Esnardo,2020-11-04 20:32:21+00:00,2020-11-05 13:41:10+00:00,routers cannot pass items to overflows if the item just came from there,['bug'],17.146944444444443
3264,closed,Legomonster33,2020-11-04 14:20:34+00:00,2020-11-04 15:21:54+00:00,power node connections dont get saved when launching,['bug'],1.0222222222222221
3263,closed,Legomonster33,2020-11-04 14:08:29+00:00,2020-11-04 14:17:42+00:00,can launch with sandbox blocks,['bug'],0.15361111111111111
