number,state,created_at,closed_at,title
3104,closed,2020-10-25 00:08:35+00:00,2020-10-25 00:16:14+00:00,[Aesthetic] Turret idle turning
3098,closed,2020-10-24 20:26:55+00:00,2020-10-24 20:49:48+00:00,Make the Back of Thorium Bullets Pink
3094,closed,2020-10-24 17:42:13+00:00,2021-01-19 20:24:38+00:00,New bundle key: Block can't build.
3088,closed,2020-10-24 13:07:18+00:00,2020-10-25 09:43:52+00:00,Better Team Indicator For Turrets
3086,closed,2020-10-24 11:29:15+00:00,2020-11-03 22:21:18+00:00,cleanups
3073,closed,2020-10-23 12:34:06+00:00,2020-11-30 16:11:12+00:00,Vietnamese language bundle (WIP)
3072,closed,2020-10-23 08:50:41+00:00,2020-12-06 20:40:51+00:00,Add servers v6.0 from Mindustry.ru
3063,closed,2020-10-22 11:48:29+00:00,2020-10-22 13:20:01+00:00,getBlock return if block is constructing
3061,closed,2020-10-22 10:13:54+00:00,2020-10-23 13:49:15+00:00,Let logic find the closest block of a certain type (units)
3056,closed,2020-10-22 00:09:28+00:00,2020-10-31 18:39:32+00:00,"""Per Second"" Consumer Stat Display"
3043,closed,2020-10-20 11:09:50+00:00,2020-10-21 20:35:29+00:00,cleanup?
3039,closed,2020-10-20 09:03:17+00:00,2020-10-23 08:42:18+00:00,Update server_v6.json
3033,closed,2020-10-19 19:55:18+00:00,2020-10-20 18:15:48+00:00,Full Turkish Translation
3027,closed,2020-10-19 12:09:22+00:00,2020-10-19 12:09:28+00:00,Testing
3015,closed,2020-10-18 21:30:50+00:00,2020-10-23 13:51:22+00:00,Fix typo
3011,closed,2020-10-18 18:19:05+00:00,2020-10-18 18:41:02+00:00,"add core unit upgrades to reconstructors, ignore factory"
3004,closed,2020-10-18 02:18:31+00:00,2020-10-18 12:59:09+00:00,Add comments
3000,closed,2020-10-17 17:31:23+00:00,2020-10-18 13:00:50+00:00,Gramatical bugfix
2999,closed,2020-10-17 17:27:51+00:00,2020-10-17 18:18:28+00:00,Silicon Crucibles: floating = true;
2989,closed,2020-10-17 09:40:07+00:00,2020-10-17 14:15:24+00:00,Update bundle_zh_CN.properties
2983,closed,2020-10-16 20:20:19+00:00,2020-11-30 23:23:16+00:00,Fix some Translation and missing Translation
2975,closed,2020-10-16 17:11:02+00:00,2020-10-16 18:02:52+00:00,Update Unit Locate instruction to access located building
2971,closed,2020-10-16 01:49:04+00:00,2020-10-23 13:37:12+00:00,bundle updates for new functionality
2964,closed,2020-10-15 16:11:54+00:00,2021-01-19 15:16:02+00:00,Update bundle_pt_BR.properties
2961,closed,2020-10-15 13:19:28+00:00,2020-10-15 13:47:39+00:00,change map to minimap to clarify setting
2958,closed,2020-10-15 06:17:19+00:00,2020-11-08 05:34:18+00:00,Sound changes
2955,closed,2020-10-15 03:16:30+00:00,2020-10-17 05:51:43+00:00,Kinda Better Shadows
2947,closed,2020-10-14 13:27:57+00:00,2020-10-17 09:04:56+00:00,"Update bundle_zh_CN.properties,纠正翻译"
2946,closed,2020-10-14 12:31:07+00:00,2020-10-17 14:16:44+00:00,Update bundle_zh_CN.properties
2943,closed,2020-10-14 11:24:19+00:00,2020-11-15 19:05:13+00:00,Team Indicator For Plastanium Conveyor
2933,closed,2020-10-13 23:01:40+00:00,2021-02-22 17:10:37+00:00,[QoL] Auto-bridging over Obstructions
2930,closed,2020-10-13 20:53:55+00:00,2020-10-14 10:04:44+00:00,Add New Covered Conveyor
2923,closed,2020-10-12 15:13:59+00:00,2021-07-20 17:24:55+00:00,Add an option to make payload units carry units on spawn + AI
2919,closed,2020-10-12 07:48:29+00:00,2020-10-12 08:44:34+00:00,Add bundle entry for dacite-boulder
2918,closed,2020-10-12 05:54:35+00:00,2020-10-24 07:12:14+00:00,Update bundle_de.properties
2907,closed,2020-10-11 13:25:40+00:00,2020-10-14 13:28:25+00:00,Updated zh-cn translations
2900,closed,2020-10-10 21:17:41+00:00,2020-10-10 23:02:30+00:00,Smarter Launch Pads
2898,closed,2020-10-10 18:56:39+00:00,2020-10-10 19:01:07+00:00,Crawler and Quad
2889,closed,2020-10-09 18:19:09+00:00,2020-10-09 19:01:13+00:00,Update bundle.properties
2881,closed,2020-10-09 08:03:45+00:00,2020-10-09 13:38:51+00:00,Fixes the * float int error in the space shader (merge to close all 5 issues automatically)
2876,closed,2020-10-09 00:18:43+00:00,2020-10-09 13:43:59+00:00,Phase Fabric ammo for Spectre
2868,closed,2020-10-08 13:59:02+00:00,2020-10-08 17:01:53+00:00,Making damageMultiplier applied
2864,closed,2020-10-08 08:35:27+00:00,2020-10-23 15:42:32+00:00,Update zh_TW translations.
2862,closed,2020-10-08 00:19:23+00:00,2020-10-23 13:32:03+00:00,Update bundle_es.properties
2861,closed,2020-10-07 23:21:02+00:00,2020-10-17 17:40:26+00:00,Add BoostableBlock Parent Class
2859,closed,2020-10-07 22:20:29+00:00,2020-10-18 22:46:47+00:00,Update version name from 5->6 in .travis.yml
2854,closed,2020-10-07 07:16:37+00:00,2020-10-07 14:35:53+00:00,Update bundler launcher java
2852,closed,2020-10-07 00:31:07+00:00,2020-10-13 00:02:13+00:00,Make the Core team color like the Discord Logo.
2851,closed,2020-10-06 23:36:25+00:00,2020-10-06 23:36:51+00:00,Make Core team color brighten like the Discord logo.
2848,closed,2020-10-06 04:26:39+00:00,2020-10-06 13:05:28+00:00,Create Iterating array using do-while loop
2847,closed,2020-10-06 04:05:19+00:00,2020-10-06 23:31:37+00:00,Make the core top glow like the Discord server logo.
2846,closed,2020-10-06 01:09:21+00:00,2021-01-19 23:48:14+00:00,Add help button to hosting for pause dialog menu
2845,closed,2020-10-05 22:36:13+00:00,2020-10-06 16:02:00+00:00,A 2x2 repair point
2844,closed,2020-10-05 21:22:27+00:00,2020-10-25 13:27:28+00:00,Added russian translation
2836,closed,2020-10-05 03:34:08+00:00,2020-10-05 15:02:51+00:00,Phase Fabricator(T2 phase weaver)
2829,closed,2020-10-04 11:20:47+00:00,2020-10-10 17:53:57+00:00,make HUD fields public
2828,closed,2020-10-04 11:11:25+00:00,2020-11-22 21:55:13+00:00,tier 2 cryofluid mixer
2819,closed,2020-10-03 15:38:53+00:00,2020-10-04 13:37:40+00:00,Simple fix for delayed weapons.
2818,closed,2020-10-03 15:29:46+00:00,2020-10-03 16:32:33+00:00,Alternative Plastanium Polypress (idea from SnakkiZXZ)
2816,closed,2020-10-03 14:50:00+00:00,2020-10-04 09:22:05+00:00,added indonesian translations
2815,closed,2020-10-03 14:48:38+00:00,2021-01-19 16:56:11+00:00,Add a target indicator to turrets
2813,closed,2020-10-03 14:02:16+00:00,2020-10-03 14:04:39+00:00,make bullet's backRegion default to clear
2810,closed,2020-10-03 10:22:04+00:00,2020-10-03 13:59:43+00:00,make backRegion nullable
2809,closed,2020-10-03 10:02:43+00:00,2020-10-03 13:47:23+00:00,add defence alias for defense category
2808,closed,2020-10-03 04:46:20+00:00,2020-10-08 17:02:10+00:00,accepts payload according to conveyor's size
2805,closed,2020-10-03 00:27:31+00:00,2020-10-03 00:28:34+00:00,yes
2802,closed,2020-10-02 19:36:42+00:00,2020-10-02 20:35:43+00:00,New Slag production block: Magma Drill
2800,closed,2020-10-02 10:09:36+00:00,2020-11-17 23:41:31+00:00,new factory: plastanium-polypress
2796,closed,2020-10-02 04:55:52+00:00,2020-10-02 14:09:33+00:00,Block Replacements: Battery Version
2792,closed,2020-10-01 18:58:57+00:00,2020-10-01 19:06:09+00:00,3x3 Router: Splitter
2790,closed,2020-10-01 14:54:21+00:00,2020-10-01 17:15:17+00:00,Update AndroidLauncher.java
2785,closed,2020-10-01 09:32:27+00:00,2020-10-01 13:18:53+00:00,Run newline script from #1508 again
2784,closed,2020-10-01 09:14:19+00:00,2020-10-02 02:38:49+00:00,Tint tsunami pipes
2782,closed,2020-10-01 07:51:46+00:00,2020-10-01 12:42:34+00:00,"v6, new turret: Brazier"
2778,closed,2020-09-30 23:38:20+00:00,2020-09-30 23:56:59+00:00,"Added descriptions for the Tsunami, Parallax and Foreshadow turrets. Also renamed the ""Oct"" Unit to the octo unit"
2777,closed,2020-09-30 23:00:40+00:00,2020-09-30 23:00:49+00:00,Update
2776,closed,2020-09-30 22:22:58+00:00,2020-09-30 22:26:11+00:00,Update code to latest version
2775,closed,2020-09-30 18:12:19+00:00,2020-10-23 13:26:56+00:00,Keybinds follow CONTRIBUTING
2773,closed,2020-09-30 16:03:20+00:00,2020-10-12 20:22:32+00:00,Tile documentation
2771,closed,2020-09-30 15:45:51+00:00,2020-09-30 15:57:22+00:00,Checks for JDK version 14
2764,closed,2020-09-29 17:56:55+00:00,2020-09-29 18:13:58+00:00,control rotation block <0-3>
2749,closed,2020-09-27 16:19:32+00:00,2020-09-27 16:23:14+00:00,Add a keyPress operation to the Jump logic statement
2747,closed,2020-09-27 12:43:54+00:00,2020-09-27 13:48:02+00:00,Make oct ACTUALLY have the most durability of any T5 unit
2745,closed,2020-09-27 10:43:51+00:00,2020-09-30 18:27:43+00:00,v6:Turret clapper
2743,closed,2020-09-27 02:24:02+00:00,2020-11-02 03:47:22+00:00,Show Boosted Range of Blocks when certain conditions are met
2741,closed,2020-09-26 19:55:26+00:00,2020-10-22 17:16:07+00:00,Mem UI
2736,closed,2020-09-26 12:49:27+00:00,2021-01-19 15:35:27+00:00,General Translation Improvements
2733,closed,2020-09-26 06:56:17+00:00,2020-11-11 14:49:59+00:00,Adding more translations to _zh
2732,closed,2020-09-26 06:54:42+00:00,2021-01-05 22:08:56+00:00,Update bundle_zh_CN.properties
2731,closed,2020-09-25 23:36:49+00:00,2020-09-25 23:41:39+00:00,Change Toxopid's Name
2719,closed,2020-09-24 23:55:43+00:00,2020-09-25 08:40:21+00:00,More Shadow
2715,closed,2020-09-24 18:50:35+00:00,2020-09-24 21:08:00+00:00,Team Indicator For Resupply Point And Texture Fix
2708,closed,2020-09-24 16:41:37+00:00,2020-10-19 16:17:54+00:00,make logic dialog stuff public
2691,closed,2020-09-24 02:03:59+00:00,2020-11-09 01:54:32+00:00,Better Bullet Description
2687,closed,2020-09-23 19:55:36+00:00,2020-09-23 21:25:11+00:00,HotFixed bundle_ru.properties
2684,closed,2020-09-23 17:59:29+00:00,2020-10-23 15:29:23+00:00,save game on android app exit
2673,closed,2020-09-23 05:25:01+00:00,2020-09-23 13:20:45+00:00,Changed Item Display so Item Costs don't overlap
2668,closed,2020-09-23 01:16:30+00:00,2020-09-23 01:55:48+00:00,Move ECAN servers to the v6 server list & put all the servers from the BE server list to the v6 one
2664,closed,2020-09-22 22:50:21+00:00,2020-09-27 21:10:28+00:00,The Railgun PR is Back Again
2649,closed,2020-09-21 22:52:40+00:00,2020-09-23 22:13:25+00:00,New Units for the Omura
2648,closed,2020-09-21 22:48:20+00:00,2020-11-05 23:15:42+00:00,Barrel system for turrets so you can set where and the rotation that bullets spawn from.
2647,closed,2020-09-21 18:48:04+00:00,2020-09-22 16:24:21+00:00,inconsistencies
2638,closed,2020-09-21 08:57:36+00:00,2020-09-21 08:58:03+00:00,Czech update for 6.0 aplha 2
2634,closed,2020-09-20 22:22:07+00:00,2020-09-22 11:19:18+00:00,Team Indicator For Unit Factory And Reconstructor
2630,closed,2020-09-20 17:37:54+00:00,2020-09-20 17:44:37+00:00,"Added ""char"" logic operation"
2624,closed,2020-09-20 03:32:29+00:00,2020-09-25 04:21:19+00:00,Re: Add phased range when selecting menders or overdrivers
2595,closed,2020-09-18 21:20:37+00:00,2020-09-19 16:37:44+00:00,Team Colors For Storage Blocks
2594,closed,2020-09-18 18:57:24+00:00,2020-09-18 20:42:51+00:00,Team colors for more blocks
2568,closed,2020-09-16 19:16:33+00:00,2020-09-20 06:37:03+00:00,Further Bullet Spawn Shifting For Turrets
2552,closed,2020-09-14 13:55:41+00:00,2020-09-18 04:24:10+00:00,Mud v2
2549,closed,2020-09-13 15:21:33+00:00,2020-10-13 22:50:35+00:00,Add a planet selection dialog
2547,closed,2020-09-12 23:16:50+00:00,2020-09-23 22:36:13+00:00,Change to draw flushing
2542,closed,2020-09-12 11:51:15+00:00,2020-09-12 13:52:50+00:00,store building class with constructor
2541,closed,2020-09-12 07:44:19+00:00,2020-09-12 13:51:18+00:00,Make phase walls don't reflect lasers
2540,closed,2020-09-12 03:36:38+00:00,2020-09-20 02:17:22+00:00,Update bundle_zh_CN.properties
2539,closed,2020-09-11 14:36:28+00:00,2020-09-12 14:01:05+00:00,Mud and Quicksand
2531,closed,2020-09-10 08:24:41+00:00,2020-09-10 13:20:45+00:00,Fixed #2529 minGameVersion (again) 
2528,closed,2020-09-10 02:46:15+00:00,2020-09-10 02:49:17+00:00,"Request, PowerCell element"
2517,closed,2020-09-08 05:07:16+00:00,2020-09-09 22:44:28+00:00,Update LAccess.java
2516,closed,2020-09-07 22:10:28+00:00,2020-09-07 23:17:34+00:00,Less Capacity For Plastanium Conveyor
2513,closed,2020-09-07 12:51:25+00:00,2020-09-16 06:48:59+00:00,Update bundle_in_ID.properties
2509,closed,2020-09-06 19:44:32+00:00,2020-10-13 22:05:59+00:00,balance sector capture wave
2508,closed,2020-09-06 19:23:15+00:00,2020-09-07 22:13:28+00:00,[l10n] Startup Message Translation
2503,closed,2020-09-06 15:20:31+00:00,2020-11-03 22:33:18+00:00,add SearchBar utility class
2499,closed,2020-09-06 08:27:42+00:00,2020-10-13 22:12:49+00:00,Create readme/chinese/CHINESE.md
2497,closed,2020-09-06 04:07:18+00:00,2020-10-13 22:12:58+00:00,Update README.md
2496,closed,2020-09-06 04:05:41+00:00,2020-09-06 08:26:06+00:00,Create CHINESE.md
2493,closed,2020-09-05 17:29:26+00:00,2020-10-08 00:13:33+00:00,Make Parallax/Segment accept coolant
2489,closed,2020-09-05 13:21:04+00:00,2020-09-05 13:27:28+00:00,More fields for Defense
2488,closed,2020-09-05 13:13:17+00:00,2020-09-05 13:14:43+00:00,Fields for Shock Mine and Door
2485,closed,2020-09-05 07:10:21+00:00,2020-09-06 21:13:26+00:00,Make payload units able to pick up bigger blocks based on its capacity
2483,closed,2020-09-04 05:01:48+00:00,2020-09-04 14:12:49+00:00,Update MapResizeDialog.java
2479,closed,2020-09-03 02:28:27+00:00,2020-09-03 06:03:57+00:00,Translation of new blocks + Korean spacing fix
2469,closed,2020-08-30 17:38:28+00:00,2020-09-06 15:09:21+00:00,Team Colors For Effects
2462,closed,2020-08-29 18:46:45+00:00,2020-10-10 15:58:13+00:00,[editor] Center to map button.
2451,closed,2020-08-28 18:24:25+00:00,2020-08-29 01:59:09+00:00,Make unloaders as fast as titanium conveyors
2447,closed,2020-08-28 14:16:48+00:00,2020-08-29 13:18:55+00:00,Fixed typos and inconsistency in the french bundle
2435,closed,2020-08-26 21:14:41+00:00,2020-09-06 13:12:18+00:00,[sprites] New Indicator For Turrets
2430,closed,2020-08-26 09:00:41+00:00,2020-09-08 14:09:23+00:00,Hindi translations for the Mindustry Google Play page
2418,closed,2020-08-25 13:26:51+00:00,2021-01-19 15:33:55+00:00,Update bundle_es.properties
2410,closed,2020-08-23 16:03:02+00:00,2020-10-06 15:31:40+00:00,Update bundle_de.properties
2405,closed,2020-08-22 19:20:37+00:00,2020-10-07 15:01:08+00:00,Unit Production Improvements
2397,closed,2020-08-22 01:07:41+00:00,2020-08-22 13:05:19+00:00,add payload incinerator
2390,closed,2020-08-20 20:10:02+00:00,2020-08-20 20:15:06+00:00,Update UnitTypes.java
2383,closed,2020-08-20 03:09:51+00:00,2020-08-26 03:44:17+00:00,make arc cost silicon
2382,closed,2020-08-19 18:43:43+00:00,2020-09-21 18:51:13+00:00,Server disable schematic option
2372,closed,2020-08-19 01:07:34+00:00,2021-01-19 15:30:04+00:00,Filipino (Tagalog) Translation -- patch 2
2362,closed,2020-08-17 11:47:12+00:00,2020-08-18 20:58:00+00:00,M A K E S P E C T R E G R E A T E R
2351,closed,2020-08-13 20:13:31+00:00,2020-08-18 14:20:10+00:00,Just read the code... 
2349,closed,2020-08-13 18:28:33+00:00,2020-08-13 18:51:14+00:00,remove unused GetBuildI instruction
2343,closed,2020-08-12 16:47:28+00:00,2020-08-13 16:21:55+00:00,store connection count in logic processors
2338,closed,2020-08-11 11:19:54+00:00,2020-08-11 13:44:37+00:00,Revert Logic Blocks Back To Orange Color
2334,closed,2020-08-10 04:43:25+00:00,2020-09-08 13:35:18+00:00,Update servers.json
2333,closed,2020-08-10 04:01:04+00:00,2020-08-10 04:37:32+00:00,Update servers.json
2332,closed,2020-08-10 03:13:41+00:00,2020-08-10 04:00:11+00:00,Update servers.json
2331,closed,2020-08-10 02:13:14+00:00,2020-08-10 02:36:42+00:00,"add prompt ""> "" to the server CLI"
2330,closed,2020-08-10 01:02:30+00:00,2020-08-10 02:59:13+00:00,Update servers.json
2329,closed,2020-08-09 20:47:51+00:00,2020-12-06 20:41:09+00:00,Remove mindustry.ru from global server list
2326,closed,2020-08-08 19:14:32+00:00,2020-08-17 16:11:23+00:00,Add a railgun turret
2306,closed,2020-08-04 03:00:50+00:00,2020-08-04 13:04:19+00:00,router
2304,closed,2020-08-03 20:34:31+00:00,2020-08-03 23:00:44+00:00,update README.md
2299,closed,2020-08-02 13:03:56+00:00,2020-09-17 05:47:59+00:00,Add capacity indicator to vaults and containers.
2295,closed,2020-08-01 17:19:59+00:00,2020-08-04 20:14:08+00:00,make health and efficiency correlated
2288,closed,2020-07-31 10:21:32+00:00,2020-12-18 02:19:51+00:00,Create Mod Browser
2286,closed,2020-07-30 17:42:29+00:00,2020-07-30 17:51:21+00:00,"Merge item void and liquid void into ""void""."
2285,closed,2020-07-30 17:24:30+00:00,2020-10-13 22:01:44+00:00,Update servers.json
2275,closed,2020-07-29 03:28:29+00:00,2020-10-18 02:11:42+00:00,Shift to prioritize build
2274,closed,2020-07-29 03:18:31+00:00,2020-07-29 12:24:53+00:00,Make snek great again
2264,closed,2020-07-25 05:06:44+00:00,2020-10-13 22:50:41+00:00,Update bundle_zh_CN.properties
2261,closed,2020-07-24 16:14:43+00:00,2020-11-30 23:58:52+00:00,Add Atanner Gaming Hub to Serverlist
2260,closed,2020-07-24 12:21:58+00:00,2020-07-24 17:20:30+00:00,Plastanium conveyors are worse than titaniums in every condition.
2257,closed,2020-07-23 09:37:01+00:00,2020-07-23 12:57:24+00:00,Update Tetrative Reconstructor's Liquid Capacity
2251,closed,2020-07-21 01:19:23+00:00,2020-09-20 02:24:08+00:00,Add phased range when selecting menders or overdrivers
2249,closed,2020-07-21 00:06:09+00:00,2020-07-21 00:10:09+00:00,Change wave targeting
2245,closed,2020-07-19 16:46:33+00:00,2020-07-19 19:32:58+00:00,change Overdrive Projector to Overdriver and Large Overdrive Projector to Overdrive Projector
2244,closed,2020-07-19 10:53:52+00:00,2020-07-19 13:35:54+00:00,Forbidden character in autosave filename fix
2241,closed,2020-07-18 18:50:03+00:00,2020-07-21 01:20:58+00:00,boost thermal pumps and airblast drills
2239,closed,2020-07-17 17:21:32+00:00,2020-07-17 17:39:04+00:00,Boost pyratite
2235,closed,2020-07-17 04:48:07+00:00,2020-10-08 00:14:15+00:00,Laser and Blast drills accept cryofluid as coolant
2232,closed,2020-07-15 16:44:48+00:00,2020-07-15 17:32:17+00:00,Hydro power station
2231,closed,2020-07-15 16:20:00+00:00,2020-11-30 23:53:45+00:00,French Bundle
2227,closed,2020-07-14 12:42:50+00:00,2020-07-14 13:27:19+00:00,Item teleport done
2225,closed,2020-07-13 11:52:51+00:00,2020-07-14 04:25:15+00:00,[Bundle][RU] Pre-translation of early builds v6.0
2223,closed,2020-07-12 14:25:43+00:00,2020-07-14 18:57:16+00:00,add parallax to bundle.properties
2219,closed,2020-07-10 05:20:56+00:00,2020-07-17 04:35:46+00:00,Drills accept Cryofluid as well as water
2218,closed,2020-07-10 02:28:38+00:00,2020-08-01 12:06:35+00:00,[QOL] SchematicInfoDialog Block Count Implementation
2213,closed,2020-07-07 12:01:53+00:00,2020-07-08 15:39:18+00:00,Pyratite -> Firelite
2212,closed,2020-07-06 14:44:53+00:00,2020-07-14 20:45:34+00:00,Helper turrets
2208,closed,2020-07-04 13:45:44+00:00,2020-09-23 23:14:31+00:00,V6 Styled Turrets
2200,closed,2020-06-30 15:27:56+00:00,2020-06-30 15:54:04+00:00,Don't say a person voted to kick if they voted against
2196,closed,2020-06-29 01:16:48+00:00,2020-07-11 07:28:11+00:00,Simple weapon changes
2192,closed,2020-06-26 18:04:25+00:00,2020-06-26 22:50:54+00:00,Implementation of team colored force fields
2191,closed,2020-06-26 14:20:39+00:00,2020-06-26 20:16:22+00:00,[RU] Fixed Timed Out Error Translate.
2190,closed,2020-06-26 14:13:04+00:00,2020-11-30 23:54:13+00:00,Small pvp server
2189,closed,2020-06-26 14:06:13+00:00,2020-06-26 15:47:08+00:00,anukes favourite colour
2188,closed,2020-06-26 05:16:37+00:00,2020-07-06 03:04:56+00:00,UNFINISHED
2185,closed,2020-06-23 18:05:07+00:00,2020-07-14 18:57:53+00:00,"Prevented extensive use of the word ""extensively""."
2183,closed,2020-06-22 17:42:01+00:00,2020-06-22 17:57:03+00:00,"i apologize for it looking like i changed everything, i just added a …"
2181,closed,2020-06-21 22:52:31+00:00,2020-07-14 14:32:18+00:00,"Chaos Array and Eradicator, Lich and Reaper weapons, and Other Small Unit Changes"
2177,closed,2020-06-19 18:24:58+00:00,2020-06-21 14:34:29+00:00,Make coreblocks have their team represented on sprite 2: Electric Boogaloo
