number,state,created_at,merged_at,closed_at,title,time_to_merge
5390,closed,2021-06-07 06:32:28+00:00,2021-06-07 12:43:19+00:00,2021-06-07 12:43:19+00:00,7.0 indonesian translations part 2,6.180833333333333
5389,closed,2021-06-06 19:35:55+00:00,2021-06-06 23:38:12+00:00,2021-06-06 23:38:12+00:00,Custom Unit Death Explosion Effects,4.038055555555555
5386,closed,2021-06-06 17:02:19+00:00,2021-06-06 18:25:17+00:00,2021-06-06 18:25:17+00:00,remove stray newline,1.3827777777777779
5385,closed,2021-06-06 16:48:04+00:00,2021-06-07 18:50:50+00:00,2021-06-07 18:50:50+00:00,Add server to global list,26.04611111111111
5384,closed,2021-06-06 16:47:17+00:00,2021-06-06 18:50:57+00:00,2021-06-06 18:50:57+00:00,remove space & extra backets,2.061111111111111
5383,closed,2021-06-06 16:17:30+00:00,2021-06-06 23:36:34+00:00,2021-06-06 23:36:34+00:00,Translate Bug Fix,7.317777777777778
5381,closed,2021-06-06 15:14:44+00:00,2021-06-06 18:23:52+00:00,2021-06-06 18:23:52+00:00,Domain for mindurka V7,3.152222222222222
5380,closed,2021-06-06 15:13:44+00:00,2021-06-06 18:23:43+00:00,2021-06-06 18:23:43+00:00,Domain for mindurka,3.1663888888888887
5378,closed,2021-06-06 10:06:04+00:00,2021-06-06 13:55:24+00:00,2021-06-06 13:55:24+00:00,Draw duct bridges in schematics,3.8222222222222224
5376,closed,2021-06-06 10:00:21+00:00,2021-08-18 14:45:40+00:00,2021-08-18 14:45:40+00:00,Update bundle_ja.properties,1756.7552777777778
5374,closed,2021-06-06 08:13:53+00:00,2021-06-06 15:25:18+00:00,2021-06-06 15:25:18+00:00,Turkish Translation 2,7.190277777777778
5372,closed,2021-06-05 21:39:19+00:00,2021-06-10 19:42:01+00:00,2021-06-10 19:42:01+00:00,Allow any block to have variants,118.045
5370,closed,2021-06-05 17:07:15+00:00,2021-06-05 17:39:01+00:00,2021-06-05 17:39:01+00:00,update link to jdk in README.md,0.5294444444444445
5368,closed,2021-06-05 15:59:31+00:00,2021-06-05 16:03:44+00:00,2021-06-05 16:03:45+00:00,Get rid of potentially white period,0.07027777777777777
5367,closed,2021-06-05 13:48:52+00:00,2021-06-05 20:37:42+00:00,2021-06-05 20:37:42+00:00,Updated TR Bundle,6.813888888888889
5365,closed,2021-06-05 09:40:56+00:00,2021-06-07 20:40:07+00:00,2021-06-07 20:40:07+00:00,[Bundle][RO] Update (v7 pre-alpha),58.98638888888889
5364,closed,2021-06-05 02:28:05+00:00,2021-06-25 17:08:44+00:00,2021-06-25 17:08:44+00:00,[TW] translation updates for new blocks,494.6775
5361,closed,2021-06-05 01:38:19+00:00,2021-06-05 13:01:38+00:00,2021-06-05 13:01:38+00:00,Just a Few Small Changes to Status Effect Stat Displays,11.38861111111111
5360,closed,2021-06-04 22:49:37+00:00,2021-06-04 23:17:53+00:00,2021-06-04 23:17:53+00:00,Add Mindustrypvp.ml to 7.0 BE list,0.4711111111111111
5357,closed,2021-06-04 14:52:01+00:00,2021-06-04 14:56:23+00:00,2021-06-04 14:56:23+00:00,Update TechTree.java,0.07277777777777777
5354,closed,2021-06-04 13:06:40+00:00,2021-06-25 17:00:44+00:00,2021-06-25 17:00:44+00:00,[Bundle][RU] Update,507.9011111111111
5352,closed,2021-06-04 11:23:33+00:00,2021-06-05 00:28:07+00:00,2021-06-05 00:28:07+00:00,[KO] Bleeding-Edge Bundle Update,13.07611111111111
5349,closed,2021-06-04 04:30:38+00:00,2021-06-04 22:18:40+00:00,2021-06-04 22:18:40+00:00,7.0 Indonesian Bundle,17.800555555555555
5347,closed,2021-06-04 02:05:31+00:00,2021-06-04 12:31:33+00:00,2021-06-04 12:31:33+00:00,Healing Weapon Stats,10.43388888888889
5345,closed,2021-06-03 23:43:47+00:00,2021-06-25 16:57:32+00:00,2021-06-25 16:57:32+00:00,[FR] Updates bundle_fr.properties for V7,521.2291666666666
5341,closed,2021-06-03 17:02:46+00:00,2021-06-03 17:26:45+00:00,2021-06-03 17:26:45+00:00,Add MinDurka v7 BE server.,0.3997222222222222
5340,closed,2021-06-03 16:08:45+00:00,2021-06-03 18:31:23+00:00,2021-06-03 18:31:23+00:00,Fix Boat Trails Being Drawn on Land,2.377222222222222
5339,closed,2021-06-03 13:55:56+00:00,2021-06-03 14:55:04+00:00,2021-06-03 14:55:04+00:00,Update servers_v6.json,0.9855555555555555
5338,closed,2021-06-03 11:50:10+00:00,2021-06-03 18:34:00+00:00,2021-06-03 18:34:00+00:00,Update bundle_ja.properties,6.730555555555555
5336,closed,2021-06-03 09:45:07+00:00,2021-06-03 14:57:21+00:00,2021-06-03 14:57:21+00:00,Add 7.0 server to BE list,5.203888888888889
5333,closed,2021-06-03 08:12:11+00:00,2021-06-03 14:55:36+00:00,2021-06-03 14:55:36+00:00,Added an experimental V7 server to BE list,6.723611111111111
5328,closed,2021-06-02 07:35:19+00:00,2021-06-02 13:07:02+00:00,2021-06-02 13:07:02+00:00,Update servers_v6.json,5.528611111111111
5327,closed,2021-06-02 05:35:18+00:00,2021-06-02 12:51:55+00:00,2021-06-02 12:51:56+00:00,I would like to join contributor gang,7.276944444444444
5325,closed,2021-06-01 19:22:40+00:00,2021-06-03 16:11:52+00:00,2021-06-03 16:11:52+00:00,moved thedimas to C.A.M.S.,44.82
5324,closed,2021-06-01 16:46:17+00:00,2021-06-01 16:50:11+00:00,2021-06-01 16:50:11+00:00,ignore colors,0.065
5322,closed,2021-06-01 10:26:14+00:00,2021-06-03 18:36:55+00:00,2021-06-03 18:36:55+00:00,Reopen Of #4864,56.17805555555555
5321,closed,2021-06-01 08:53:26+00:00,2021-06-01 14:03:29+00:00,2021-06-01 14:03:29+00:00,Temporary Omega Server Change,5.1675
5320,closed,2021-05-31 21:17:40+00:00,2021-05-31 21:49:38+00:00,2021-05-31 21:49:38+00:00,Wow I worded that terribly,0.5327777777777778
5319,closed,2021-05-31 14:19:18+00:00,2021-06-25 16:59:07+00:00,2021-06-25 16:59:07+00:00,Update bundle_th.properties,602.6636111111111
5315,closed,2021-05-30 12:01:39+00:00,2021-05-30 15:00:41+00:00,2021-05-30 15:00:41+00:00,Added Rapid and Testing Server,2.983888888888889
5313,closed,2021-05-30 06:40:36+00:00,2021-05-31 18:28:35+00:00,2021-05-31 18:28:36+00:00,Knockback following bullet direction,35.79972222222222
5307,closed,2021-05-29 01:30:11+00:00,2021-05-29 12:43:34+00:00,2021-05-29 12:43:34+00:00,Display Mass Driver range and reload stats,11.223055555555556
5305,closed,2021-05-28 16:52:24+00:00,2021-05-28 17:27:21+00:00,2021-05-28 17:27:21+00:00,fix potential crash,0.5825
5304,closed,2021-05-28 01:57:14+00:00,2021-05-28 03:23:53+00:00,2021-05-28 03:23:53+00:00,Healing Status Effect Stat,1.4441666666666666
5301,closed,2021-05-27 08:24:51+00:00,2021-07-20 15:22:17+00:00,2021-07-20 15:22:18+00:00,`Drawf.Laser` with different ends,1302.9572222222223
5300,closed,2021-05-26 22:27:43+00:00,2021-06-03 18:41:08+00:00,2021-06-03 18:41:08+00:00,Custom Mass Driver Bullets,188.2236111111111
5299,closed,2021-05-26 22:07:54+00:00,2021-07-20 13:00:19+00:00,2021-07-20 13:00:19+00:00,Fix turret shooting priority when there are multiple teams,1310.8736111111111
5297,closed,2021-05-26 18:31:02+00:00,2021-05-26 18:40:18+00:00,2021-05-26 18:40:18+00:00,Updated TSR Hub ip,0.15444444444444444
5296,closed,2021-05-26 07:52:50+00:00,2021-05-28 14:48:52+00:00,2021-05-28 14:48:52+00:00,Indonesian translation standardization,54.93388888888889
5293,closed,2021-05-25 23:16:06+00:00,2021-05-26 23:37:33+00:00,2021-05-26 23:37:33+00:00,Add spawn function for using `Posc`,24.3575
5292,closed,2021-05-25 19:18:52+00:00,2021-05-25 19:34:33+00:00,2021-05-25 19:34:33+00:00,Fix an unintended kick of all clients,0.2613888888888889
5284,closed,2021-05-23 05:02:44+00:00,2021-05-23 15:25:07+00:00,2021-05-23 15:25:07+00:00,Update MinDurka IP,10.373055555555556
5282,closed,2021-05-22 08:00:52+00:00,2021-05-22 12:41:05+00:00,2021-05-22 12:41:05+00:00,lightningType follow angle,4.670277777777778
5277,closed,2021-05-20 16:26:00+00:00,2021-05-20 16:33:40+00:00,2021-05-20 16:33:40+00:00,Lower surge tower schem priority,0.12777777777777777
5273,closed,2021-05-19 17:10:28+00:00,2021-05-19 17:48:29+00:00,2021-05-19 17:48:29+00:00,"Closed Backup 2r2t, reopened original 2r2t",0.6336111111111111
5272,closed,2021-05-19 04:31:47+00:00,2021-05-19 12:25:28+00:00,2021-05-19 12:25:28+00:00,More random unit effects,7.894722222222223
5269,closed,2021-05-18 23:28:21+00:00,2021-05-19 18:34:58+00:00,2021-05-19 18:34:58+00:00,Unit Command Radius,19.110277777777778
5263,closed,2021-05-17 18:07:40+00:00,2021-05-17 18:10:05+00:00,2021-05-17 18:10:05+00:00,Make CoreItemsDisplay not show up if nothing to show,0.04027777777777778
5259,closed,2021-05-17 12:54:38+00:00,2021-06-07 19:00:31+00:00,2021-06-07 19:00:31+00:00,Update BlockRenderer.java,510.09805555555556
5252,closed,2021-05-16 17:08:44+00:00,2021-05-16 17:52:03+00:00,2021-05-16 17:52:03+00:00,Do not reset mineTile of units to null if client,0.7219444444444445
5247,closed,2021-05-15 09:18:20+00:00,2021-05-18 13:04:28+00:00,2021-05-18 13:04:28+00:00,Update bundle_in_ID.properties,75.7688888888889
5242,closed,2021-05-14 04:55:30+00:00,2021-05-28 20:18:38+00:00,2021-05-28 20:18:38+00:00,"`e.rotation, 360f` in randlLenVectors unneeded, remove them.",351.3855555555556
5240,closed,2021-05-13 17:02:25+00:00,2021-05-13 17:07:30+00:00,2021-05-13 17:07:30+00:00,Fixed unit logic controller updating,0.08472222222222223
5239,closed,2021-05-13 12:13:23+00:00,2021-05-14 12:52:31+00:00,2021-05-14 12:52:31+00:00,Closed...,24.65222222222222
5238,closed,2021-05-13 09:49:38+00:00,2021-06-03 18:34:41+00:00,2021-06-03 18:34:41+00:00,Update Vietnamese Translation.,512.7508333333334
5231,closed,2021-05-10 23:04:59+00:00,2021-05-10 23:07:48+00:00,2021-05-10 23:07:48+00:00,Add @SAMBUYYA on contributors,0.04694444444444444
5230,closed,2021-05-10 18:20:48+00:00,2021-05-10 21:05:44+00:00,2021-05-10 21:05:44+00:00,Update bundle_in_ID.properties,2.7488888888888887
5228,closed,2021-05-09 20:12:24+00:00,2021-06-03 18:35:31+00:00,2021-06-03 18:35:31+00:00,Rotate slider in the mirror filter.,598.3852777777778
5222,closed,2021-05-08 08:33:06+00:00,2021-05-08 12:48:50+00:00,2021-05-08 12:48:50+00:00,Draw flame over cracks,4.262222222222222
5221,closed,2021-05-07 20:47:40+00:00,2021-05-07 22:35:59+00:00,2021-05-07 22:35:59+00:00,Include distance in foreshadow targetting,1.8052777777777778
5212,closed,2021-05-07 02:35:55+00:00,2021-05-07 12:45:44+00:00,2021-05-07 12:45:44+00:00,Allow banned blocks to still be placeable within in game map editor.,10.163611111111111
5209,closed,2021-05-06 19:00:06+00:00,2021-05-06 19:00:53+00:00,2021-05-06 19:00:53+00:00,Fixed minigames server (now it's working),0.013055555555555556
5207,closed,2021-05-06 16:29:17+00:00,2021-05-18 18:44:30+00:00,2021-05-18 18:44:30+00:00,4 new Application Tests added,290.2536111111111
5206,closed,2021-05-06 15:12:11+00:00,2021-10-09 18:08:44+00:00,2021-10-09 18:08:44+00:00,Update bundle_pl.properties,3746.9425
5205,closed,2021-05-06 14:59:50+00:00,2021-06-06 23:37:20+00:00,2021-06-06 23:37:20+00:00,Add powerDynamic to Consumers,752.625
5204,closed,2021-05-06 13:50:21+00:00,2021-05-06 14:01:30+00:00,2021-05-06 14:01:30+00:00,Replaced 2r2t with Backup 2r2t,0.18583333333333332
5202,closed,2021-05-05 18:46:53+00:00,2021-05-05 18:51:35+00:00,2021-05-05 18:51:35+00:00,Fix crash when there's no sectors on planet,0.07833333333333334
5201,closed,2021-05-05 18:44:04+00:00,2021-05-05 18:52:51+00:00,2021-05-05 18:52:51+00:00,Update thedimas hub ip,0.1463888888888889
5193,closed,2021-05-04 05:06:55+00:00,2021-05-04 13:11:30+00:00,2021-05-04 13:11:30+00:00,Update: contributors,8.07638888888889
5192,closed,2021-05-04 02:08:19+00:00,2021-05-04 02:10:36+00:00,2021-05-04 02:10:36+00:00,Fix small linecast issue,0.03805555555555556
5187,closed,2021-05-03 10:33:39+00:00,2021-05-03 12:36:21+00:00,2021-05-03 12:36:21+00:00,Currently not working due to technical difficulties,2.045
5185,closed,2021-05-02 19:44:48+00:00,2021-05-03 00:18:22+00:00,2021-05-03 00:18:22+00:00,Fix plastanium conveyor linking,4.559444444444445
5182,closed,2021-05-02 16:49:15+00:00,2021-05-02 17:50:53+00:00,2021-05-02 17:50:53+00:00,Add missed scarlet color to vote command response,1.0272222222222223
5180,closed,2021-05-02 10:21:06+00:00,2021-05-02 13:34:08+00:00,2021-05-02 13:34:08+00:00,Change MinDurka's ip address,3.2172222222222224
5177,closed,2021-04-30 17:59:18+00:00,2021-04-30 18:10:26+00:00,2021-04-30 18:10:26+00:00,Added `jinxed.realms.us.to` to the server list,0.18555555555555556
5175,closed,2021-04-30 09:12:17+00:00,2021-04-30 13:29:29+00:00,2021-04-30 13:29:29+00:00,Change thedimas hub IP,4.286666666666667
5173,closed,2021-04-30 06:53:14+00:00,2021-04-30 13:29:19+00:00,2021-04-30 13:29:19+00:00,No reason to hide ItemEntry,6.601388888888889
5166,closed,2021-04-29 18:05:48+00:00,2021-04-29 18:15:55+00:00,2021-04-29 18:15:55+00:00,why toxopid cannon not in weapons folder,0.1686111111111111
5165,closed,2021-04-29 16:55:41+00:00,2021-04-29 17:11:51+00:00,2021-04-29 17:11:51+00:00,Suggestions for incorrect commands,0.26944444444444443
5164,closed,2021-04-29 14:07:10+00:00,2021-04-29 14:18:36+00:00,2021-04-29 14:18:36+00:00,IP change MinDefence,0.19055555555555556
5160,closed,2021-04-27 14:23:00+00:00,2021-04-27 14:24:30+00:00,2021-04-27 14:24:30+00:00,Ignore mods icons on server,0.025
5159,closed,2021-04-27 12:20:33+00:00,2021-04-28 00:55:10+00:00,2021-04-28 00:55:10+00:00,Add a domain name to MinDurka.,12.576944444444445
5157,closed,2021-04-26 19:10:46+00:00,2021-04-26 19:22:33+00:00,2021-04-26 19:22:33+00:00,"Use `e.checkTarget`, it's shorter",0.1963888888888889
5155,closed,2021-04-25 18:26:57+00:00,2021-04-29 23:51:46+00:00,2021-04-29 23:51:46+00:00,Make Mod an abstract class,101.41361111111111
5154,closed,2021-04-25 06:27:08+00:00,2021-04-25 13:06:45+00:00,2021-04-25 13:06:45+00:00,Actually sync ItemTurret's ammo,6.660277777777778
5147,closed,2021-04-23 16:38:23+00:00,2021-04-24 21:24:25+00:00,2021-04-24 21:24:25+00:00,Update MinDefense Ip address,28.767222222222223
5140,closed,2021-04-22 16:44:43+00:00,2021-06-03 22:25:42+00:00,2021-06-03 22:25:42+00:00,Fixed 1 untranslated line in Turkish,1013.6830555555556
5136,closed,2021-04-21 19:13:50+00:00,2021-04-22 15:11:08+00:00,2021-04-22 15:11:08+00:00,Add space to lightning stat like how it is with splash damage,19.955
5127,closed,2021-04-19 09:57:16+00:00,2021-05-31 18:26:01+00:00,2021-05-31 18:26:01+00:00,correction of spelling mistakes,1016.4791666666666
5119,closed,2021-04-17 16:29:31+00:00,2021-04-17 16:53:57+00:00,2021-04-17 16:53:57+00:00,Fix Tetrative Reconstructor's sprite odd 1-pixel error,0.4072222222222222
5112,closed,2021-04-16 03:35:37+00:00,2021-04-17 00:57:40+00:00,2021-04-17 00:57:40+00:00,Turn MiningRange into a UnitType variable.,21.3675
5110,closed,2021-04-15 20:49:19+00:00,2021-04-15 21:00:36+00:00,2021-04-15 21:00:36+00:00,Replace 'sattelite' with 'satellite',0.18805555555555556
5109,closed,2021-04-15 05:16:04+00:00,2021-04-15 13:27:02+00:00,2021-04-15 13:27:02+00:00,Make PathCost interface public,8.182777777777778
5101,closed,2021-04-12 19:17:21+00:00,2021-04-12 19:18:56+00:00,2021-04-12 19:18:56+00:00,redundant field in DrillBuild,0.02638888888888889
5100,closed,2021-04-12 17:57:30+00:00,2021-04-12 18:02:00+00:00,2021-04-12 18:02:00+00:00,you asked for it,0.075
5098,closed,2021-04-12 13:41:34+00:00,2021-06-10 20:01:04+00:00,2021-06-10 20:01:04+00:00,Melter & Pulverizer Fix,1422.325
5097,closed,2021-04-12 12:17:40+00:00,2021-04-12 16:11:34+00:00,2021-04-12 16:11:34+00:00,Add Minigames HUB to global server list,3.8983333333333334
5095,closed,2021-04-11 08:29:44+00:00,2021-04-13 02:29:58+00:00,2021-04-13 02:29:59+00:00,Create Mindustry Defence category,42.00388888888889
5094,closed,2021-04-11 01:14:38+00:00,2021-04-11 01:28:29+00:00,2021-04-11 01:28:29+00:00,Added addUpgrade method to Reconstructor to avoid dealing with incompatible Rhino JS Array,0.23083333333333333
5093,closed,2021-04-10 16:49:13+00:00,2021-04-11 13:26:47+00:00,2021-04-11 13:26:47+00:00,File name printing,20.62611111111111
5084,closed,2021-04-08 19:24:54+00:00,2021-04-08 19:56:23+00:00,2021-04-08 19:56:23+00:00,Unit Sprite Heresyn't,0.5247222222222222
5081,closed,2021-04-08 11:03:48+00:00,2021-04-08 15:29:56+00:00,2021-04-08 15:29:56+00:00,Fixed a typo,4.435555555555555
5080,closed,2021-04-08 04:02:01+00:00,2021-04-08 14:05:37+00:00,2021-04-08 14:05:37+00:00,Copy ItemStack functions over to LiquidStack,10.06
5079,closed,2021-04-08 00:58:48+00:00,2021-04-08 01:07:08+00:00,2021-04-08 01:07:08+00:00,Black Bar Fix,0.1388888888888889
5078,closed,2021-04-07 22:08:27+00:00,2021-04-07 22:48:34+00:00,2021-04-07 22:48:34+00:00,Crawlers do not explode from their center,0.6686111111111112
5077,closed,2021-04-07 18:15:50+00:00,2021-04-08 14:25:48+00:00,2021-04-08 14:25:48+00:00,Refactored duplicated tests into a parameterized one,20.16611111111111
5074,closed,2021-04-07 12:17:45+00:00,2021-04-11 00:15:13+00:00,2021-04-11 00:15:13+00:00,they have a  n a m e,83.95777777777778
5069,closed,2021-04-06 19:19:14+00:00,2021-04-06 19:55:11+00:00,2021-04-06 19:55:11+00:00,Add .pl server to public list,0.5991666666666666
5067,closed,2021-04-06 15:30:16+00:00,2021-04-06 15:50:49+00:00,2021-04-06 15:50:49+00:00,Add workflow_dispatch to test workflow,0.3425
5066,closed,2021-04-06 10:22:39+00:00,2021-04-06 22:08:07+00:00,2021-04-06 22:08:07+00:00,Moved 2r2t,11.757777777777777
5054,closed,2021-04-04 00:17:13+00:00,2021-04-04 00:39:56+00:00,2021-04-04 00:39:56+00:00,Ignore VSCode settings,0.3786111111111111
5047,closed,2021-04-02 06:53:31+00:00,2021-10-05 16:36:30+00:00,2021-10-05 16:36:30+00:00,Allow for dynamic laser absorption and insulation,4473.716388888889
5042,closed,2021-04-01 10:35:45+00:00,2021-04-01 13:14:20+00:00,2021-04-01 13:14:20+00:00,un-escape \n for string configs.,2.6430555555555557
5031,closed,2021-03-31 06:05:43+00:00,2021-03-31 13:46:14+00:00,2021-03-31 13:46:14+00:00,Updated Server Omega,7.675277777777778
5028,closed,2021-03-31 00:10:52+00:00,2021-06-03 18:34:27+00:00,2021-06-03 18:34:27+00:00,[Bundle][RU] Update,1554.3930555555555
5027,closed,2021-03-30 15:47:44+00:00,2021-03-30 15:58:53+00:00,2021-03-30 15:58:53+00:00,Radar shouldn't sense derelict as enemies,0.18583333333333332
5024,closed,2021-03-30 08:20:06+00:00,2021-03-30 14:22:08+00:00,2021-03-30 14:22:08+00:00,Remove space between `damage` and `/sec`,6.033888888888889
5021,closed,2021-03-29 20:05:39+00:00,2021-06-03 23:16:08+00:00,2021-06-03 23:16:08+00:00,typo ,1587.1747222222223
5020,closed,2021-03-29 17:50:16+00:00,2021-04-10 13:12:51+00:00,2021-04-10 13:12:51+00:00,Randomly Rotated Particle Weather Particles,283.37638888888887
5014,closed,2021-03-28 16:42:18+00:00,2021-03-29 13:38:56+00:00,2021-03-29 13:38:56+00:00,Change ip hub,20.94388888888889
5013,closed,2021-03-28 12:32:50+00:00,2021-03-28 13:42:37+00:00,2021-03-28 13:42:37+00:00,Added Bulgarian translations. [bundle_bg.properties],1.1630555555555555
5011,closed,2021-03-28 10:47:23+00:00,2021-03-28 13:42:03+00:00,2021-03-28 13:42:03+00:00,OmegaHub Updated,2.911111111111111
5008,closed,2021-03-27 18:17:59+00:00,2021-03-27 21:38:55+00:00,2021-03-27 21:38:55+00:00,Change int parameters to long type in kick method,3.348888888888889
5003,closed,2021-03-26 23:20:11+00:00,2021-03-27 00:30:42+00:00,2021-03-27 00:30:42+00:00,Update servers_v6.json,1.1752777777777779
5002,closed,2021-03-26 17:43:56+00:00,2021-03-26 18:17:48+00:00,2021-03-26 18:17:48+00:00,Update mindurka ip,0.5644444444444444
5000,closed,2021-03-26 04:52:23+00:00,2021-04-10 13:15:34+00:00,2021-04-10 13:15:34+00:00,Move damage and knockback to `hitEntity`,368.3863888888889
4996,closed,2021-03-25 22:28:01+00:00,2021-03-26 03:00:38+00:00,2021-03-26 03:00:38+00:00,Shutting down CxZx,4.543611111111111
4990,closed,2021-03-25 11:05:37+00:00,2021-03-25 13:52:35+00:00,2021-03-25 13:52:35+00:00,Exclude derelict targets from Units.bestEnemy,2.7827777777777776
4988,closed,2021-03-25 02:06:01+00:00,2021-03-28 22:38:17+00:00,2021-03-28 22:38:17+00:00,Allow for dynamic counting,92.53777777777778
4987,closed,2021-03-25 00:00:55+00:00,2021-10-10 17:52:20+00:00,2021-10-10 17:52:20+00:00,Update achievements.vdf,4793.856944444445
4986,closed,2021-03-24 23:32:00+00:00,2021-10-10 17:38:37+00:00,2021-10-10 17:38:37+00:00,Update description.txt,4794.110277777778
4985,closed,2021-03-24 22:27:26+00:00,2021-03-24 23:09:21+00:00,2021-03-24 23:09:21+00:00,Make Repair Points affected by overdrive,0.6986111111111111
4983,closed,2021-03-24 14:13:04+00:00,2021-03-24 16:38:02+00:00,2021-03-24 16:38:02+00:00,Add assetsJar artifact for core,2.4161111111111113
4982,closed,2021-03-24 10:18:45+00:00,2021-03-24 14:02:22+00:00,2021-03-24 14:02:22+00:00,Add uuid return to PlayerBanEvent,3.7269444444444444
4981,closed,2021-03-24 03:12:29+00:00,2021-03-25 20:33:12+00:00,2021-03-25 20:33:12+00:00,Add more ports for Chaotic Neutral,41.34527777777778
4979,closed,2021-03-23 12:23:04+00:00,2021-07-20 15:05:35+00:00,2021-07-20 15:05:35+00:00,Move capping code from armored to normal conduits,2858.708611111111
