sha,date,author,message,files_changed,files_commited,month
a4b1ad3b6748fae57c42c07220bb4bc8fbd3c6a7,2023-09-04 03:50:38+00:00,Anuken,Fixed monos not mining,1,['core/src/mindustry/ai/types/MinerAI.java'],2023-09
700dd38a3690bacb8949d35d70723026d8205ae3,2023-09-04 04:04:22+00:00,Anuken,Fixed #9011,1,['core/src/mindustry/net/Administration.java'],2023-09
424714972c1913dc101045b0d06703f3274a3515,2023-09-04 14:05:39+00:00,Anuken,fixed #9017,2,"['core/src/mindustry/world/blocks/power/BeamNode.java', 'core/src/mindustry/world/blocks/power/PowerGraph.java']",2023-09
d2de8e7880771dea982a05c7ceffb31ab9d49980,2023-09-04 15:28:34+00:00,Anuken,豈,3,"['core/assets-raw/sprites/ui/cat.png', 'core/assets-raw/sprites/ui/ranai.png', 'core/assets/icons/icons.properties']",2023-09
d54f7accebb6814cf1d0b3aeaa82676cda748d0f,2023-09-04 15:29:08+00:00,Anuken,e,1,['core/assets/icons/icons.properties'],2023-09
4a48115c0acaa5d4a28cbbda5311f9016698ceec,2023-09-04 20:59:19+00:00,HamzaGSopp,Update servers_v7.json (#9019),1,['servers_v7.json'],2023-09
ee5fc8a3329409eb26906aabef91469ac53943a6,2023-09-04 21:56:10+00:00,Anuken,Crash fix,2,"['core/assets-raw/sprites/ui/cat.png', 'core/src/mindustry/entities/comp/UnitComp.java']",2023-09
fb3fff40d254cc745ad1eb67032dc6cbc69f0e77,2023-09-04 21:56:16+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['servers_v7.json'],2023-09
7fa002c626b1f6ac9b683935a24ee2237f137cef,2023-09-05 13:41:04+00:00,Anuken,Support for JSON planets without a parent,2,"['core/src/mindustry/entities/comp/UnitComp.java', 'core/src/mindustry/mod/ContentParser.java']",2023-09
c9beb3d158bee8d17fe4e057418710294f7eef65,2023-09-05 16:43:17+00:00,way-zer,"add `@server` to logic (#9018)

* add @master to logic

* remove `Vars.`

* Update GlobalVars.java

* Update GlobalVars.java",1,['core/src/mindustry/logic/GlobalVars.java'],2023-09
d0e3a691d1005655738a192211927baff8d2d656,2023-09-06 14:55:20+00:00,Redik2,"Update servers_v7.json (#9028)

* Update servers_v7.json

Idk if i need to write description, but i will. My server is about pvp in open world, that generates every round again. Also there are serpulo and erekir content, that balanced not bad.

* Update servers_v7.json

Fixed ad(d)ress",1,['servers_v7.json'],2023-09
a47e4518fedac30c6801ec0c17e7020336d52685,2023-09-07 13:23:17+00:00,Anuken,Fixed #9031,1,['core/src/mindustry/entities/Units.java'],2023-09
b9f2da72864da1591a7b7628f11d07a1b7b0123a,2023-09-07 13:23:22+00:00,Anuken,Merge remote-tracking branch 'origin/master',2,"['core/src/mindustry/logic/GlobalVars.java', 'servers_v7.json']",2023-09
3686f1c058cc1ea607c62fb8c5c69868dfd9abca,2023-09-08 04:27:43+00:00,alexpvpmindustry,"Update servers_v7.json (#9033)

change to ip address",1,['servers_v7.json'],2023-09
2b1557832d182577ced7f17e50a77723197e2c31,2023-09-09 19:52:16+00:00,The1Crux,"Update servers_v7.json (#9037)

sorry i forgot this ip in last fork",1,['servers_v7.json'],2023-09
b0cbe06e087a0045bdd2f77fca51c7285185ea21,2023-09-09 19:53:24+00:00,Darkness6030,"More ServerControl improvements (#9038)

* More ServerControl improvements

* Update server/src/mindustry/server/ServerControl.java

---------

Co-authored-by: Anuken <arnukren@gmail.com>",1,['server/src/mindustry/server/ServerControl.java'],2023-09
e61deb05ec588d7c12c1dcaf67f936fcec6291f3,2023-09-09 22:39:37+00:00,Anuken,Scathe buff,1,['core/src/mindustry/content/Blocks.java'],2023-09
15d3ff3b3e04c94314a59705f55ca8cd09147fc1,2023-09-09 22:39:43+00:00,Anuken,Merge remote-tracking branch 'origin/master',2,"['server/src/mindustry/server/ServerControl.java', 'servers_v7.json']",2023-09
6b04f7eb1c564846117f111252c7df30c4617a8c,2023-09-09 23:34:47+00:00,OpalSoPL,"PL translation of missing texts  (#9040)

* translation of most of the missing translations

* Update contributors",2,"['core/assets/bundles/bundle_pl.properties', 'core/assets/contributors']",2023-09
4b6152ffe9827760b3113aab6f64e1b25f184792,2023-09-10 21:19:33+00:00,Anuken,Removed pointless statement,1,['core/src/mindustry/logic/LExecutor.java'],2023-09
3b2ac61dd0e408c33cf2655f2259592d9fb687b0,2023-09-10 21:19:40+00:00,Anuken,Merge remote-tracking branch 'origin/master',2,"['core/assets/bundles/bundle_pl.properties', 'core/assets/contributors']",2023-09
34ba2cfd41bb3cccb5ef779575add0030c18db19,2023-09-12 00:00:20+00:00,Anuken,Fixed #9049,2,"['core/src/mindustry/entities/comp/BuildingComp.java', 'gradle.properties']",2023-09
be525df065b0dea93c57b0a4020eb1835fa023d9,2023-09-12 17:56:16+00:00,Mythril382,"Ban/Unban Blocks & Units with World Processors (#9052)

* uh

* mmmmmm

* hhhhhh

* i

* indicate",3,"['core/src/mindustry/logic/LExecutor.java', 'core/src/mindustry/logic/LStatements.java', 'core/src/mindustry/logic/LogicRule.java']",2023-09
8a9b123b8133174ee935320b7c0da66566d08946,2023-09-12 20:31:38+00:00,Zerenta,"Navanax buff (#8925)

* Update UnitTypes.java

its late at night imma just commit changes and pray i didnt fuck up anywhere

* Allow changing suppress effect color
* Fx.regenSuppressParticle and Fx.regenSuppressSeek now color-aware
- regenSuppressParticle's color handling changed, allows changing the from color intead of the to color
* Damage.applySuppression accepts color as an argument, old method signature still exists
* SuppressionFieldAbility has a new field allowing to specify the color for effect particles
* BulletType has a new field allowing to specify the color for suppress effect particles
* BuildingComp has a new field storing the color to be used for suppression effect

* name

---------

Co-authored-by: BalaM314 <71201189+BalaM314@users.noreply.github.com>",6,"['core/src/mindustry/content/Fx.java', 'core/src/mindustry/content/UnitTypes.java', 'core/src/mindustry/entities/Damage.java', 'core/src/mindustry/entities/abilities/SuppressionFieldAbility.java', 'core/src/mindustry/entities/bullet/BulletType.java', 'core/src/mindustry/entities/comp/BuildingComp.java']",2023-09
f698d4dd37c797e397f6848c38bb9b1711d73b12,2023-09-14 03:43:16+00:00,Anuken,Clamp mobile view,2,"['annotations/src/main/java/mindustry/annotations/Annotations.java', 'core/src/mindustry/input/MobileInput.java']",2023-09
cf503c0efc1fbaab6a95b032b7e75868ab9c0ffa,2023-09-14 03:43:23+00:00,Anuken,Merge remote-tracking branch 'origin/master',9,"['core/src/mindustry/content/Fx.java', 'core/src/mindustry/content/UnitTypes.java', 'core/src/mindustry/entities/Damage.java', 'core/src/mindustry/entities/abilities/SuppressionFieldAbility.java', 'core/src/mindustry/entities/bullet/BulletType.java', 'core/src/mindustry/entities/comp/BuildingComp.java', 'core/src/mindustry/logic/LExecutor.java', 'core/src/mindustry/logic/LStatements.java', 'core/src/mindustry/logic/LogicRule.java']",2023-09
8c93fb5f10cd9a1be73ac50357da24c05cbe7b82,2023-09-14 04:50:30+00:00,Anuken,Fixed some crawling unit visual issues,1,['core/src/mindustry/entities/comp/CrawlComp.java'],2023-09
73e9ed4919046e6f8f261dc77358d4a3fc2cd52a,2023-09-14 05:53:09+00:00,Anuken,Implements Anuken/Mindustry-Suggestions/issues/4665,2,"['core/assets/bundles/bundle.properties', 'core/src/mindustry/ui/dialogs/CustomRulesDialog.java']",2023-09
68dd1bb2aeab11ac141079a693bb2176b432f195,2023-09-14 05:54:13+00:00,unknown,Automatic bundle update,34,"['core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties']",2023-09
de773ce406ba305d54d490f9d763ca9d9c34c35c,2023-09-14 18:34:00+00:00,Anuken,Fixed #9055,2,"['core/src/mindustry/world/blocks/defense/turrets/ContinuousLiquidTurret.java', 'core/src/mindustry/world/blocks/defense/turrets/ContinuousTurret.java']",2023-09
9aa87f0f335a6ac525b232e6a58f9cbadf321459,2023-09-14 18:34:06+00:00,Anuken,Merge remote-tracking branch 'origin/master',34,"['core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties']",2023-09
cbc3721e50924dd184a8e73adc809ee44b530044,2023-09-15 21:11:22+00:00,phinner,"Add text input option allowing empty text (#9058)

* feat: Add option allowing empty text input

* feat: Implement https://github.com/Anuken/Arc/pull/155

* chore: Add missing null checks in Menus",3,"['core/src/mindustry/core/UI.java', 'core/src/mindustry/ui/Menus.java', 'gradle.properties']",2023-09
217a1ee300d51b0e9f63447d1e2eb78188ff71cb,2023-09-16 15:19:37+00:00,Anuken,Updated Steam localization data,3,"['fastlane/metadata/steam/english/achievements.vdf', 'fastlane/metadata/steam/english/description.txt', 'fastlane/metadata/steam/english/short-description.txt']",2023-09
4cef55bcc5cdcd787435299ba9a30081030cd3fa,2023-09-16 15:19:43+00:00,Anuken,Merge remote-tracking branch 'origin/master',3,"['core/src/mindustry/core/UI.java', 'core/src/mindustry/ui/Menus.java', 'gradle.properties']",2023-09
844894f5849fb3872f965a4e16498db987f1dc7d,2023-09-16 15:40:53+00:00,Anuken,Localization cleanup,127,"['core/src/mindustry/ui/dialogs/CustomRulesDialog.java', 'fastlane/metadata/android/cs-CZ/full_description.txt', 'fastlane/metadata/android/cs-CZ/short_description.txt', 'fastlane/metadata/android/cs-CZ/summary.txt', 'fastlane/metadata/android/cs-CZ/title.txt', 'fastlane/metadata/android/de-DE/full_description.txt', 'fastlane/metadata/android/de-DE/short_description.txt', 'fastlane/metadata/android/de-DE/summary.txt', 'fastlane/metadata/android/de-DE/title.txt', 'fastlane/metadata/android/en-US/full_description.txt', 'fastlane/metadata/android/en-US/images/featureGraphic.png', 'fastlane/metadata/android/en-US/images/icon.png', 'fastlane/metadata/android/en-US/images/phoneScreenshots/1.png', 'fastlane/metadata/android/en-US/images/phoneScreenshots/2.png', 'fastlane/metadata/android/en-US/images/phoneScreenshots/3.png', 'fastlane/metadata/android/en-US/images/phoneScreenshots/4.png', 'fastlane/metadata/android/en-US/images/phoneScreenshots/5.png', 'fastlane/metadata/android/en-US/images/phoneScreenshots/6.png', 'fastlane/metadata/android/en-US/images/phoneScreenshots/7.png', 'fastlane/metadata/android/en-US/images/sevenInchScreenshots/1.png', 'fastlane/metadata/android/en-US/images/sevenInchScreenshots/2.png', 'fastlane/metadata/android/en-US/images/sevenInchScreenshots/3.png', 'fastlane/metadata/android/en-US/short_description.txt', 'fastlane/metadata/android/en-US/summary.txt', 'fastlane/metadata/android/es-ES/full_description.txt', 'fastlane/metadata/android/es-ES/short_description.txt', 'fastlane/metadata/android/es-ES/summary.txt', 'fastlane/metadata/android/es-ES/title.txt', 'fastlane/metadata/android/fr-FR/full_description.txt', 'fastlane/metadata/android/fr-FR/short_description.txt', 'fastlane/metadata/android/fr-FR/summary.txt', 'fastlane/metadata/android/fr-FR/title.txt', 'fastlane/metadata/android/hi-IN/full_description.txt', 'fastlane/metadata/android/hi-IN/short_description.txt', 'fastlane/metadata/android/hi-IN/summary.txt', 'fastlane/metadata/android/hi-IN/title.txt', 'fastlane/metadata/android/in/full_description.txt', 'fastlane/metadata/android/in/short_description.txt', 'fastlane/metadata/android/in/summary.txt', 'fastlane/metadata/android/in/title.txt', 'fastlane/metadata/android/it-IT/full_description.txt', 'fastlane/metadata/android/it-IT/short_description.txt', 'fastlane/metadata/android/it-IT/summary.txt', 'fastlane/metadata/android/it-IT/title.txt', 'fastlane/metadata/android/ja-JP/full_description.txt', 'fastlane/metadata/android/ja-JP/short_description.txt', 'fastlane/metadata/android/ja-JP/summary.txt', 'fastlane/metadata/android/ja-JP/title.txt', 'fastlane/metadata/android/ko-KR/full_description.txt', 'fastlane/metadata/android/ko-KR/short_description.txt', 'fastlane/metadata/android/ko-KR/summary.txt', 'fastlane/metadata/android/ko-KR/title.txt', 'fastlane/metadata/android/pl-PL/full_description.txt', 'fastlane/metadata/android/pl-PL/short_description.txt', 'fastlane/metadata/android/pl-PL/summary.txt', 'fastlane/metadata/android/pl-PL/title.txt', 'fastlane/metadata/android/pt-PT/full_description.txt', 'fastlane/metadata/android/pt-PT/short_description.txt', 'fastlane/metadata/android/pt-PT/summary.txt', 'fastlane/metadata/android/pt-PT/title.txt', 'fastlane/metadata/android/ro/full_description.txt', 'fastlane/metadata/android/ro/short_description.txt', 'fastlane/metadata/android/ro/summary.txt', 'fastlane/metadata/android/ro/title.txt', 'fastlane/metadata/android/ru-RU/full_description.txt', 'fastlane/metadata/android/ru-RU/short_description.txt', 'fastlane/metadata/android/ru-RU/title.txt', 'fastlane/metadata/android/tr-TR/full_description.txt', 'fastlane/metadata/android/tr-TR/short_description.txt', 'fastlane/metadata/android/tr-TR/summary.txt', 'fastlane/metadata/android/tr-TR/title.txt', 'fastlane/metadata/android/uk/full_description.txt', 'fastlane/metadata/android/uk/short_description.txt', 'fastlane/metadata/android/uk/summary.txt', 'fastlane/metadata/android/uk/title.txt', 'fastlane/metadata/android/zh-TW/full_description.txt', 'fastlane/metadata/android/zh-TW/short_description.txt', 'fastlane/metadata/android/zh-TW/summary.txt', 'fastlane/metadata/android/zh-TW/title.txt', 'fastlane/metadata/steam/Simplified Chinese/achievements.vdf', 'fastlane/metadata/steam/Simplified Chinese/description.txt', 'fastlane/metadata/steam/Simplified Chinese/short-description.txt', 'fastlane/metadata/steam/Traditional Chinese/achievements.vdf', 'fastlane/metadata/steam/Traditional Chinese/description.txt', 'fastlane/metadata/steam/Traditional Chinese/short-description.txt', 'fastlane/metadata/steam/czech/achievements.vdf', 'fastlane/metadata/steam/czech/description.txt', 'fastlane/metadata/steam/czech/short-description.txt', 'fastlane/metadata/steam/french/achievements.vdf', 'fastlane/metadata/steam/french/description.txt', 'fastlane/metadata/steam/french/short-description.txt', 'fastlane/metadata/steam/german/achievements.vdf', 'fastlane/metadata/steam/german/description.txt', 'fastlane/metadata/steam/german/short-description.txt', 'fastlane/metadata/steam/italian/achievements.vdf', 'fastlane/metadata/steam/italian/description.txt', 'fastlane/metadata/steam/italian/short-description.txt', 'fastlane/metadata/steam/japanese/achievements.vdf', 'fastlane/metadata/steam/japanese/description.txt', 'fastlane/metadata/steam/japanese/short-description.txt', 'fastlane/metadata/steam/korean/achievements.vdf', 'fastlane/metadata/steam/korean/description.txt', 'fastlane/metadata/steam/korean/short-description.txt', 'fastlane/metadata/steam/polish/achievements.vdf', 'fastlane/metadata/steam/polish/description.txt', 'fastlane/metadata/steam/polish/short-description.txt', 'fastlane/metadata/steam/portuguese-brazil/achievements.vdf', 'fastlane/metadata/steam/portuguese-brazil/description.txt', 'fastlane/metadata/steam/portuguese-brazil/short-description.txt', 'fastlane/metadata/steam/portuguese/achievements.vdf', 'fastlane/metadata/steam/portuguese/description.txt', 'fastlane/metadata/steam/portuguese/short-description.txt', 'fastlane/metadata/steam/romanian/achievements.vdf', 'fastlane/metadata/steam/romanian/description.txt', 'fastlane/metadata/steam/romanian/short-description.txt', 'fastlane/metadata/steam/russian/achievements.vdf', 'fastlane/metadata/steam/russian/description.txt', 'fastlane/metadata/steam/russian/short-description.txt', 'fastlane/metadata/steam/spanish/achievements.vdf', 'fastlane/metadata/steam/spanish/description.txt', 'fastlane/metadata/steam/spanish/short-description.txt', 'fastlane/metadata/steam/turkish/achivements.vdf', 'fastlane/metadata/steam/turkish/description.txt', 'fastlane/metadata/steam/turkish/short_description.txt', 'fastlane/metadata/steam/ukrainian/achievements.vdf', 'fastlane/metadata/steam/ukrainian/description.txt', 'fastlane/metadata/steam/ukrainian/short-description.txt']",2023-09
68d51c1770327d54b4a7f13d675bf48a38146ef2,2023-09-16 19:43:23+00:00,NazrinNya,"Update server_v7.json (#9063)

* Update servers_v7.json

* Update servers_v7.json",1,['servers_v7.json'],2023-09
