number,state,created_at,merged_at,closed_at,title
4100,closed,2020-12-24 10:21:59+00:00,2020-12-24 15:36:55+00:00,2020-12-24 15:36:55+00:00,mod version check fix
4099,closed,2020-12-24 09:22:51+00:00,,2020-12-24 15:38:07+00:00,update unittypes.java
4098,closed,2020-12-24 09:08:19+00:00,2020-12-24 15:33:41+00:00,2020-12-24 15:33:41+00:00,prevents plastanium conveyor unload exploit
4097,closed,2020-12-23 22:43:08+00:00,,2021-01-19 19:37:25+00:00,build range circle
4095,closed,2020-12-23 21:38:16+00:00,2020-12-25 15:13:39+00:00,2020-12-25 15:13:39+00:00,update servers_v6.json
4093,closed,2020-12-23 19:19:01+00:00,2020-12-23 19:28:59+00:00,2020-12-23 19:28:59+00:00,fix typo in play store description
4091,closed,2020-12-23 17:08:07+00:00,2020-12-23 17:10:03+00:00,2020-12-23 17:10:03+00:00,update v6 list
4090,closed,2020-12-23 16:57:22+00:00,2020-12-23 17:02:29+00:00,2020-12-23 17:02:29+00:00,rename existing power infinite with power source
4089,closed,2020-12-23 12:26:26+00:00,,2021-01-05 12:56:43+00:00,drills textures cleanup
4088,closed,2020-12-23 11:24:45+00:00,2020-12-23 14:39:04+00:00,2020-12-23 14:39:04+00:00,rebrand power infinite as power source
4087,closed,2020-12-23 10:05:19+00:00,2020-12-23 14:39:29+00:00,2020-12-23 14:39:29+00:00,allow plastanium conveyor to be unloaded
4086,closed,2020-12-23 08:58:48+00:00,2020-12-29 22:41:00+00:00,2020-12-29 22:41:00+00:00,yet another in_id translation update
4085,closed,2020-12-23 05:36:07+00:00,2020-12-23 14:41:44+00:00,2020-12-23 14:41:44+00:00,public settingstables for mod settings
4084,closed,2020-12-23 04:25:45+00:00,2020-12-23 14:40:00+00:00,2020-12-23 14:40:00+00:00,bump editor only blocks forward in the editor placement menu
4083,closed,2020-12-23 03:28:12+00:00,2020-12-25 05:03:36+00:00,2020-12-25 05:03:36+00:00,up-to-date zh-tw translations
4081,closed,2020-12-22 19:13:03+00:00,2020-12-22 19:14:18+00:00,2020-12-22 19:14:18+00:00,update servers_be.json
4074,closed,2020-12-22 14:58:05+00:00,2020-12-22 16:31:25+00:00,2020-12-22 16:31:25+00:00,scrap walls textures cleanup
4072,closed,2020-12-22 08:43:39+00:00,,2020-12-22 09:04:34+00:00,[translate] zh-tw
4070,closed,2020-12-22 05:06:27+00:00,2020-12-22 15:33:08+00:00,2020-12-22 15:33:08+00:00,update my github name
4069,closed,2020-12-22 04:12:06+00:00,2020-12-22 16:30:10+00:00,2020-12-22 16:30:10+00:00,allows statuseffects to heal
4068,closed,2020-12-21 22:08:40+00:00,,2020-12-22 01:48:24+00:00,thruster fix
4065,closed,2020-12-21 15:47:23+00:00,2020-12-22 01:04:05+00:00,2020-12-22 01:04:05+00:00,heat for accelerator
4063,closed,2020-12-21 14:17:26+00:00,,2020-12-22 21:28:09+00:00,updates rotary & thermal pump liquid region sprites
4057,closed,2020-12-20 20:20:10+00:00,2020-12-20 20:22:35+00:00,2020-12-20 20:22:35+00:00,makes drill.drawmineitem default to true
4056,closed,2020-12-20 18:07:10+00:00,2020-12-20 19:22:01+00:00,2020-12-20 19:22:01+00:00,#3889 2: electric boogaloo
4055,closed,2020-12-20 17:44:54+00:00,2020-12-20 19:22:16+00:00,2020-12-20 19:22:16+00:00,draw item in the drill center when in place mode
4052,closed,2020-12-20 08:40:27+00:00,2020-12-20 14:58:18+00:00,2020-12-20 14:58:18+00:00,add in region to payload block icons
4048,closed,2020-12-19 21:14:28+00:00,,2020-12-19 22:42:22+00:00,fix pt br translation
4046,closed,2020-12-19 18:56:52+00:00,2020-12-19 19:01:50+00:00,2020-12-19 19:01:50+00:00,ty po
4042,closed,2020-12-19 13:13:49+00:00,2020-12-19 17:31:26+00:00,2020-12-19 17:31:26+00:00,ask double pop-ups to create a public server
4040,closed,2020-12-19 10:39:44+00:00,,2020-12-29 22:41:39+00:00,bundle_hu.properties-mr.s_20201209_1139
4039,closed,2020-12-19 10:21:34+00:00,2020-12-23 17:02:38+00:00,2020-12-23 17:02:38+00:00,[bundle][ro] translation update
4037,closed,2020-12-19 08:02:43+00:00,,2020-12-29 22:41:36+00:00,bundle_hu.properties
4034,closed,2020-12-18 23:28:38+00:00,2020-12-19 00:16:59+00:00,2020-12-19 00:16:59+00:00,add minty server but this time the json is all right
4030,closed,2020-12-18 15:24:03+00:00,2020-12-18 18:08:03+00:00,2020-12-18 18:08:03+00:00,fix the two largest drills previewing ores in build requests
4028,closed,2020-12-18 13:15:12+00:00,,2021-10-06 02:04:23+00:00,logic processor hollographic label
4027,closed,2020-12-18 10:25:08+00:00,2021-01-19 20:22:48+00:00,2021-01-19 20:22:48+00:00,update bundle_es.properties
4026,closed,2020-12-18 08:52:23+00:00,2020-12-18 14:44:16+00:00,2020-12-18 14:44:16+00:00,fix comment
4024,closed,2020-12-18 07:13:45+00:00,,2020-12-18 19:16:42+00:00,temporary pr
4023,closed,2020-12-18 02:14:38+00:00,,2020-12-22 10:29:08+00:00,update bundle_zh_tw.properties
4017,closed,2020-12-17 14:58:58+00:00,2020-12-17 17:37:48+00:00,2020-12-17 17:37:48+00:00,allow hidden blocks to be revealed by plugins
4016,closed,2020-12-17 14:40:08+00:00,2020-12-17 15:15:59+00:00,2020-12-17 15:15:59+00:00,fixes sprite packing typo
4015,closed,2020-12-17 12:01:39+00:00,2020-12-17 15:20:29+00:00,2020-12-17 15:20:29+00:00,added conduit color indications
4012,closed,2020-12-17 09:34:39+00:00,,2020-12-17 17:48:07+00:00,bridge priority fix
4011,closed,2020-12-17 02:23:58+00:00,2020-12-17 15:09:28+00:00,2020-12-17 15:09:28+00:00,fix health calculation in background sectors
4007,closed,2020-12-16 18:57:11+00:00,,2020-12-16 19:07:32+00:00,update speed of junctions
4006,closed,2020-12-16 16:59:59+00:00,2020-12-16 21:41:09+00:00,2020-12-16 21:41:09+00:00,allow mods to set zoom limits
4004,closed,2020-12-16 14:30:08+00:00,2020-12-17 00:39:09+00:00,2020-12-17 00:39:09+00:00,raw strings for surfaceshaders 
4003,closed,2020-12-16 12:32:51+00:00,2020-12-17 00:40:52+00:00,2020-12-17 00:40:52+00:00,update in_id translation
4002,closed,2020-12-16 12:06:33+00:00,2020-12-17 00:41:08+00:00,2020-12-17 00:41:08+00:00,update bundle_es.properties
4001,closed,2020-12-16 11:53:37+00:00,,2020-12-18 02:45:12+00:00,update bundle_zh_tw.properties
3999,closed,2020-12-16 03:26:42+00:00,,2020-12-18 23:24:07+00:00,add minty servers to the list
3998,closed,2020-12-16 00:47:25+00:00,2020-12-16 00:55:32+00:00,2020-12-16 00:55:32+00:00,fix the wrong unit ai path of mod content parser
3992,closed,2020-12-15 21:44:53+00:00,,2021-01-18 23:24:49+00:00,new statements are put in center of screen
3991,closed,2020-12-15 21:43:32+00:00,,2020-12-15 22:20:12+00:00,allow controlling @this
3986,closed,2020-12-15 18:00:01+00:00,2020-12-15 19:28:36+00:00,2020-12-15 19:28:36+00:00,final addition to the cn network
3985,closed,2020-12-15 11:51:48+00:00,,2020-12-20 16:42:17+00:00,add new server
3984,closed,2020-12-15 11:37:19+00:00,2020-12-15 14:59:47+00:00,2020-12-15 14:59:47+00:00,update server
3983,closed,2020-12-15 10:28:34+00:00,2020-12-15 19:28:53+00:00,2020-12-15 19:28:53+00:00,update servers_v6.json
3982,closed,2020-12-15 05:34:36+00:00,,2020-12-15 14:59:36+00:00,update readme.md
3978,closed,2020-12-14 18:48:26+00:00,,2020-12-15 19:10:02+00:00,more visually pleasing parallax sprite
3977,closed,2020-12-14 17:14:39+00:00,2020-12-14 18:31:42+00:00,2020-12-14 18:31:42+00:00,retire cn from v5 mindustry
3974,closed,2020-12-14 08:49:24+00:00,,2021-01-19 16:13:45+00:00,ignore control weapons
3971,closed,2020-12-14 01:52:29+00:00,,2020-12-14 01:57:01+00:00,add alex mindustry server to the list
3967,closed,2020-12-13 19:32:49+00:00,2020-12-13 21:26:24+00:00,2020-12-13 21:26:24+00:00,disallow descriptions after mod version
3964,closed,2020-12-13 13:59:15+00:00,2020-12-14 04:46:40+00:00,2020-12-14 04:46:40+00:00,update bundle_pl.properties
3962,closed,2020-12-13 13:11:22+00:00,,2021-01-04 14:07:14+00:00,added the servers of the hivemind
3959,closed,2020-12-13 10:27:06+00:00,,2020-12-13 15:28:35+00:00,moving wreak effect
3958,closed,2020-12-13 10:19:13+00:00,2021-01-19 23:50:50+00:00,2021-01-19 23:50:50+00:00,[fastlane][ro] steam translation
3957,closed,2020-12-13 09:54:59+00:00,2020-12-14 04:46:51+00:00,2020-12-14 04:46:51+00:00,[bundle][ro] translation update
3956,closed,2020-12-13 09:50:45+00:00,2020-12-29 15:44:20+00:00,2020-12-29 15:44:20+00:00,update ko bundles
3955,closed,2020-12-13 09:31:45+00:00,,2020-12-13 09:32:26+00:00,update steam description for 6.0 update
3953,closed,2020-12-13 07:04:26+00:00,2020-12-14 04:47:01+00:00,2020-12-14 04:47:01+00:00,update bundle_ko.properties
3951,closed,2020-12-12 23:15:51+00:00,2020-12-14 04:43:27+00:00,2020-12-14 04:43:27+00:00,add contentinitevent
3950,closed,2020-12-12 21:19:50+00:00,2020-12-12 21:47:02+00:00,2020-12-12 21:47:02+00:00,fix units aiming sidewards missing their aim
3948,closed,2020-12-12 19:41:25+00:00,,2020-12-19 17:43:41+00:00,improving bundle_hu.properties
3947,closed,2020-12-12 19:40:12+00:00,2021-01-19 18:53:57+00:00,2021-01-19 18:53:57+00:00,typo
3941,closed,2020-12-12 15:58:22+00:00,2020-12-12 18:27:23+00:00,2020-12-12 18:27:23+00:00,make some proc stuff public
3939,closed,2020-12-12 12:48:13+00:00,,2021-01-19 18:57:20+00:00,bring back block select timeout
3934,closed,2020-12-12 07:16:16+00:00,2020-12-12 16:31:37+00:00,2020-12-12 16:31:37+00:00,fixed an error in global.js
3931,closed,2020-12-12 02:38:38+00:00,,2021-01-20 00:04:03+00:00,better weaving
3930,closed,2020-12-11 21:25:52+00:00,,2020-12-12 04:55:09+00:00,make velocity randomness calculated like with turrets
3929,closed,2020-12-11 21:00:59+00:00,,2020-12-14 04:47:17+00:00,copy-paste tool for map editor
3928,closed,2020-12-11 19:56:04+00:00,,2021-01-14 16:41:35+00:00,add rotation limit to unit weapons
3927,closed,2020-12-11 15:45:10+00:00,2020-12-14 04:52:15+00:00,2020-12-14 04:52:15+00:00,add alex v6 servers to servers_v6.json
3926,closed,2020-12-11 14:53:05+00:00,,2021-01-19 15:21:57+00:00,update bundle_pt_br.properties
3925,closed,2020-12-11 14:47:20+00:00,,2020-12-11 15:33:32+00:00,add lmms projects to core/assets-raw/music
3921,closed,2020-12-11 09:53:29+00:00,,2020-12-11 11:07:29+00:00,update contributors
3920,closed,2020-12-11 07:29:14+00:00,,2020-12-11 16:49:45+00:00,tanks are able to replace conduits
3912,closed,2020-12-10 19:08:40+00:00,2020-12-15 15:52:21+00:00,2020-12-15 15:52:21+00:00,conveyor upgrade system
3910,closed,2020-12-10 18:18:05+00:00,,2021-01-19 16:41:30+00:00,respawning player won't respawn in a formation
3908,closed,2020-12-10 16:42:59+00:00,2020-12-11 15:52:20+00:00,2020-12-11 15:52:20+00:00,delete old bleeding edge builds on update
3906,closed,2020-12-10 15:29:01+00:00,,2020-12-22 01:09:43+00:00,unit factory and reconstructor team indicator
3905,closed,2020-12-10 11:15:07+00:00,2020-12-10 14:35:33+00:00,2020-12-10 14:35:33+00:00,prevent accelerator from blending with conveyors
3904,closed,2020-12-10 09:02:35+00:00,2020-12-14 04:56:13+00:00,2020-12-14 04:56:13+00:00,code formatting
3901,closed,2020-12-10 01:45:46+00:00,2021-01-20 00:20:26+00:00,2021-01-20 00:20:26+00:00,movement lightning ability improvements
3900,closed,2020-12-10 01:15:48+00:00,,2020-12-10 01:18:47+00:00,add movetarget for mobile
3898,closed,2020-12-09 21:38:53+00:00,2020-12-15 01:07:03+00:00,2020-12-15 01:07:03+00:00,remove brazillian servers v6
3894,closed,2020-12-09 19:34:39+00:00,,2020-12-10 07:01:21+00:00,ore priority fix
3889,closed,2020-12-09 17:38:49+00:00,,2020-12-20 18:15:57+00:00,draw mined item for laser and blast drills
3886,closed,2020-12-09 15:38:36+00:00,,2020-12-11 16:22:15+00:00,shadow for item
3885,closed,2020-12-09 14:27:29+00:00,,2020-12-16 03:34:43+00:00,update servers_v6.json
3879,closed,2020-12-09 06:13:22+00:00,,2021-01-19 22:10:01+00:00,update bundle_es.properties
3873,closed,2020-12-08 22:21:55+00:00,,2020-12-08 22:44:51+00:00,use decoration field for floors that aren't using them
3870,closed,2020-12-08 17:43:45+00:00,2020-12-17 00:42:48+00:00,2020-12-17 00:42:48+00:00,add @commanded for units
3869,closed,2020-12-08 17:11:04+00:00,2020-12-24 21:05:41+00:00,2020-12-24 21:05:41+00:00,[qol] chat modes
3866,closed,2020-12-08 16:15:08+00:00,,2020-12-11 14:39:50+00:00,add alex v6 servers to servers_v6.json
3865,closed,2020-12-08 16:07:53+00:00,2020-12-08 19:31:27+00:00,2020-12-08 19:31:27+00:00,improve german translation
3863,closed,2020-12-08 15:02:05+00:00,2021-01-19 15:21:34+00:00,2021-01-19 15:21:34+00:00,perfecting of bundle_pt-br [finished]
3860,closed,2020-12-08 13:53:14+00:00,,2020-12-08 15:10:35+00:00,add alex v6 servers to servers_v6.json
3859,closed,2020-12-08 13:18:08+00:00,,2020-12-16 09:47:31+00:00,update bundle_es.properties
3858,closed,2020-12-08 12:23:59+00:00,,2020-12-08 15:33:42+00:00,add block region for the lighting rule
3857,closed,2020-12-08 05:49:53+00:00,2021-02-07 21:58:43+00:00,2021-02-07 21:58:43+00:00,"""[e] to enable building"" hint while building is paused"
3855,closed,2020-12-08 00:26:55+00:00,2020-12-11 17:52:08+00:00,2020-12-11 17:52:08+00:00,[qol] ability to disable weather effects 
3854,closed,2020-12-07 23:40:50+00:00,,2021-01-19 22:34:41+00:00,update bundle_de.properties
3846,closed,2020-12-07 15:27:33+00:00,,2021-01-18 23:30:01+00:00,display online admins draft
3843,closed,2020-12-07 13:30:25+00:00,2020-12-11 16:13:55+00:00,2020-12-11 16:13:55+00:00,update achievements.vdf [pl]
3841,closed,2020-12-07 12:23:28+00:00,2021-01-19 20:28:24+00:00,2021-01-19 20:28:24+00:00,czech translation - ongoing effort
3840,closed,2020-12-07 12:22:30+00:00,2020-12-07 15:58:27+00:00,2020-12-07 15:58:27+00:00,fixes #3839
3838,closed,2020-12-07 11:51:09+00:00,2020-12-09 16:09:42+00:00,2020-12-09 16:09:42+00:00,[bundle][ro][ready-for-stable] translation update
3836,closed,2020-12-07 09:41:40+00:00,2020-12-09 16:10:03+00:00,2020-12-09 16:10:03+00:00,update polish bundle
3830,closed,2020-12-07 00:44:45+00:00,,2020-12-07 16:13:31+00:00,yea remember what happened to `range`?
3828,closed,2020-12-06 22:33:11+00:00,,2020-12-07 01:03:31+00:00,add korea server again
3826,closed,2020-12-06 21:04:43+00:00,2020-12-23 15:29:27+00:00,2020-12-23 15:29:27+00:00,draw size independent from puddle size.
3817,closed,2020-12-06 07:34:56+00:00,2020-12-06 14:28:51+00:00,2020-12-06 14:28:51+00:00,more id translate
3815,closed,2020-12-06 06:20:02+00:00,2020-12-06 14:30:51+00:00,2020-12-06 14:30:51+00:00,update bundle_ko.properties
3811,closed,2020-12-05 22:43:00+00:00,2020-12-06 14:31:04+00:00,2020-12-06 14:31:05+00:00,[bundle][uk_ua]update translation
3806,closed,2020-12-05 19:06:46+00:00,,2020-12-11 16:11:38+00:00,floodlights
3804,closed,2020-12-05 18:47:25+00:00,2020-12-06 00:20:30+00:00,2020-12-06 00:20:30+00:00,brazillian servers v6
3794,closed,2020-12-05 11:10:25+00:00,2020-12-05 16:05:56+00:00,2020-12-05 16:05:56+00:00,ko hotfix
3793,closed,2020-12-05 09:43:48+00:00,,2020-12-06 20:40:25+00:00,add new server's
3792,closed,2020-12-05 09:33:30+00:00,2020-12-06 16:10:49+00:00,2020-12-06 16:10:49+00:00,add tws v6 to servers_v6.json
3791,closed,2020-12-05 09:10:59+00:00,2020-12-06 16:47:54+00:00,2020-12-06 16:47:54+00:00,enable double-click to play sector
3789,closed,2020-12-05 07:16:21+00:00,,2020-12-17 00:41:34+00:00,custom emoji for mod(javascript & java) support
3787,closed,2020-12-05 03:15:35+00:00,,2020-12-05 10:55:55+00:00,fastfixh
3785,closed,2020-12-04 23:46:47+00:00,,2020-12-04 23:53:02+00:00,allow custom launch pods (attempt 2)
3781,closed,2020-12-04 22:14:55+00:00,,2020-12-05 13:08:08+00:00,potentially catch strange server list errors
3777,closed,2020-12-04 16:47:36+00:00,,2020-12-04 22:25:52+00:00,allow custom launch pods
3776,closed,2020-12-04 16:29:44+00:00,,2020-12-04 16:33:16+00:00,support <name>-pod (fallback to launch-pod)
3773,closed,2020-12-04 12:56:04+00:00,2020-12-06 14:32:24+00:00,2020-12-06 14:32:24+00:00,complete bundle_it
3772,closed,2020-12-04 11:17:56+00:00,,2020-12-23 15:37:57+00:00,bundle_th.properties
3767,closed,2020-12-04 09:08:08+00:00,,2020-12-23 15:35:11+00:00,bundle_es.propties
3766,closed,2020-12-04 09:00:36+00:00,2021-01-19 20:26:13+00:00,2021-01-19 20:26:13+00:00,update contributors
3765,closed,2020-12-04 07:32:47+00:00,2020-12-06 14:31:25+00:00,2020-12-06 14:31:25+00:00,[bundle][ro][ready-for-stable] translation update
3764,closed,2020-12-04 05:21:10+00:00,,2021-01-18 23:22:27+00:00,m a t h f . c u r v e ( )   s u p e r i o r
3759,closed,2020-12-03 22:49:25+00:00,,2020-12-04 00:30:42+00:00,nerf water extractor (not my idea)
3755,closed,2020-12-03 20:45:30+00:00,,2020-12-05 22:52:38+00:00,add some suggested mods
3751,closed,2020-12-03 18:28:35+00:00,2020-12-06 14:31:42+00:00,2020-12-06 14:31:42+00:00,update bundle_es.properties
3747,closed,2020-12-03 18:10:57+00:00,2020-12-06 14:31:53+00:00,2020-12-06 14:31:53+00:00,update bundle_be.properties
3735,closed,2020-12-03 09:50:06+00:00,2020-12-07 20:18:13+00:00,2020-12-07 20:18:13+00:00,fix for missing foreshadow description [pl]
3734,closed,2020-12-03 08:59:56+00:00,,2020-12-07 20:52:42+00:00,require graphite for making lancers (no longer includes arcs)
3728,closed,2020-12-02 22:21:56+00:00,2020-12-02 22:23:10+00:00,2020-12-02 22:23:10+00:00,update surrealment to v6
3726,closed,2020-12-02 20:42:48+00:00,2020-12-23 17:10:36+00:00,2020-12-23 17:10:36+00:00,german translation
3722,closed,2020-12-02 15:32:31+00:00,2020-12-02 17:58:58+00:00,2020-12-02 17:58:59+00:00,fast forward boulder deconstruction
3718,closed,2020-12-02 14:12:39+00:00,,2020-12-02 18:07:15+00:00,fixed #3589
3717,closed,2020-12-02 13:09:37+00:00,2020-12-02 14:54:37+00:00,2020-12-02 14:54:37+00:00,fixes massdriver typo
3716,closed,2020-12-02 12:42:48+00:00,,2020-12-03 13:56:43+00:00,update bundle_vi.properties
3715,closed,2020-12-02 11:11:44+00:00,2020-12-02 15:05:52+00:00,2020-12-02 15:05:52+00:00,keep items inside reconstructor when construction booped
3714,closed,2020-12-02 10:56:58+00:00,2020-12-02 14:58:15+00:00,2020-12-02 14:58:15+00:00,update servers_v6.json
3712,closed,2020-12-02 06:17:42+00:00,2020-12-02 14:52:32+00:00,2020-12-02 14:52:32+00:00,why is this protected in the first place?
3710,closed,2020-12-02 04:25:37+00:00,2020-12-02 14:53:46+00:00,2020-12-02 14:53:46+00:00,spellcheck english steam achievements
3708,closed,2020-12-02 01:55:17+00:00,2021-01-04 15:56:39+00:00,2021-01-04 15:56:39+00:00,indonesian gplay translate
3707,closed,2020-12-01 21:36:03+00:00,,2021-01-19 18:38:45+00:00,changes to water extractor requirements
3699,closed,2020-12-01 16:34:40+00:00,2020-12-01 16:40:01+00:00,2020-12-01 16:40:01+00:00,update servers_v6.json
3691,closed,2020-12-01 14:46:49+00:00,2020-12-01 14:48:47+00:00,2020-12-01 14:48:47+00:00,update server to v6
3689,closed,2020-12-01 14:43:03+00:00,2020-12-01 14:44:29+00:00,2020-12-01 14:44:29+00:00,update servers_v6.json
3688,closed,2020-12-01 14:27:49+00:00,2020-12-01 14:31:06+00:00,2020-12-01 14:31:06+00:00,mindustry.io from servers.json -> servers_v6.json
3687,closed,2020-12-01 13:41:02+00:00,2020-12-01 14:24:06+00:00,2020-12-01 14:24:06+00:00,korean translate typo fix
3686,closed,2020-12-01 13:02:02+00:00,,2020-12-01 13:08:39+00:00,foreshadow rebalance
3683,closed,2020-12-01 08:40:21+00:00,2020-12-01 15:26:58+00:00,2020-12-01 15:26:58+00:00,update servers_v6.json
3682,closed,2020-12-01 07:32:24+00:00,2020-12-01 13:09:49+00:00,2020-12-01 13:09:49+00:00,fixes
3681,closed,2020-12-01 07:03:01+00:00,2020-12-01 13:10:07+00:00,2020-12-01 13:10:07+00:00,[bundle][cs] czech translation - finishing touches for v6
3680,closed,2020-12-01 00:39:44+00:00,2020-12-23 16:56:34+00:00,2020-12-23 16:56:34+00:00,[bundle][ru] actual l10n
3677,closed,2020-11-30 21:50:28+00:00,,2020-12-09 07:02:25+00:00,better team indicator for plastanium conveyor
3676,closed,2020-11-30 21:50:07+00:00,2020-12-01 21:53:14+00:00,2020-12-01 21:53:14+00:00,fix blockforge progress bar & recenter payload
3675,closed,2020-11-30 21:31:11+00:00,2020-11-30 22:32:09+00:00,2020-11-30 22:32:09+00:00,typo
3674,closed,2020-11-30 21:17:04+00:00,2020-11-30 23:13:17+00:00,2020-11-30 23:13:17+00:00,v6 italian bundle
